"Step","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_false_project_Devign - losses/mse_loss","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_false_project_Devign - losses/mse_loss__MIN","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_false_project_Devign - losses/mse_loss__MAX","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_false_project_Devign - losses/mse_loss","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_false_project_Devign - losses/mse_loss__MIN","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_false_project_Devign - losses/mse_loss__MAX","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_false_project_Devign - losses/mse_loss","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_false_project_Devign - losses/mse_loss__MIN","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_false_project_Devign - losses/mse_loss__MAX","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_true_project_Devign - losses/mse_loss","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_true_project_Devign - losses/mse_loss__MIN","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_true_project_Devign - losses/mse_loss__MAX","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_true_project_Devign - losses/mse_loss","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_true_project_Devign - losses/mse_loss__MIN","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_true_project_Devign - losses/mse_loss__MAX","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_true_project_Devign - losses/mse_loss","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_true_project_Devign - losses/mse_loss__MIN","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_true_project_Devign - losses/mse_loss__MAX"
"14699","0.32786375284194946","0.32786375284194946","0.32786375284194946","0.2620159387588501","0.2620159387588501","0.2620159387588501","0.06876080483198166","0.06876080483198166","0.06876080483198166","0.20462176203727722","0.20462176203727722","0.20462176203727722","0.39048635959625244","0.39048635959625244","0.39048635959625244","0.09935184568166733","0.09935184568166733","0.09935184568166733"
"14729","0.5792763233184814","0.5792763233184814","0.5792763233184814","0.7050840854644775","0.7050840854644775","0.7050840854644775","0.0999678522348404","0.0999678522348404","0.0999678522348404","0.9594651460647583","0.9594651460647583","0.9594651460647583","0.6193243861198425","0.6193243861198425","0.6193243861198425","0.08793541043996811","0.08793541043996811","0.08793541043996811"
"14759","0.1345585584640503","0.1345585584640503","0.1345585584640503","0.48093920946121216","0.48093920946121216","0.48093920946121216","0.06927912682294846","0.06927912682294846","0.06927912682294846","0.295804500579834","0.295804500579834","0.295804500579834","0.404300719499588","0.404300719499588","0.404300719499588","0.12219773977994919","0.12219773977994919","0.12219773977994919"
"14789","0.30010783672332764","0.30010783672332764","0.30010783672332764","0.2958933115005493","0.2958933115005493","0.2958933115005493","0.07837329804897308","0.07837329804897308","0.07837329804897308","0.17981421947479248","0.17981421947479248","0.17981421947479248","0.8444823026657104","0.8444823026657104","0.8444823026657104","0.10398157685995102","0.10398157685995102","0.10398157685995102"
"14819","0.25331202149391174","0.25331202149391174","0.25331202149391174","0.15338090062141418","0.15338090062141418","0.15338090062141418","0.05909232050180435","0.05909232050180435","0.05909232050180435","0.17928649485111237","0.17928649485111237","0.17928649485111237","0.24748477339744568","0.24748477339744568","0.24748477339744568","0.0787637010216713","0.0787637010216713","0.0787637010216713"
"14849","0.3035372197628021","0.3035372197628021","0.3035372197628021","0.4493267834186554","0.4493267834186554","0.4493267834186554","0.06155095621943474","0.06155095621943474","0.06155095621943474","0.19938525557518005","0.19938525557518005","0.19938525557518005","0.3208563029766083","0.3208563029766083","0.3208563029766083","0.1016446053981781","0.1016446053981781","0.1016446053981781"
"14879","0.4098431169986725","0.4098431169986725","0.4098431169986725","0.3208097517490387","0.3208097517490387","0.3208097517490387","0.08728095889091492","0.08728095889091492","0.08728095889091492","0.28916147351264954","0.28916147351264954","0.28916147351264954","0.44248807430267334","0.44248807430267334","0.44248807430267334","0.09428856521844864","0.09428856521844864","0.09428856521844864"
"14909","0.24587012827396393","0.24587012827396393","0.24587012827396393","0.29856404662132263","0.29856404662132263","0.29856404662132263","0.07410561293363571","0.07410561293363571","0.07410561293363571","0.30211082100868225","0.30211082100868225","0.30211082100868225","0.3318682909011841","0.3318682909011841","0.3318682909011841","0.10547904670238495","0.10547904670238495","0.10547904670238495"
"14939","4.306555271148682","4.306555271148682","4.306555271148682","10.647737503051758","10.647737503051758","10.647737503051758","0.044144630432128906","0.044144630432128906","0.044144630432128906","5.778706073760986","5.778706073760986","5.778706073760986","29.24130630493164","29.24130630493164","29.24130630493164","0.09115614742040634","0.09115614742040634","0.09115614742040634"
"14969","0.2335662543773651","0.2335662543773651","0.2335662543773651","0.2783789336681366","0.2783789336681366","0.2783789336681366","0.08803702890872955","0.08803702890872955","0.08803702890872955","0.2995660603046417","0.2995660603046417","0.2995660603046417","0.37567809224128723","0.37567809224128723","0.37567809224128723","0.1069982498884201","0.1069982498884201","0.1069982498884201"
"14999","0.248544842004776","0.248544842004776","0.248544842004776","0.22871512174606323","0.22871512174606323","0.22871512174606323","0.07477272301912308","0.07477272301912308","0.07477272301912308","0.27132996916770935","0.27132996916770935","0.27132996916770935","0.3083404302597046","0.3083404302597046","0.3083404302597046","0.12433221191167831","0.12433221191167831","0.12433221191167831"
"15029","0.28276076912879944","0.28276076912879944","0.28276076912879944","0.24183963239192963","0.24183963239192963","0.24183963239192963","0.05190577358007431","0.05190577358007431","0.05190577358007431","0.2458057850599289","0.2458057850599289","0.2458057850599289","0.4135572612285614","0.4135572612285614","0.4135572612285614","0.09977777302265167","0.09977777302265167","0.09977777302265167"
"15059","0.262896329164505","0.262896329164505","0.262896329164505","0.4160133898258209","0.4160133898258209","0.4160133898258209","0.0751810371875763","0.0751810371875763","0.0751810371875763","0.21274296939373016","0.21274296939373016","0.21274296939373016","0.3615770637989044","0.3615770637989044","0.3615770637989044","0.11282256990671158","0.11282256990671158","0.11282256990671158"
"15089","0.347974956035614","0.347974956035614","0.347974956035614","0.22877277433872223","0.22877277433872223","0.22877277433872223","0.04930347204208374","0.04930347204208374","0.04930347204208374","0.28159961104393005","0.28159961104393005","0.28159961104393005","0.5207158327102661","0.5207158327102661","0.5207158327102661","0.07465983927249908","0.07465983927249908","0.07465983927249908"
"15119","0.24431954324245453","0.24431954324245453","0.24431954324245453","0.28937432169914246","0.28937432169914246","0.28937432169914246","0.06927444785833359","0.06927444785833359","0.06927444785833359","0.5195910334587097","0.5195910334587097","0.5195910334587097","0.560049295425415","0.560049295425415","0.560049295425415","0.10029031336307526","0.10029031336307526","0.10029031336307526"
"15149","0.2120610624551773","0.2120610624551773","0.2120610624551773","0.3551845848560333","0.3551845848560333","0.3551845848560333","0.07484990358352661","0.07484990358352661","0.07484990358352661","0.3596535921096802","0.3596535921096802","0.3596535921096802","0.3379400968551636","0.3379400968551636","0.3379400968551636","0.10745588690042496","0.10745588690042496","0.10745588690042496"
"15179","0.22782409191131592","0.22782409191131592","0.22782409191131592","0.19681484997272491","0.19681484997272491","0.19681484997272491","0.07796022295951843","0.07796022295951843","0.07796022295951843","0.1762072592973709","0.1762072592973709","0.1762072592973709","0.33756256103515625","0.33756256103515625","0.33756256103515625","0.09213552623987198","0.09213552623987198","0.09213552623987198"
"15209","0.2098727971315384","0.2098727971315384","0.2098727971315384","0.43559402227401733","0.43559402227401733","0.43559402227401733","0.05338141322135925","0.05338141322135925","0.05338141322135925","0.2634587287902832","0.2634587287902832","0.2634587287902832","0.5400228500366211","0.5400228500366211","0.5400228500366211","0.10649518668651581","0.10649518668651581","0.10649518668651581"
"15239","0.43565604090690613","0.43565604090690613","0.43565604090690613","0.2783919870853424","0.2783919870853424","0.2783919870853424","0.05690861493349075","0.05690861493349075","0.05690861493349075","0.2589512765407562","0.2589512765407562","0.2589512765407562","0.4264022707939148","0.4264022707939148","0.4264022707939148","0.12527459859848022","0.12527459859848022","0.12527459859848022"
"15269","0.48531150817871094","0.48531150817871094","0.48531150817871094","0.41761356592178345","0.41761356592178345","0.41761356592178345","0.1380615532398224","0.1380615532398224","0.1380615532398224","0.33311018347740173","0.33311018347740173","0.33311018347740173","0.9454436898231506","0.9454436898231506","0.9454436898231506","0.1018308624625206","0.1018308624625206","0.1018308624625206"
"15299","0.2731412649154663","0.2731412649154663","0.2731412649154663","0.1891961693763733","0.1891961693763733","0.1891961693763733","0.08480124920606613","0.08480124920606613","0.08480124920606613","0.3182929456233978","0.3182929456233978","0.3182929456233978","0.27535203099250793","0.27535203099250793","0.27535203099250793","0.1169334352016449","0.1169334352016449","0.1169334352016449"
"15329","0.20930255949497223","0.20930255949497223","0.20930255949497223","0.5097849369049072","0.5097849369049072","0.5097849369049072","0.06355863064527512","0.06355863064527512","0.06355863064527512","0.5409829020500183","0.5409829020500183","0.5409829020500183","0.39747390151023865","0.39747390151023865","0.39747390151023865","0.0950075164437294","0.0950075164437294","0.0950075164437294"
"15359","0.1959390789270401","0.1959390789270401","0.1959390789270401","0.89109206199646","0.89109206199646","0.89109206199646","0.0951569601893425","0.0951569601893425","0.0951569601893425","0.42418336868286133","0.42418336868286133","0.42418336868286133","0.34205979108810425","0.34205979108810425","0.34205979108810425","0.1273491382598877","0.1273491382598877","0.1273491382598877"
"15389","0.13933239877223969","0.13933239877223969","0.13933239877223969","0.24375537037849426","0.24375537037849426","0.24375537037849426","0.0921143963932991","0.0921143963932991","0.0921143963932991","0.27914878726005554","0.27914878726005554","0.27914878726005554","0.29480689764022827","0.29480689764022827","0.29480689764022827","0.08883531391620636","0.08883531391620636","0.08883531391620636"
"15419","0.2458757758140564","0.2458757758140564","0.2458757758140564","0.4840942323207855","0.4840942323207855","0.4840942323207855","0.0489952489733696","0.0489952489733696","0.0489952489733696","0.23504222929477692","0.23504222929477692","0.23504222929477692","0.3351055383682251","0.3351055383682251","0.3351055383682251","0.0913720652461052","0.0913720652461052","0.0913720652461052"
"15449","0.9968652129173279","0.9968652129173279","0.9968652129173279","2.9284613132476807","2.9284613132476807","2.9284613132476807","0.0726860985159874","0.0726860985159874","0.0726860985159874","0.43343284726142883","0.43343284726142883","0.43343284726142883","1.152851939201355","1.152851939201355","1.152851939201355","0.08573761582374573","0.08573761582374573","0.08573761582374573"
"15479","0.22383946180343628","0.22383946180343628","0.22383946180343628","0.26903513073921204","0.26903513073921204","0.26903513073921204","0.05748086795210838","0.05748086795210838","0.05748086795210838","0.34728139638900757","0.34728139638900757","0.34728139638900757","0.337300181388855","0.337300181388855","0.337300181388855","0.10877430438995361","0.10877430438995361","0.10877430438995361"
"15509","0.4727816581726074","0.4727816581726074","0.4727816581726074","0.2741946280002594","0.2741946280002594","0.2741946280002594","0.06234036386013031","0.06234036386013031","0.06234036386013031","0.3155524432659149","0.3155524432659149","0.3155524432659149","0.3725830316543579","0.3725830316543579","0.3725830316543579","0.11217805743217468","0.11217805743217468","0.11217805743217468"
"15539","0.21649369597434998","0.21649369597434998","0.21649369597434998","0.20934712886810303","0.20934712886810303","0.20934712886810303","0.07333606481552124","0.07333606481552124","0.07333606481552124","0.2916949689388275","0.2916949689388275","0.2916949689388275","0.27778419852256775","0.27778419852256775","0.27778419852256775","0.09751889854669571","0.09751889854669571","0.09751889854669571"
"15569","1.930398941040039","1.930398941040039","1.930398941040039","6.690134048461914","6.690134048461914","6.690134048461914","0.05541563779115677","0.05541563779115677","0.05541563779115677","1.2090905904769897","1.2090905904769897","1.2090905904769897","1.7958385944366455","1.7958385944366455","1.7958385944366455","0.09328815340995789","0.09328815340995789","0.09328815340995789"
"15599","0.21731413900852203","0.21731413900852203","0.21731413900852203","0.23081357777118683","0.23081357777118683","0.23081357777118683","0.06302785873413086","0.06302785873413086","0.06302785873413086","0.22582142055034637","0.22582142055034637","0.22582142055034637","0.30295032262802124","0.30295032262802124","0.30295032262802124","0.12468680739402771","0.12468680739402771","0.12468680739402771"
"15629","0.17520524561405182","0.17520524561405182","0.17520524561405182","0.2018289566040039","0.2018289566040039","0.2018289566040039","0.12244771420955658","0.12244771420955658","0.12244771420955658","0.2383624166250229","0.2383624166250229","0.2383624166250229","0.4373379051685333","0.4373379051685333","0.4373379051685333","0.09961766749620438","0.09961766749620438","0.09961766749620438"
"15659","0.26228535175323486","0.26228535175323486","0.26228535175323486","0.3618473708629608","0.3618473708629608","0.3618473708629608","0.058077581226825714","0.058077581226825714","0.058077581226825714","0.5075356960296631","0.5075356960296631","0.5075356960296631","0.5205380320549011","0.5205380320549011","0.5205380320549011","0.10050609707832336","0.10050609707832336","0.10050609707832336"
"15689","0.3182392716407776","0.3182392716407776","0.3182392716407776","0.38394832611083984","0.38394832611083984","0.38394832611083984","0.07459542900323868","0.07459542900323868","0.07459542900323868","0.3636896312236786","0.3636896312236786","0.3636896312236786","0.3792099058628082","0.3792099058628082","0.3792099058628082","0.10259970277547836","0.10259970277547836","0.10259970277547836"
"15719","0.23777411878108978","0.23777411878108978","0.23777411878108978","0.5250587463378906","0.5250587463378906","0.5250587463378906","0.0887848362326622","0.0887848362326622","0.0887848362326622","0.7018561959266663","0.7018561959266663","0.7018561959266663","0.44096845388412476","0.44096845388412476","0.44096845388412476","0.09236019104719162","0.09236019104719162","0.09236019104719162"
"15749","0.2916862368583679","0.2916862368583679","0.2916862368583679","0.23766417801380157","0.23766417801380157","0.23766417801380157","0.0754282996058464","0.0754282996058464","0.0754282996058464","0.29882633686065674","0.29882633686065674","0.29882633686065674","0.501100480556488","0.501100480556488","0.501100480556488","0.10535626858472824","0.10535626858472824","0.10535626858472824"
"15779","0.6079881191253662","0.6079881191253662","0.6079881191253662","0.7285603880882263","0.7285603880882263","0.7285603880882263","0.07807760685682297","0.07807760685682297","0.07807760685682297","0.24728430807590485","0.24728430807590485","0.24728430807590485","0.7919042110443115","0.7919042110443115","0.7919042110443115","0.10406407713890076","0.10406407713890076","0.10406407713890076"
"15809","0.3558869957923889","0.3558869957923889","0.3558869957923889","0.4265988767147064","0.4265988767147064","0.4265988767147064","0.06582028418779373","0.06582028418779373","0.06582028418779373","0.3391774594783783","0.3391774594783783","0.3391774594783783","0.4535873830318451","0.4535873830318451","0.4535873830318451","0.10197436064481735","0.10197436064481735","0.10197436064481735"
"15839","0.4545406997203827","0.4545406997203827","0.4545406997203827","0.7146626114845276","0.7146626114845276","0.7146626114845276","0.073520727455616","0.073520727455616","0.073520727455616","0.29856404662132263","0.29856404662132263","0.29856404662132263","0.597441554069519","0.597441554069519","0.597441554069519","0.0941731408238411","0.0941731408238411","0.0941731408238411"
"15869","0.19527938961982727","0.19527938961982727","0.19527938961982727","0.24564038217067719","0.24564038217067719","0.24564038217067719","0.0513966828584671","0.0513966828584671","0.0513966828584671","0.20816382765769958","0.20816382765769958","0.20816382765769958","0.3591562807559967","0.3591562807559967","0.3591562807559967","0.09749878942966461","0.09749878942966461","0.09749878942966461"
"15899","0.20334476232528687","0.20334476232528687","0.20334476232528687","0.22035586833953857","0.22035586833953857","0.22035586833953857","0.0686686635017395","0.0686686635017395","0.0686686635017395","0.22914937138557434","0.22914937138557434","0.22914937138557434","0.3096100687980652","0.3096100687980652","0.3096100687980652","0.11987944692373276","0.11987944692373276","0.11987944692373276"
"15929","1.6843019723892212","1.6843019723892212","1.6843019723892212","2.1991024017333984","2.1991024017333984","2.1991024017333984","0.08718428760766983","0.08718428760766983","0.08718428760766983","1.3452755212783813","1.3452755212783813","1.3452755212783813","0.617202877998352","0.617202877998352","0.617202877998352","0.08677392452955246","0.08677392452955246","0.08677392452955246"
"15959","0.1786438673734665","0.1786438673734665","0.1786438673734665","0.7096909284591675","0.7096909284591675","0.7096909284591675","0.0626128613948822","0.0626128613948822","0.0626128613948822","0.20374374091625214","0.20374374091625214","0.20374374091625214","0.3562043607234955","0.3562043607234955","0.3562043607234955","0.10456620901823044","0.10456620901823044","0.10456620901823044"
"15989","0.45033523440361023","0.45033523440361023","0.45033523440361023","0.48710474371910095","0.48710474371910095","0.48710474371910095","0.08262990415096283","0.08262990415096283","0.08262990415096283","0.4183327853679657","0.4183327853679657","0.4183327853679657","0.7715514302253723","0.7715514302253723","0.7715514302253723","0.09890123456716537","0.09890123456716537","0.09890123456716537"
"16019","0.18581938743591309","0.18581938743591309","0.18581938743591309","0.25148212909698486","0.25148212909698486","0.25148212909698486","0.058386772871017456","0.058386772871017456","0.058386772871017456","0.30088308453559875","0.30088308453559875","0.30088308453559875","0.3967916667461395","0.3967916667461395","0.3967916667461395","0.10973018407821655","0.10973018407821655","0.10973018407821655"
"16049","0.5431652665138245","0.5431652665138245","0.5431652665138245","0.8563104867935181","0.8563104867935181","0.8563104867935181","0.05363798141479492","0.05363798141479492","0.05363798141479492","0.33246415853500366","0.33246415853500366","0.33246415853500366","0.43991920351982117","0.43991920351982117","0.43991920351982117","0.10981938987970352","0.10981938987970352","0.10981938987970352"
"16079","0.20154020190238953","0.20154020190238953","0.20154020190238953","0.7341941595077515","0.7341941595077515","0.7341941595077515","0.07481270283460617","0.07481270283460617","0.07481270283460617","0.21715110540390015","0.21715110540390015","0.21715110540390015","0.6333656907081604","0.6333656907081604","0.6333656907081604","0.10478793829679489","0.10478793829679489","0.10478793829679489"
"16109","0.4357660710811615","0.4357660710811615","0.4357660710811615","1.674888253211975","1.674888253211975","1.674888253211975","0.0680483877658844","0.0680483877658844","0.0680483877658844","0.7073255777359009","0.7073255777359009","0.7073255777359009","2.8562190532684326","2.8562190532684326","2.8562190532684326","0.1292700320482254","0.1292700320482254","0.1292700320482254"
"16139","0.6355857849121094","0.6355857849121094","0.6355857849121094","0.2443455457687378","0.2443455457687378","0.2443455457687378","0.055060021579265594","0.055060021579265594","0.055060021579265594","0.17590808868408203","0.17590808868408203","0.17590808868408203","0.8680845499038696","0.8680845499038696","0.8680845499038696","0.09523695707321167","0.09523695707321167","0.09523695707321167"
"16169","0.1677602380514145","0.1677602380514145","0.1677602380514145","0.19550272822380066","0.19550272822380066","0.19550272822380066","0.0422910675406456","0.0422910675406456","0.0422910675406456","0.22568194568157196","0.22568194568157196","0.22568194568157196","0.2614564895629883","0.2614564895629883","0.2614564895629883","0.08855696767568588","0.08855696767568588","0.08855696767568588"
"16199","0.18869058787822723","0.18869058787822723","0.18869058787822723","0.14217433333396912","0.14217433333396912","0.14217433333396912","0.06020255759358406","0.06020255759358406","0.06020255759358406","0.2127801477909088","0.2127801477909088","0.2127801477909088","0.19837233424186707","0.19837233424186707","0.19837233424186707","0.07391234487295151","0.07391234487295151","0.07391234487295151"
"16229","0.3700368404388428","0.3700368404388428","0.3700368404388428","0.254824697971344","0.254824697971344","0.254824697971344","0.04575102776288986","0.04575102776288986","0.04575102776288986","0.6002388596534729","0.6002388596534729","0.6002388596534729","0.692913293838501","0.692913293838501","0.692913293838501","0.08184116333723068","0.08184116333723068","0.08184116333723068"
"16259","0.3169075846672058","0.3169075846672058","0.3169075846672058","0.7676798701286316","0.7676798701286316","0.7676798701286316","0.06946557760238647","0.06946557760238647","0.06946557760238647","1.1692206859588623","1.1692206859588623","1.1692206859588623","2.6540591716766357","2.6540591716766357","2.6540591716766357","0.11718533933162689","0.11718533933162689","0.11718533933162689"
"16289","0.3037336766719818","0.3037336766719818","0.3037336766719818","0.16080746054649353","0.16080746054649353","0.16080746054649353","0.051618143916130066","0.051618143916130066","0.051618143916130066","0.12995734810829163","0.12995734810829163","0.12995734810829163","0.2649514377117157","0.2649514377117157","0.2649514377117157","0.07887284457683563","0.07887284457683563","0.07887284457683563"
"16319","0.160218745470047","0.160218745470047","0.160218745470047","0.23953086137771606","0.23953086137771606","0.23953086137771606","0.07496156543493271","0.07496156543493271","0.07496156543493271","0.21284228563308716","0.21284228563308716","0.21284228563308716","0.29154491424560547","0.29154491424560547","0.29154491424560547","0.09867177903652191","0.09867177903652191","0.09867177903652191"
"16349","1.0088223218917847","1.0088223218917847","1.0088223218917847","4.375435829162598","4.375435829162598","4.375435829162598","0.05921228229999542","0.05921228229999542","0.05921228229999542","0.7136222720146179","0.7136222720146179","0.7136222720146179","5.823460102081299","5.823460102081299","5.823460102081299","0.0917205810546875","0.0917205810546875","0.0917205810546875"
"16379","0.2998369038105011","0.2998369038105011","0.2998369038105011","0.5667409896850586","0.5667409896850586","0.5667409896850586","0.046448543667793274","0.046448543667793274","0.046448543667793274","0.34999915957450867","0.34999915957450867","0.34999915957450867","0.45389464497566223","0.45389464497566223","0.45389464497566223","0.09450532495975494","0.09450532495975494","0.09450532495975494"
"16409","0.19289720058441162","0.19289720058441162","0.19289720058441162","0.8696680068969727","0.8696680068969727","0.8696680068969727","0.060273390263319016","0.060273390263319016","0.060273390263319016","0.36144018173217773","0.36144018173217773","0.36144018173217773","2.0289719104766846","2.0289719104766846","2.0289719104766846","0.09256187081336975","0.09256187081336975","0.09256187081336975"
"16439","0.21325962245464325","0.21325962245464325","0.21325962245464325","0.22077937424182892","0.22077937424182892","0.22077937424182892","0.05705491825938225","0.05705491825938225","0.05705491825938225","0.3004087507724762","0.3004087507724762","0.3004087507724762","0.33742284774780273","0.33742284774780273","0.33742284774780273","0.0835682600736618","0.0835682600736618","0.0835682600736618"
"16469","0.38757869601249695","0.38757869601249695","0.38757869601249695","0.44356513023376465","0.44356513023376465","0.44356513023376465","0.06827709078788757","0.06827709078788757","0.06827709078788757","0.73841392993927","0.73841392993927","0.73841392993927","0.8404570817947388","0.8404570817947388","0.8404570817947388","0.07212544232606888","0.07212544232606888","0.07212544232606888"
"16499","0.5064628720283508","0.5064628720283508","0.5064628720283508","0.502298891544342","0.502298891544342","0.502298891544342","0.06018231436610222","0.06018231436610222","0.06018231436610222","0.43884140253067017","0.43884140253067017","0.43884140253067017","0.3882637321949005","0.3882637321949005","0.3882637321949005","0.10793683677911758","0.10793683677911758","0.10793683677911758"
"16529","0.27858564257621765","0.27858564257621765","0.27858564257621765","0.23387935757637024","0.23387935757637024","0.23387935757637024","0.047332629561424255","0.047332629561424255","0.047332629561424255","0.24417906999588013","0.24417906999588013","0.24417906999588013","0.3785679042339325","0.3785679042339325","0.3785679042339325","0.099736288189888","0.099736288189888","0.099736288189888"
"16559","0.5325160622596741","0.5325160622596741","0.5325160622596741","0.8613717555999756","0.8613717555999756","0.8613717555999756","0.0568232536315918","0.0568232536315918","0.0568232536315918","0.32338201999664307","0.32338201999664307","0.32338201999664307","1.2580448389053345","1.2580448389053345","1.2580448389053345","0.10236319899559021","0.10236319899559021","0.10236319899559021"
"16589","0.184442400932312","0.184442400932312","0.184442400932312","0.48561981320381165","0.48561981320381165","0.48561981320381165","0.052772004157304764","0.052772004157304764","0.052772004157304764","0.19539950788021088","0.19539950788021088","0.19539950788021088","0.3204022943973541","0.3204022943973541","0.3204022943973541","0.07922957092523575","0.07922957092523575","0.07922957092523575"
"16619","0.5803564190864563","0.5803564190864563","0.5803564190864563","0.5205355882644653","0.5205355882644653","0.5205355882644653","0.05009095370769501","0.05009095370769501","0.05009095370769501","0.9598220586776733","0.9598220586776733","0.9598220586776733","0.8062902688980103","0.8062902688980103","0.8062902688980103","0.086448535323143","0.086448535323143","0.086448535323143"
"16649","0.39949825406074524","0.39949825406074524","0.39949825406074524","0.17993995547294617","0.17993995547294617","0.17993995547294617","0.07542821019887924","0.07542821019887924","0.07542821019887924","0.2646258473396301","0.2646258473396301","0.2646258473396301","0.389739066362381","0.389739066362381","0.389739066362381","0.07851605862379074","0.07851605862379074","0.07851605862379074"
"16679","1.6760289669036865","1.6760289669036865","1.6760289669036865","6.705495834350586","6.705495834350586","6.705495834350586","0.07723910361528397","0.07723910361528397","0.07723910361528397","0.668068528175354","0.668068528175354","0.668068528175354","12.524706840515137","12.524706840515137","12.524706840515137","0.11659259349107742","0.11659259349107742","0.11659259349107742"
"16709","0.28596216440200806","0.28596216440200806","0.28596216440200806","0.28352776169776917","0.28352776169776917","0.28352776169776917","0.04815087094902992","0.04815087094902992","0.04815087094902992","0.15918318927288055","0.15918318927288055","0.15918318927288055","0.32262298464775085","0.32262298464775085","0.32262298464775085","0.10366252809762955","0.10366252809762955","0.10366252809762955"
"16739","0.3839623034000397","0.3839623034000397","0.3839623034000397","0.3492107391357422","0.3492107391357422","0.3492107391357422","0.08328018337488174","0.08328018337488174","0.08328018337488174","0.41522252559661865","0.41522252559661865","0.41522252559661865","0.3260623812675476","0.3260623812675476","0.3260623812675476","0.12642386555671692","0.12642386555671692","0.12642386555671692"
"16769","0.3051920533180237","0.3051920533180237","0.3051920533180237","0.33878302574157715","0.33878302574157715","0.33878302574157715","0.04993673041462898","0.04993673041462898","0.04993673041462898","0.19765478372573853","0.19765478372573853","0.19765478372573853","0.4765940010547638","0.4765940010547638","0.4765940010547638","0.1030348390340805","0.1030348390340805","0.1030348390340805"
"16799","0.2817600667476654","0.2817600667476654","0.2817600667476654","0.2707939147949219","0.2707939147949219","0.2707939147949219","0.061917953193187714","0.061917953193187714","0.061917953193187714","0.2544340491294861","0.2544340491294861","0.2544340491294861","0.3082844614982605","0.3082844614982605","0.3082844614982605","0.11242648959159851","0.11242648959159851","0.11242648959159851"
"16829","0.15835198760032654","0.15835198760032654","0.15835198760032654","0.19127917289733887","0.19127917289733887","0.19127917289733887","0.0850515067577362","0.0850515067577362","0.0850515067577362","0.48375749588012695","0.48375749588012695","0.48375749588012695","0.44672590494155884","0.44672590494155884","0.44672590494155884","0.11727835237979889","0.11727835237979889","0.11727835237979889"
"16859","0.19530625641345978","0.19530625641345978","0.19530625641345978","0.7764321565628052","0.7764321565628052","0.7764321565628052","0.07869897037744522","0.07869897037744522","0.07869897037744522","0.4244694411754608","0.4244694411754608","0.4244694411754608","0.36123624444007874","0.36123624444007874","0.36123624444007874","0.09154501557350159","0.09154501557350159","0.09154501557350159"
"16889","4.3781962394714355","4.3781962394714355","4.3781962394714355","20.685848236083984","20.685848236083984","20.685848236083984","0.04816204309463501","0.04816204309463501","0.04816204309463501","4.840876579284668","4.840876579284668","4.840876579284668","10.340949058532715","10.340949058532715","10.340949058532715","0.09406857192516327","0.09406857192516327","0.09406857192516327"
"16919","0.9074767231941223","0.9074767231941223","0.9074767231941223","3.7945189476013184","3.7945189476013184","3.7945189476013184","0.047095611691474915","0.047095611691474915","0.047095611691474915","1.0048078298568726","1.0048078298568726","1.0048078298568726","3.499962329864502","3.499962329864502","3.499962329864502","0.0738062784075737","0.0738062784075737","0.0738062784075737"
"16949","0.178434818983078","0.178434818983078","0.178434818983078","0.22721394896507263","0.22721394896507263","0.22721394896507263","0.04610556364059448","0.04610556364059448","0.04610556364059448","0.4897168278694153","0.4897168278694153","0.4897168278694153","0.3087000548839569","0.3087000548839569","0.3087000548839569","0.12694905698299408","0.12694905698299408","0.12694905698299408"
"16979","0.4562074542045593","0.4562074542045593","0.4562074542045593","0.48837435245513916","0.48837435245513916","0.48837435245513916","0.0771927461028099","0.0771927461028099","0.0771927461028099","0.3158969283103943","0.3158969283103943","0.3158969283103943","0.3045578896999359","0.3045578896999359","0.3045578896999359","0.12817354500293732","0.12817354500293732","0.12817354500293732"
"17009","0.20787158608436584","0.20787158608436584","0.20787158608436584","0.24287082254886627","0.24287082254886627","0.24287082254886627","0.05701489374041557","0.05701489374041557","0.05701489374041557","0.20433738827705383","0.20433738827705383","0.20433738827705383","0.2996559143066406","0.2996559143066406","0.2996559143066406","0.10149753093719482","0.10149753093719482","0.10149753093719482"
"17039","0.22670550644397736","0.22670550644397736","0.22670550644397736","0.6270776391029358","0.6270776391029358","0.6270776391029358","0.07763417810201645","0.07763417810201645","0.07763417810201645","0.21665635704994202","0.21665635704994202","0.21665635704994202","0.3278084099292755","0.3278084099292755","0.3278084099292755","0.1084061786532402","0.1084061786532402","0.1084061786532402"
