"Step","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TheStackPython - losses/mse_loss","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TheStackPython - losses/mse_loss__MIN","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TheStackPython - losses/mse_loss__MAX","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TheStackPython - losses/mse_loss","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TheStackPython - losses/mse_loss__MIN","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TheStackPython - losses/mse_loss__MAX","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TheStackPython - losses/mse_loss","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TheStackPython - losses/mse_loss__MIN","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TheStackPython - losses/mse_loss__MAX","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackPython - losses/mse_loss","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackPython - losses/mse_loss__MIN","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackPython - losses/mse_loss__MAX","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackPython - losses/mse_loss","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackPython - losses/mse_loss__MIN","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackPython - losses/mse_loss__MAX","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackPython - losses/mse_loss","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackPython - losses/mse_loss__MIN","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackPython - losses/mse_loss__MAX"
"14639","0.830514669418335","0.830514669418335","0.830514669418335","0.5188310742378235","0.5188310742378235","0.5188310742378235","0.04955239221453667","0.04955239221453667","0.04955239221453667","0.25037291646003723","0.25037291646003723","0.25037291646003723","0.3782423436641693","0.3782423436641693","0.3782423436641693","0.0821361169219017","0.0821361169219017","0.0821361169219017"
"14669","0.18860942125320435","0.18860942125320435","0.18860942125320435","0.3566514849662781","0.3566514849662781","0.3566514849662781","0.05559799447655678","0.05559799447655678","0.05559799447655678","0.19730937480926514","0.19730937480926514","0.19730937480926514","0.3603971302509308","0.3603971302509308","0.3603971302509308","0.0888247936964035","0.0888247936964035","0.0888247936964035"
"14699","0.3210533857345581","0.3210533857345581","0.3210533857345581","0.2331312894821167","0.2331312894821167","0.2331312894821167","0.04253990575671196","0.04253990575671196","0.04253990575671196","0.2649820148944855","0.2649820148944855","0.2649820148944855","0.3057480454444885","0.3057480454444885","0.3057480454444885","0.1025916337966919","0.1025916337966919","0.1025916337966919"
"14729","1.186566710472107","1.186566710472107","1.186566710472107","1.0194265842437744","1.0194265842437744","1.0194265842437744","0.09310710430145264","0.09310710430145264","0.09310710430145264","0.9394238591194153","0.9394238591194153","0.9394238591194153","0.8782345652580261","0.8782345652580261","0.8782345652580261","0.08456546813249588","0.08456546813249588","0.08456546813249588"
"14759","0.3161243200302124","0.3161243200302124","0.3161243200302124","0.49341556429862976","0.49341556429862976","0.49341556429862976","0.06885545700788498","0.06885545700788498","0.06885545700788498","0.25709909200668335","0.25709909200668335","0.25709909200668335","0.3692948520183563","0.3692948520183563","0.3692948520183563","0.11296641826629639","0.11296641826629639","0.11296641826629639"
"14789","0.300956130027771","0.300956130027771","0.300956130027771","0.2236829549074173","0.2236829549074173","0.2236829549074173","0.07998392730951309","0.07998392730951309","0.07998392730951309","0.4531922936439514","0.4531922936439514","0.4531922936439514","0.7670612335205078","0.7670612335205078","0.7670612335205078","0.10742105543613434","0.10742105543613434","0.10742105543613434"
"14819","0.3769117593765259","0.3769117593765259","0.3769117593765259","0.2646947503089905","0.2646947503089905","0.2646947503089905","0.1016089916229248","0.1016089916229248","0.1016089916229248","0.31202977895736694","0.31202977895736694","0.31202977895736694","0.3085905909538269","0.3085905909538269","0.3085905909538269","0.08967849612236023","0.08967849612236023","0.08967849612236023"
"14849","0.21519629657268524","0.21519629657268524","0.21519629657268524","0.46739843487739563","0.46739843487739563","0.46739843487739563","0.047618769109249115","0.047618769109249115","0.047618769109249115","0.2011096328496933","0.2011096328496933","0.2011096328496933","0.4204341173171997","0.4204341173171997","0.4204341173171997","0.10461539775133133","0.10461539775133133","0.10461539775133133"
"14879","0.3617081642150879","0.3617081642150879","0.3617081642150879","0.35925278067588806","0.35925278067588806","0.35925278067588806","0.07667886465787888","0.07667886465787888","0.07667886465787888","0.27394071221351624","0.27394071221351624","0.27394071221351624","0.5665932297706604","0.5665932297706604","0.5665932297706604","0.1251976042985916","0.1251976042985916","0.1251976042985916"
"14909","0.3663361966609955","0.3663361966609955","0.3663361966609955","0.4689537584781647","0.4689537584781647","0.4689537584781647","0.07178274542093277","0.07178274542093277","0.07178274542093277","0.32668349146842957","0.32668349146842957","0.32668349146842957","0.48827239871025085","0.48827239871025085","0.48827239871025085","0.08809611946344376","0.08809611946344376","0.08809611946344376"
"14939","6.058573246002197","6.058573246002197","6.058573246002197","8.409964561462402","8.409964561462402","8.409964561462402","0.05231636017560959","0.05231636017560959","0.05231636017560959","10.580666542053223","10.580666542053223","10.580666542053223","12.187846183776855","12.187846183776855","12.187846183776855","0.07053523510694504","0.07053523510694504","0.07053523510694504"
"14969","0.29720962047576904","0.29720962047576904","0.29720962047576904","0.18745157122612","0.18745157122612","0.18745157122612","0.05837633088231087","0.05837633088231087","0.05837633088231087","0.2534938454627991","0.2534938454627991","0.2534938454627991","0.32434603571891785","0.32434603571891785","0.32434603571891785","0.09149820357561111","0.09149820357561111","0.09149820357561111"
"14999","0.3004786968231201","0.3004786968231201","0.3004786968231201","0.32026317715644836","0.32026317715644836","0.32026317715644836","0.05385255813598633","0.05385255813598633","0.05385255813598633","0.2299085557460785","0.2299085557460785","0.2299085557460785","0.316011905670166","0.316011905670166","0.316011905670166","0.10373011976480484","0.10373011976480484","0.10373011976480484"
"15029","0.2104884684085846","0.2104884684085846","0.2104884684085846","0.35910215973854065","0.35910215973854065","0.35910215973854065","0.06917974352836609","0.06917974352836609","0.06917974352836609","0.23238468170166016","0.23238468170166016","0.23238468170166016","0.45328637957572937","0.45328637957572937","0.45328637957572937","0.1092013269662857","0.1092013269662857","0.1092013269662857"
"15059","0.14356303215026855","0.14356303215026855","0.14356303215026855","1.3414374589920044","1.3414374589920044","1.3414374589920044","0.07899252325296402","0.07899252325296402","0.07899252325296402","0.17451106011867523","0.17451106011867523","0.17451106011867523","1.824341058731079","1.824341058731079","1.824341058731079","0.0904444083571434","0.0904444083571434","0.0904444083571434"
"15089","0.24833178520202637","0.24833178520202637","0.24833178520202637","0.3072842061519623","0.3072842061519623","0.3072842061519623","0.043840065598487854","0.043840065598487854","0.043840065598487854","0.2716195285320282","0.2716195285320282","0.2716195285320282","0.6775174736976624","0.6775174736976624","0.6775174736976624","0.09785805642604828","0.09785805642604828","0.09785805642604828"
"15119","0.5532318949699402","0.5532318949699402","0.5532318949699402","0.5554914474487305","0.5554914474487305","0.5554914474487305","0.0535590834915638","0.0535590834915638","0.0535590834915638","0.3965616822242737","0.3965616822242737","0.3965616822242737","1.0529892444610596","1.0529892444610596","1.0529892444610596","0.09547612071037292","0.09547612071037292","0.09547612071037292"
"15149","0.1327790766954422","0.1327790766954422","0.1327790766954422","0.41226011514663696","0.41226011514663696","0.41226011514663696","0.05387916415929794","0.05387916415929794","0.05387916415929794","0.23845161497592926","0.23845161497592926","0.23845161497592926","0.3677886128425598","0.3677886128425598","0.3677886128425598","0.09603290259838104","0.09603290259838104","0.09603290259838104"
"15179","0.2817176878452301","0.2817176878452301","0.2817176878452301","0.25789839029312134","0.25789839029312134","0.25789839029312134","0.044548649340867996","0.044548649340867996","0.044548649340867996","0.28705325722694397","0.28705325722694397","0.28705325722694397","0.41770225763320923","0.41770225763320923","0.41770225763320923","0.11305970698595047","0.11305970698595047","0.11305970698595047"
"15209","0.19982467591762543","0.19982467591762543","0.19982467591762543","1.9329171180725098","1.9329171180725098","1.9329171180725098","0.05569624900817871","0.05569624900817871","0.05569624900817871","0.22512245178222656","0.22512245178222656","0.22512245178222656","0.9770557880401611","0.9770557880401611","0.9770557880401611","0.0862485021352768","0.0862485021352768","0.0862485021352768"
"15239","0.32657358050346375","0.32657358050346375","0.32657358050346375","1.0381340980529785","1.0381340980529785","1.0381340980529785","0.05670294538140297","0.05670294538140297","0.05670294538140297","0.26558759808540344","0.26558759808540344","0.26558759808540344","0.724183201789856","0.724183201789856","0.724183201789856","0.08651302009820938","0.08651302009820938","0.08651302009820938"
"15269","0.9191358089447021","0.9191358089447021","0.9191358089447021","0.7323652505874634","0.7323652505874634","0.7323652505874634","0.04467756673693657","0.04467756673693657","0.04467756673693657","0.3709731996059418","0.3709731996059418","0.3709731996059418","1.031588077545166","1.031588077545166","1.031588077545166","0.10901299118995667","0.10901299118995667","0.10901299118995667"
"15299","0.23274916410446167","0.23274916410446167","0.23274916410446167","0.2786804437637329","0.2786804437637329","0.2786804437637329","0.11071096360683441","0.11071096360683441","0.11071096360683441","0.2771117091178894","0.2771117091178894","0.2771117091178894","0.2837025821208954","0.2837025821208954","0.2837025821208954","0.12313207983970642","0.12313207983970642","0.12313207983970642"
"15329","0.20194613933563232","0.20194613933563232","0.20194613933563232","0.6502265930175781","0.6502265930175781","0.6502265930175781","0.08745890110731125","0.08745890110731125","0.08745890110731125","0.26588359475135803","0.26588359475135803","0.26588359475135803","0.5436434149742126","0.5436434149742126","0.5436434149742126","0.11486145853996277","0.11486145853996277","0.11486145853996277"
"15359","0.4507887065410614","0.4507887065410614","0.4507887065410614","0.21216781437397003","0.21216781437397003","0.21216781437397003","0.05535032972693443","0.05535032972693443","0.05535032972693443","0.2068905532360077","0.2068905532360077","0.2068905532360077","0.451526939868927","0.451526939868927","0.451526939868927","0.1078021377325058","0.1078021377325058","0.1078021377325058"
"15389","0.20896537601947784","0.20896537601947784","0.20896537601947784","0.23169609904289246","0.23169609904289246","0.23169609904289246","0.07437507808208466","0.07437507808208466","0.07437507808208466","0.28781479597091675","0.28781479597091675","0.28781479597091675","0.34654319286346436","0.34654319286346436","0.34654319286346436","0.07193954288959503","0.07193954288959503","0.07193954288959503"
"15419","0.29503393173217773","0.29503393173217773","0.29503393173217773","0.29969534277915955","0.29969534277915955","0.29969534277915955","0.08109141141176224","0.08109141141176224","0.08109141141176224","0.2376497983932495","0.2376497983932495","0.2376497983932495","0.3373566269874573","0.3373566269874573","0.3373566269874573","0.10956031829118729","0.10956031829118729","0.10956031829118729"
"15449","0.6940441727638245","0.6940441727638245","0.6940441727638245","2.82708740234375","2.82708740234375","2.82708740234375","0.07419844716787338","0.07419844716787338","0.07419844716787338","0.3241175413131714","0.3241175413131714","0.3241175413131714","1.504230260848999","1.504230260848999","1.504230260848999","0.1088397204875946","0.1088397204875946","0.1088397204875946"
"15479","0.34056106209754944","0.34056106209754944","0.34056106209754944","0.22577233612537384","0.22577233612537384","0.22577233612537384","0.07216233015060425","0.07216233015060425","0.07216233015060425","0.1879441738128662","0.1879441738128662","0.1879441738128662","0.32313817739486694","0.32313817739486694","0.32313817739486694","0.094235859811306","0.094235859811306","0.094235859811306"
"15509","0.2584674060344696","0.2584674060344696","0.2584674060344696","0.21709789335727692","0.21709789335727692","0.21709789335727692","0.06126838177442551","0.06126838177442551","0.06126838177442551","0.3056027293205261","0.3056027293205261","0.3056027293205261","0.3388219475746155","0.3388219475746155","0.3388219475746155","0.07889574021100998","0.07889574021100998","0.07889574021100998"
"15539","0.2557021379470825","0.2557021379470825","0.2557021379470825","0.25809580087661743","0.25809580087661743","0.25809580087661743","0.07101356238126755","0.07101356238126755","0.07101356238126755","0.2373165488243103","0.2373165488243103","0.2373165488243103","0.2857149839401245","0.2857149839401245","0.2857149839401245","0.11811597645282745","0.11811597645282745","0.11811597645282745"
"15569","3.2301151752471924","3.2301151752471924","3.2301151752471924","8.202271461486816","8.202271461486816","8.202271461486816","0.06941806524991989","0.06941806524991989","0.06941806524991989","0.9867688417434692","0.9867688417434692","0.9867688417434692","1.9555894136428833","1.9555894136428833","1.9555894136428833","0.12061124294996262","0.12061124294996262","0.12061124294996262"
"15599","0.1880795955657959","0.1880795955657959","0.1880795955657959","0.23632457852363586","0.23632457852363586","0.23632457852363586","0.04561467841267586","0.04561467841267586","0.04561467841267586","0.19396454095840454","0.19396454095840454","0.19396454095840454","0.2622131407260895","0.2622131407260895","0.2622131407260895","0.11992030590772629","0.11992030590772629","0.11992030590772629"
"15629","0.25211313366889954","0.25211313366889954","0.25211313366889954","0.3829280138015747","0.3829280138015747","0.3829280138015747","0.06517644971609116","0.06517644971609116","0.06517644971609116","0.23833495378494263","0.23833495378494263","0.23833495378494263","0.4103439152240753","0.4103439152240753","0.4103439152240753","0.08785950392484665","0.08785950392484665","0.08785950392484665"
"15659","0.4633375108242035","0.4633375108242035","0.4633375108242035","0.6535905599594116","0.6535905599594116","0.6535905599594116","0.05568685755133629","0.05568685755133629","0.05568685755133629","0.2599389851093292","0.2599389851093292","0.2599389851093292","1.2017112970352173","1.2017112970352173","1.2017112970352173","0.10202740132808685","0.10202740132808685","0.10202740132808685"
"15689","0.23979100584983826","0.23979100584983826","0.23979100584983826","0.3404271900653839","0.3404271900653839","0.3404271900653839","0.05963112786412239","0.05963112786412239","0.05963112786412239","0.2181171029806137","0.2181171029806137","0.2181171029806137","0.3539911210536957","0.3539911210536957","0.3539911210536957","0.11858047544956207","0.11858047544956207","0.11858047544956207"
"15719","0.25091397762298584","0.25091397762298584","0.25091397762298584","0.5911372900009155","0.5911372900009155","0.5911372900009155","0.06296276301145554","0.06296276301145554","0.06296276301145554","0.4009493887424469","0.4009493887424469","0.4009493887424469","0.6434839963912964","0.6434839963912964","0.6434839963912964","0.09544437378644943","0.09544437378644943","0.09544437378644943"
"15749","0.22974658012390137","0.22974658012390137","0.22974658012390137","0.2697000801563263","0.2697000801563263","0.2697000801563263","0.0786595419049263","0.0786595419049263","0.0786595419049263","0.17777541279792786","0.17777541279792786","0.17777541279792786","0.46624237298965454","0.46624237298965454","0.46624237298965454","0.08266895264387131","0.08266895264387131","0.08266895264387131"
"15779","0.34749358892440796","0.34749358892440796","0.34749358892440796","1.240980625152588","1.240980625152588","1.240980625152588","0.06051835045218468","0.06051835045218468","0.06051835045218468","0.23963508009910583","0.23963508009910583","0.23963508009910583","0.6471832394599915","0.6471832394599915","0.6471832394599915","0.11969087272882462","0.11969087272882462","0.11969087272882462"
"15809","0.5909815430641174","0.5909815430641174","0.5909815430641174","0.5265793800354004","0.5265793800354004","0.5265793800354004","0.1458631008863449","0.1458631008863449","0.1458631008863449","0.3081066608428955","0.3081066608428955","0.3081066608428955","0.5756357908248901","0.5756357908248901","0.5756357908248901","0.10001752525568008","0.10001752525568008","0.10001752525568008"
"15839","0.34322798252105713","0.34322798252105713","0.34322798252105713","0.3027145266532898","0.3027145266532898","0.3027145266532898","0.06452258676290512","0.06452258676290512","0.06452258676290512","0.29695019125938416","0.29695019125938416","0.29695019125938416","0.5087401270866394","0.5087401270866394","0.5087401270866394","0.07771684229373932","0.07771684229373932","0.07771684229373932"
"15869","0.26679694652557373","0.26679694652557373","0.26679694652557373","0.25011980533599854","0.25011980533599854","0.25011980533599854","0.05995379015803337","0.05995379015803337","0.05995379015803337","0.34746113419532776","0.34746113419532776","0.34746113419532776","0.3626701533794403","0.3626701533794403","0.3626701533794403","0.12358932197093964","0.12358932197093964","0.12358932197093964"
"15899","0.25483718514442444","0.25483718514442444","0.25483718514442444","0.19135232269763947","0.19135232269763947","0.19135232269763947","0.05477370321750641","0.05477370321750641","0.05477370321750641","0.21224623918533325","0.21224623918533325","0.21224623918533325","0.2891772389411926","0.2891772389411926","0.2891772389411926","0.08700903505086899","0.08700903505086899","0.08700903505086899"
"15929","0.9562951922416687","0.9562951922416687","0.9562951922416687","3.368626356124878","3.368626356124878","3.368626356124878","0.06997193396091461","0.06997193396091461","0.06997193396091461","0.3727647364139557","0.3727647364139557","0.3727647364139557","2.6699185371398926","2.6699185371398926","2.6699185371398926","0.0957760438323021","0.0957760438323021","0.0957760438323021"
"15959","0.26566264033317566","0.26566264033317566","0.26566264033317566","0.5127505660057068","0.5127505660057068","0.5127505660057068","0.059704653918743134","0.059704653918743134","0.059704653918743134","0.28352153301239014","0.28352153301239014","0.28352153301239014","0.355782687664032","0.355782687664032","0.355782687664032","0.10494020581245422","0.10494020581245422","0.10494020581245422"
"15989","0.5534546971321106","0.5534546971321106","0.5534546971321106","0.72786945104599","0.72786945104599","0.72786945104599","0.06795680522918701","0.06795680522918701","0.06795680522918701","0.8806158900260925","0.8806158900260925","0.8806158900260925","0.553863525390625","0.553863525390625","0.553863525390625","0.09574761986732483","0.09574761986732483","0.09574761986732483"
"16019","0.25797194242477417","0.25797194242477417","0.25797194242477417","0.1988234668970108","0.1988234668970108","0.1988234668970108","0.06174677610397339","0.06174677610397339","0.06174677610397339","0.23133686184883118","0.23133686184883118","0.23133686184883118","0.2954539358615875","0.2954539358615875","0.2954539358615875","0.08557500690221786","0.08557500690221786","0.08557500690221786"
"16049","0.5314838886260986","0.5314838886260986","0.5314838886260986","0.765310525894165","0.765310525894165","0.765310525894165","0.06429862231016159","0.06429862231016159","0.06429862231016159","0.2640873193740845","0.2640873193740845","0.2640873193740845","0.8316158652305603","0.8316158652305603","0.8316158652305603","0.08802502602338791","0.08802502602338791","0.08802502602338791"
"16079","0.34899166226387024","0.34899166226387024","0.34899166226387024","0.7205557227134705","0.7205557227134705","0.7205557227134705","0.06403845548629761","0.06403845548629761","0.06403845548629761","0.3001302182674408","0.3001302182674408","0.3001302182674408","0.7829803824424744","0.7829803824424744","0.7829803824424744","0.12896430492401123","0.12896430492401123","0.12896430492401123"
"16109","0.3316667973995209","0.3316667973995209","0.3316667973995209","2.0088417530059814","2.0088417530059814","2.0088417530059814","0.052046433091163635","0.052046433091163635","0.052046433091163635","0.5105334520339966","0.5105334520339966","0.5105334520339966","2.1367177963256836","2.1367177963256836","2.1367177963256836","0.1028151661157608","0.1028151661157608","0.1028151661157608"
"16139","0.1778719276189804","0.1778719276189804","0.1778719276189804","0.19578398764133453","0.19578398764133453","0.19578398764133453","0.05599883943796158","0.05599883943796158","0.05599883943796158","0.15629133582115173","0.15629133582115173","0.15629133582115173","0.401001513004303","0.401001513004303","0.401001513004303","0.09241233766078949","0.09241233766078949","0.09241233766078949"
"16169","0.16386951506137848","0.16386951506137848","0.16386951506137848","0.18148192763328552","0.18148192763328552","0.18148192763328552","0.05519195273518562","0.05519195273518562","0.05519195273518562","0.2296541929244995","0.2296541929244995","0.2296541929244995","0.33704954385757446","0.33704954385757446","0.33704954385757446","0.07009612023830414","0.07009612023830414","0.07009612023830414"
"16199","0.17715108394622803","0.17715108394622803","0.17715108394622803","0.19063231348991394","0.19063231348991394","0.19063231348991394","0.045960504561662674","0.045960504561662674","0.045960504561662674","0.22208979725837708","0.22208979725837708","0.22208979725837708","0.3227378726005554","0.3227378726005554","0.3227378726005554","0.07793192565441132","0.07793192565441132","0.07793192565441132"
"16229","0.8719102144241333","0.8719102144241333","0.8719102144241333","0.4014646112918854","0.4014646112918854","0.4014646112918854","0.09316281229257584","0.09316281229257584","0.09316281229257584","0.3998434841632843","0.3998434841632843","0.3998434841632843","0.507761538028717","0.507761538028717","0.507761538028717","0.11003544926643372","0.11003544926643372","0.11003544926643372"
"16259","0.4465433359146118","0.4465433359146118","0.4465433359146118","1.5831799507141113","1.5831799507141113","1.5831799507141113","0.07967989146709442","0.07967989146709442","0.07967989146709442","1.4546475410461426","1.4546475410461426","1.4546475410461426","2.376649856567383","2.376649856567383","2.376649856567383","0.09568528831005096","0.09568528831005096","0.09568528831005096"
"16289","0.2371644675731659","0.2371644675731659","0.2371644675731659","0.13898923993110657","0.13898923993110657","0.13898923993110657","0.10093910247087479","0.10093910247087479","0.10093910247087479","0.12745219469070435","0.12745219469070435","0.12745219469070435","0.24467749893665314","0.24467749893665314","0.24467749893665314","0.07336308062076569","0.07336308062076569","0.07336308062076569"
"16319","0.17788760364055634","0.17788760364055634","0.17788760364055634","0.17926475405693054","0.17926475405693054","0.17926475405693054","0.07461722195148468","0.07461722195148468","0.07461722195148468","0.16577860713005066","0.16577860713005066","0.16577860713005066","0.23490333557128906","0.23490333557128906","0.23490333557128906","0.07705429196357727","0.07705429196357727","0.07705429196357727"
"16349","1.5512107610702515","1.5512107610702515","1.5512107610702515","1.9284793138504028","1.9284793138504028","1.9284793138504028","0.06371711194515228","0.06371711194515228","0.06371711194515228","0.6638723015785217","0.6638723015785217","0.6638723015785217","1.5770424604415894","1.5770424604415894","1.5770424604415894","0.13299909234046936","0.13299909234046936","0.13299909234046936"
"16379","0.3139616847038269","0.3139616847038269","0.3139616847038269","0.22214160859584808","0.22214160859584808","0.22214160859584808","0.05464361235499382","0.05464361235499382","0.05464361235499382","0.4021151661872864","0.4021151661872864","0.4021151661872864","0.26725202798843384","0.26725202798843384","0.26725202798843384","0.11146321147680283","0.11146321147680283","0.11146321147680283"
"16409","0.2551884055137634","0.2551884055137634","0.2551884055137634","0.41423892974853516","0.41423892974853516","0.41423892974853516","0.062390610575675964","0.062390610575675964","0.062390610575675964","0.2984328866004944","0.2984328866004944","0.2984328866004944","1.2052810192108154","1.2052810192108154","1.2052810192108154","0.08194330334663391","0.08194330334663391","0.08194330334663391"
"16439","0.16058993339538574","0.16058993339538574","0.16058993339538574","0.19428180158138275","0.19428180158138275","0.19428180158138275","0.06036899611353874","0.06036899611353874","0.06036899611353874","0.24426932632923126","0.24426932632923126","0.24426932632923126","0.36085668206214905","0.36085668206214905","0.36085668206214905","0.08304593712091446","0.08304593712091446","0.08304593712091446"
"16469","0.34104177355766296","0.34104177355766296","0.34104177355766296","0.49021902680397034","0.49021902680397034","0.49021902680397034","0.08383148908615112","0.08383148908615112","0.08383148908615112","0.27266544103622437","0.27266544103622437","0.27266544103622437","0.9628520607948303","0.9628520607948303","0.9628520607948303","0.0887911319732666","0.0887911319732666","0.0887911319732666"
"16499","0.47551271319389343","0.47551271319389343","0.47551271319389343","0.5133655667304993","0.5133655667304993","0.5133655667304993","0.07166044414043427","0.07166044414043427","0.07166044414043427","0.25182828307151794","0.25182828307151794","0.25182828307151794","0.4718616306781769","0.4718616306781769","0.4718616306781769","0.0856882855296135","0.0856882855296135","0.0856882855296135"
"16529","0.20647883415222168","0.20647883415222168","0.20647883415222168","0.38773488998413086","0.38773488998413086","0.38773488998413086","0.08407621085643768","0.08407621085643768","0.08407621085643768","0.2008628100156784","0.2008628100156784","0.2008628100156784","0.2760918438434601","0.2760918438434601","0.2760918438434601","0.07572287321090698","0.07572287321090698","0.07572287321090698"
"16559","0.3272354006767273","0.3272354006767273","0.3272354006767273","1.0520401000976562","1.0520401000976562","1.0520401000976562","0.06638584285974503","0.06638584285974503","0.06638584285974503","0.289339154958725","0.289339154958725","0.289339154958725","1.1923816204071045","1.1923816204071045","1.1923816204071045","0.0884355902671814","0.0884355902671814","0.0884355902671814"
"16589","0.23933570086956024","0.23933570086956024","0.23933570086956024","0.38007912039756775","0.38007912039756775","0.38007912039756775","0.08397245407104492","0.08397245407104492","0.08397245407104492","0.16688519716262817","0.16688519716262817","0.16688519716262817","0.3395078182220459","0.3395078182220459","0.3395078182220459","0.07804548740386963","0.07804548740386963","0.07804548740386963"
"16619","0.31495964527130127","0.31495964527130127","0.31495964527130127","0.2931195795536041","0.2931195795536041","0.2931195795536041","0.0857003778219223","0.0857003778219223","0.0857003778219223","0.30778762698173523","0.30778762698173523","0.30778762698173523","1.0370182991027832","1.0370182991027832","1.0370182991027832","0.10271314531564713","0.10271314531564713","0.10271314531564713"
"16649","0.285328209400177","0.285328209400177","0.285328209400177","0.2576937973499298","0.2576937973499298","0.2576937973499298","0.11796710640192032","0.11796710640192032","0.11796710640192032","0.23555782437324524","0.23555782437324524","0.23555782437324524","0.4297087788581848","0.4297087788581848","0.4297087788581848","0.11600876599550247","0.11600876599550247","0.11600876599550247"
"16679","1.3474000692367554","1.3474000692367554","1.3474000692367554","11.09160041809082","11.09160041809082","11.09160041809082","0.08248680084943771","0.08248680084943771","0.08248680084943771","0.812298059463501","0.812298059463501","0.812298059463501","5.569488525390625","5.569488525390625","5.569488525390625","0.08299772441387177","0.08299772441387177","0.08299772441387177"
"16709","0.45038801431655884","0.45038801431655884","0.45038801431655884","0.2670387029647827","0.2670387029647827","0.2670387029647827","0.0779857262969017","0.0779857262969017","0.0779857262969017","0.22481973469257355","0.22481973469257355","0.22481973469257355","0.3420753479003906","0.3420753479003906","0.3420753479003906","0.0933975949883461","0.0933975949883461","0.0933975949883461"
"16739","0.41518619656562805","0.41518619656562805","0.41518619656562805","0.24987496435642242","0.24987496435642242","0.24987496435642242","0.05140114575624466","0.05140114575624466","0.05140114575624466","0.5004927515983582","0.5004927515983582","0.5004927515983582","0.35186851024627686","0.35186851024627686","0.35186851024627686","0.0960218608379364","0.0960218608379364","0.0960218608379364"
"16769","0.43755191564559937","0.43755191564559937","0.43755191564559937","0.40831565856933594","0.40831565856933594","0.40831565856933594","0.05057761073112488","0.05057761073112488","0.05057761073112488","0.2299026995897293","0.2299026995897293","0.2299026995897293","0.5850386619567871","0.5850386619567871","0.5850386619567871","0.0965709313750267","0.0965709313750267","0.0965709313750267"
"16799","0.4450080096721649","0.4450080096721649","0.4450080096721649","0.27876386046409607","0.27876386046409607","0.27876386046409607","0.05883801355957985","0.05883801355957985","0.05883801355957985","0.22319228947162628","0.22319228947162628","0.22319228947162628","0.3988749086856842","0.3988749086856842","0.3988749086856842","0.09698566049337387","0.09698566049337387","0.09698566049337387"
"16829","0.17726962268352509","0.17726962268352509","0.17726962268352509","0.6561416387557983","0.6561416387557983","0.6561416387557983","0.0398547537624836","0.0398547537624836","0.0398547537624836","0.41255441308021545","0.41255441308021545","0.41255441308021545","0.32486990094184875","0.32486990094184875","0.32486990094184875","0.09145747870206833","0.09145747870206833","0.09145747870206833"
"16859","0.22985142469406128","0.22985142469406128","0.22985142469406128","1.4700042009353638","1.4700042009353638","1.4700042009353638","0.09533620625734329","0.09533620625734329","0.09533620625734329","0.4150240123271942","0.4150240123271942","0.4150240123271942","2.0386288166046143","2.0386288166046143","2.0386288166046143","0.0848822072148323","0.0848822072148323","0.0848822072148323"
"16889","2.413996458053589","2.413996458053589","2.413996458053589","34.029659271240234","34.029659271240234","34.029659271240234","0.05978819727897644","0.05978819727897644","0.05978819727897644","4.354283809661865","4.354283809661865","4.354283809661865","22.273218154907227","22.273218154907227","22.273218154907227","0.0914326086640358","0.0914326086640358","0.0914326086640358"
"16919","0.8396720886230469","0.8396720886230469","0.8396720886230469","2.6565589904785156","2.6565589904785156","2.6565589904785156","0.06028531864285469","0.06028531864285469","0.06028531864285469","1.0387604236602783","1.0387604236602783","1.0387604236602783","4.205721378326416","4.205721378326416","4.205721378326416","0.09033500403165817","0.09033500403165817","0.09033500403165817"
"16949","0.237667977809906","0.237667977809906","0.237667977809906","0.20425865054130554","0.20425865054130554","0.20425865054130554","0.0627831518650055","0.0627831518650055","0.0627831518650055","0.3404569625854492","0.3404569625854492","0.3404569625854492","0.2827090620994568","0.2827090620994568","0.2827090620994568","0.08801330626010895","0.08801330626010895","0.08801330626010895"
