"Step","layer_10_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackPython - losses/mse_loss","layer_10_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackPython - losses/mse_loss__MIN","layer_10_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackPython - losses/mse_loss__MAX","layer_5_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackPython - losses/mse_loss","layer_5_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackPython - losses/mse_loss__MIN","layer_5_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackPython - losses/mse_loss__MAX","layer_0_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackPython - losses/mse_loss","layer_0_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackPython - losses/mse_loss__MIN","layer_0_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackPython - losses/mse_loss__MAX","layer_10_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackPython - losses/mse_loss","layer_10_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackPython - losses/mse_loss__MIN","layer_10_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackPython - losses/mse_loss__MAX","layer_5_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackPython - losses/mse_loss","layer_5_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackPython - losses/mse_loss__MIN","layer_5_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackPython - losses/mse_loss__MAX","layer_0_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackPython - losses/mse_loss","layer_0_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackPython - losses/mse_loss__MIN","layer_0_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackPython - losses/mse_loss__MAX"
"14849","0.2099096179008484","0.2099096179008484","0.2099096179008484","0.5734037756919861","0.5734037756919861","0.5734037756919861","0.05668046697974205","0.05668046697974205","0.05668046697974205","0.22793811559677124","0.22793811559677124","0.22793811559677124","0.29881080985069275","0.29881080985069275","0.29881080985069275","0.08871454000473022","0.08871454000473022","0.08871454000473022"
"14879","0.2526944875717163","0.2526944875717163","0.2526944875717163","0.441487580537796","0.441487580537796","0.441487580537796","0.06115444004535675","0.06115444004535675","0.06115444004535675","0.4469108581542969","0.4469108581542969","0.4469108581542969","0.5043357610702515","0.5043357610702515","0.5043357610702515","0.1350305676460266","0.1350305676460266","0.1350305676460266"
"14909","0.4546620547771454","0.4546620547771454","0.4546620547771454","0.64750075340271","0.64750075340271","0.64750075340271","0.08943658322095871","0.08943658322095871","0.08943658322095871","0.24668554961681366","0.24668554961681366","0.24668554961681366","0.42290374636650085","0.42290374636650085","0.42290374636650085","0.09834249317646027","0.09834249317646027","0.09834249317646027"
"14939","4.871111869812012","4.871111869812012","4.871111869812012","10.014506340026855","10.014506340026855","10.014506340026855","0.05411124974489212","0.05411124974489212","0.05411124974489212","5.901700496673584","5.901700496673584","5.901700496673584","23.056997299194336","23.056997299194336","23.056997299194336","0.07546768337488174","0.07546768337488174","0.07546768337488174"
"14969","0.27732008695602417","0.27732008695602417","0.27732008695602417","0.18854789435863495","0.18854789435863495","0.18854789435863495","0.07038271427154541","0.07038271427154541","0.07038271427154541","0.3313677906990051","0.3313677906990051","0.3313677906990051","0.25803089141845703","0.25803089141845703","0.25803089141845703","0.1129240170121193","0.1129240170121193","0.1129240170121193"
"14999","0.16534411907196045","0.16534411907196045","0.16534411907196045","0.21676741540431976","0.21676741540431976","0.21676741540431976","0.06613381952047348","0.06613381952047348","0.06613381952047348","0.22180955111980438","0.22180955111980438","0.22180955111980438","0.28107672929763794","0.28107672929763794","0.28107672929763794","0.08570623397827148","0.08570623397827148","0.08570623397827148"
"15029","0.32061225175857544","0.32061225175857544","0.32061225175857544","0.2243959605693817","0.2243959605693817","0.2243959605693817","0.08741407096385956","0.08741407096385956","0.08741407096385956","0.3106086254119873","0.3106086254119873","0.3106086254119873","0.40652579069137573","0.40652579069137573","0.40652579069137573","0.22435852885246277","0.22435852885246277","0.22435852885246277"
"15059","0.13559280335903168","0.13559280335903168","0.13559280335903168","0.7719317674636841","0.7719317674636841","0.7719317674636841","0.0756416842341423","0.0756416842341423","0.0756416842341423","0.2668151259422302","0.2668151259422302","0.2668151259422302","0.339517742395401","0.339517742395401","0.339517742395401","0.08832036703824997","0.08832036703824997","0.08832036703824997"
"15089","0.20438949763774872","0.20438949763774872","0.20438949763774872","0.35934215784072876","0.35934215784072876","0.35934215784072876","0.05489517003297806","0.05489517003297806","0.05489517003297806","0.3192281126976013","0.3192281126976013","0.3192281126976013","0.41903746128082275","0.41903746128082275","0.41903746128082275","0.08138822019100189","0.08138822019100189","0.08138822019100189"
"15119","0.2643139660358429","0.2643139660358429","0.2643139660358429","0.3264303207397461","0.3264303207397461","0.3264303207397461","0.06901147961616516","0.06901147961616516","0.06901147961616516","0.25867602229118347","0.25867602229118347","0.25867602229118347","1.1570590734481812","1.1570590734481812","1.1570590734481812","0.1111602932214737","0.1111602932214737","0.1111602932214737"
"15149","0.2963646948337555","0.2963646948337555","0.2963646948337555","0.3993762135505676","0.3993762135505676","0.3993762135505676","0.04282297194004059","0.04282297194004059","0.04282297194004059","0.21938800811767578","0.21938800811767578","0.21938800811767578","0.6265199780464172","0.6265199780464172","0.6265199780464172","0.09475336223840714","0.09475336223840714","0.09475336223840714"
"15179","0.22145287692546844","0.22145287692546844","0.22145287692546844","0.24055065214633942","0.24055065214633942","0.24055065214633942","0.07291600853204727","0.07291600853204727","0.07291600853204727","0.2857990264892578","0.2857990264892578","0.2857990264892578","0.3285488188266754","0.3285488188266754","0.3285488188266754","0.0978456512093544","0.0978456512093544","0.0978456512093544"
"15209","0.23339343070983887","0.23339343070983887","0.23339343070983887","0.30919238924980164","0.30919238924980164","0.30919238924980164","0.05366906151175499","0.05366906151175499","0.05366906151175499","0.21504752337932587","0.21504752337932587","0.21504752337932587","0.5471652746200562","0.5471652746200562","0.5471652746200562","0.12963128089904785","0.12963128089904785","0.12963128089904785"
"15239","0.15618197619915009","0.15618197619915009","0.15618197619915009","0.2882087528705597","0.2882087528705597","0.2882087528705597","0.05947841331362724","0.05947841331362724","0.05947841331362724","0.2891649305820465","0.2891649305820465","0.2891649305820465","0.3578342795372009","0.3578342795372009","0.3578342795372009","0.08991099894046783","0.08991099894046783","0.08991099894046783"
"15269","0.7135478854179382","0.7135478854179382","0.7135478854179382","0.9692361950874329","0.9692361950874329","0.9692361950874329","0.05986326187849045","0.05986326187849045","0.05986326187849045","0.7019279599189758","0.7019279599189758","0.7019279599189758","0.8549227714538574","0.8549227714538574","0.8549227714538574","0.12056998908519745","0.12056998908519745","0.12056998908519745"
"15299","0.20590972900390625","0.20590972900390625","0.20590972900390625","0.28483903408050537","0.28483903408050537","0.28483903408050537","0.06947074830532074","0.06947074830532074","0.06947074830532074","0.30399298667907715","0.30399298667907715","0.30399298667907715","0.3024221360683441","0.3024221360683441","0.3024221360683441","0.12341347336769104","0.12341347336769104","0.12341347336769104"
"15329","0.29061269760131836","0.29061269760131836","0.29061269760131836","0.925053060054779","0.925053060054779","0.925053060054779","0.06243754178285599","0.06243754178285599","0.06243754178285599","0.48382997512817383","0.48382997512817383","0.48382997512817383","0.3939204812049866","0.3939204812049866","0.3939204812049866","0.13123035430908203","0.13123035430908203","0.13123035430908203"
"15359","0.36772650480270386","0.36772650480270386","0.36772650480270386","0.4159732758998871","0.4159732758998871","0.4159732758998871","0.08337019383907318","0.08337019383907318","0.08337019383907318","0.42844274640083313","0.42844274640083313","0.42844274640083313","0.2934836447238922","0.2934836447238922","0.2934836447238922","0.10777001082897186","0.10777001082897186","0.10777001082897186"
"15389","0.23794201016426086","0.23794201016426086","0.23794201016426086","0.2734249532222748","0.2734249532222748","0.2734249532222748","0.04148348793387413","0.04148348793387413","0.04148348793387413","0.29044678807258606","0.29044678807258606","0.29044678807258606","0.3365974426269531","0.3365974426269531","0.3365974426269531","0.10524890571832657","0.10524890571832657","0.10524890571832657"
"15419","0.18478885293006897","0.18478885293006897","0.18478885293006897","0.4096497893333435","0.4096497893333435","0.4096497893333435","0.07548163086175919","0.07548163086175919","0.07548163086175919","0.22456394135951996","0.22456394135951996","0.22456394135951996","0.3333032429218292","0.3333032429218292","0.3333032429218292","0.11904233694076538","0.11904233694076538","0.11904233694076538"
"15449","0.5142068266868591","0.5142068266868591","0.5142068266868591","2.560730457305908","2.560730457305908","2.560730457305908","0.06645886600017548","0.06645886600017548","0.06645886600017548","0.41116267442703247","0.41116267442703247","0.41116267442703247","1.0368388891220093","1.0368388891220093","1.0368388891220093","0.09478716552257538","0.09478716552257538","0.09478716552257538"
"15479","0.3187871277332306","0.3187871277332306","0.3187871277332306","0.27354928851127625","0.27354928851127625","0.27354928851127625","0.0766342505812645","0.0766342505812645","0.0766342505812645","0.24492411315441132","0.24492411315441132","0.24492411315441132","0.30894312262535095","0.30894312262535095","0.30894312262535095","0.09896156191825867","0.09896156191825867","0.09896156191825867"
"15509","0.18845315277576447","0.18845315277576447","0.18845315277576447","0.2594614028930664","0.2594614028930664","0.2594614028930664","0.06311547756195068","0.06311547756195068","0.06311547756195068","0.29295000433921814","0.29295000433921814","0.29295000433921814","0.42264801263809204","0.42264801263809204","0.42264801263809204","0.11133599281311035","0.11133599281311035","0.11133599281311035"
"15539","0.17812824249267578","0.17812824249267578","0.17812824249267578","0.24079635739326477","0.24079635739326477","0.24079635739326477","0.08567295223474503","0.08567295223474503","0.08567295223474503","0.2556498348712921","0.2556498348712921","0.2556498348712921","0.35007479786872864","0.35007479786872864","0.35007479786872864","0.10138104856014252","0.10138104856014252","0.10138104856014252"
"15569","2.503340005874634","2.503340005874634","2.503340005874634","10.512944221496582","10.512944221496582","10.512944221496582","0.08756205439567566","0.08756205439567566","0.08756205439567566","1.1477749347686768","1.1477749347686768","1.1477749347686768","1.315171480178833","1.315171480178833","1.315171480178833","0.11052032560110092","0.11052032560110092","0.11052032560110092"
"15599","0.28747695684432983","0.28747695684432983","0.28747695684432983","0.4217299520969391","0.4217299520969391","0.4217299520969391","0.05235216021537781","0.05235216021537781","0.05235216021537781","0.20941656827926636","0.20941656827926636","0.20941656827926636","0.2669631242752075","0.2669631242752075","0.2669631242752075","0.08637040853500366","0.08637040853500366","0.08637040853500366"
"15629","0.23648378252983093","0.23648378252983093","0.23648378252983093","0.4620579481124878","0.4620579481124878","0.4620579481124878","0.07969772815704346","0.07969772815704346","0.07969772815704346","0.2864895462989807","0.2864895462989807","0.2864895462989807","0.4309629201889038","0.4309629201889038","0.4309629201889038","0.11203353852033615","0.11203353852033615","0.11203353852033615"
"15659","0.5365674495697021","0.5365674495697021","0.5365674495697021","0.3254196345806122","0.3254196345806122","0.3254196345806122","0.11923591047525406","0.11923591047525406","0.11923591047525406","0.5334154367446899","0.5334154367446899","0.5334154367446899","0.7986271977424622","0.7986271977424622","0.7986271977424622","0.0811656191945076","0.0811656191945076","0.0811656191945076"
"15689","0.3891277611255646","0.3891277611255646","0.3891277611255646","0.4608254134654999","0.4608254134654999","0.4608254134654999","0.09372524172067642","0.09372524172067642","0.09372524172067642","0.5476304292678833","0.5476304292678833","0.5476304292678833","0.48057350516319275","0.48057350516319275","0.48057350516319275","0.10149898380041122","0.10149898380041122","0.10149898380041122"
"15719","0.26707977056503296","0.26707977056503296","0.26707977056503296","0.598663330078125","0.598663330078125","0.598663330078125","0.1034705713391304","0.1034705713391304","0.1034705713391304","0.21350176632404327","0.21350176632404327","0.21350176632404327","0.40010854601860046","0.40010854601860046","0.40010854601860046","0.10306453704833984","0.10306453704833984","0.10306453704833984"
"15749","0.16859887540340424","0.16859887540340424","0.16859887540340424","0.2843044102191925","0.2843044102191925","0.2843044102191925","0.07641288638114929","0.07641288638114929","0.07641288638114929","0.18926487863063812","0.18926487863063812","0.18926487863063812","0.39566177129745483","0.39566177129745483","0.39566177129745483","0.10852131247520447","0.10852131247520447","0.10852131247520447"
"15779","0.2614668309688568","0.2614668309688568","0.2614668309688568","0.8792558312416077","0.8792558312416077","0.8792558312416077","0.1473328322172165","0.1473328322172165","0.1473328322172165","0.24318552017211914","0.24318552017211914","0.24318552017211914","0.5410846471786499","0.5410846471786499","0.5410846471786499","0.16302630305290222","0.16302630305290222","0.16302630305290222"
"15809","0.3068329989910126","0.3068329989910126","0.3068329989910126","0.6748101711273193","0.6748101711273193","0.6748101711273193","0.08069952577352524","0.08069952577352524","0.08069952577352524","0.26390376687049866","0.26390376687049866","0.26390376687049866","0.735062837600708","0.735062837600708","0.735062837600708","0.10865990072488785","0.10865990072488785","0.10865990072488785"
"15839","0.653062105178833","0.653062105178833","0.653062105178833","1.0376131534576416","1.0376131534576416","1.0376131534576416","0.04755209758877754","0.04755209758877754","0.04755209758877754","0.35825735330581665","0.35825735330581665","0.35825735330581665","0.5044795870780945","0.5044795870780945","0.5044795870780945","0.1123516634106636","0.1123516634106636","0.1123516634106636"
"15869","0.37435096502304077","0.37435096502304077","0.37435096502304077","0.24364249408245087","0.24364249408245087","0.24364249408245087","0.08563096821308136","0.08563096821308136","0.08563096821308136","0.3532866835594177","0.3532866835594177","0.3532866835594177","0.3883814215660095","0.3883814215660095","0.3883814215660095","0.09927359968423843","0.09927359968423843","0.09927359968423843"
"15899","0.31505823135375977","0.31505823135375977","0.31505823135375977","0.2356143444776535","0.2356143444776535","0.2356143444776535","0.06833194941282272","0.06833194941282272","0.06833194941282272","0.2624431252479553","0.2624431252479553","0.2624431252479553","0.2910623550415039","0.2910623550415039","0.2910623550415039","0.0777381882071495","0.0777381882071495","0.0777381882071495"
"15929","0.9816749095916748","0.9816749095916748","0.9816749095916748","4.3852219581604","4.3852219581604","4.3852219581604","0.054758552461862564","0.054758552461862564","0.054758552461862564","0.604716420173645","0.604716420173645","0.604716420173645","4.8367600440979","4.8367600440979","4.8367600440979","0.10128747671842575","0.10128747671842575","0.10128747671842575"
"15959","0.23457953333854675","0.23457953333854675","0.23457953333854675","0.26344066858291626","0.26344066858291626","0.26344066858291626","0.059041090309619904","0.059041090309619904","0.059041090309619904","0.27209991216659546","0.27209991216659546","0.27209991216659546","0.6987784504890442","0.6987784504890442","0.6987784504890442","0.07396174222230911","0.07396174222230911","0.07396174222230911"
"15989","0.2814980149269104","0.2814980149269104","0.2814980149269104","0.8519930839538574","0.8519930839538574","0.8519930839538574","0.049125123769044876","0.049125123769044876","0.049125123769044876","0.3220958709716797","0.3220958709716797","0.3220958709716797","0.5004907846450806","0.5004907846450806","0.5004907846450806","0.12433011829853058","0.12433011829853058","0.12433011829853058"
"16019","0.1739140897989273","0.1739140897989273","0.1739140897989273","0.23553065955638885","0.23553065955638885","0.23553065955638885","0.06162438169121742","0.06162438169121742","0.06162438169121742","0.1929345279932022","0.1929345279932022","0.1929345279932022","0.26419126987457275","0.26419126987457275","0.26419126987457275","0.08988205343484879","0.08988205343484879","0.08988205343484879"
"16049","0.5822719931602478","0.5822719931602478","0.5822719931602478","0.8445408940315247","0.8445408940315247","0.8445408940315247","0.050315454602241516","0.050315454602241516","0.050315454602241516","0.3271081745624542","0.3271081745624542","0.3271081745624542","0.744592547416687","0.744592547416687","0.744592547416687","0.12042230367660522","0.12042230367660522","0.12042230367660522"
"16079","0.5116877555847168","0.5116877555847168","0.5116877555847168","0.6062725782394409","0.6062725782394409","0.6062725782394409","0.05311459302902222","0.05311459302902222","0.05311459302902222","0.4069885015487671","0.4069885015487671","0.4069885015487671","0.9961669445037842","0.9961669445037842","0.9961669445037842","0.10252126306295395","0.10252126306295395","0.10252126306295395"
"16109","0.4704335629940033","0.4704335629940033","0.4704335629940033","2.892625570297241","2.892625570297241","2.892625570297241","0.06237324699759483","0.06237324699759483","0.06237324699759483","0.741837739944458","0.741837739944458","0.741837739944458","1.7100244760513306","1.7100244760513306","1.7100244760513306","0.08588369190692902","0.08588369190692902","0.08588369190692902"
"16139","0.23552721738815308","0.23552721738815308","0.23552721738815308","0.1785157024860382","0.1785157024860382","0.1785157024860382","0.061827611178159714","0.061827611178159714","0.061827611178159714","0.17552493512630463","0.17552493512630463","0.17552493512630463","0.7775601148605347","0.7775601148605347","0.7775601148605347","0.08740736544132233","0.08740736544132233","0.08740736544132233"
"16169","0.1635936200618744","0.1635936200618744","0.1635936200618744","0.2235146462917328","0.2235146462917328","0.2235146462917328","0.06146093085408211","0.06146093085408211","0.06146093085408211","0.26793280243873596","0.26793280243873596","0.26793280243873596","0.35782602429389954","0.35782602429389954","0.35782602429389954","0.09779482334852219","0.09779482334852219","0.09779482334852219"
"16199","0.2374304085969925","0.2374304085969925","0.2374304085969925","0.20716780424118042","0.20716780424118042","0.20716780424118042","0.0526447519659996","0.0526447519659996","0.0526447519659996","0.1604674756526947","0.1604674756526947","0.1604674756526947","0.2633872628211975","0.2633872628211975","0.2633872628211975","0.10859258472919464","0.10859258472919464","0.10859258472919464"
"16229","0.2998420000076294","0.2998420000076294","0.2998420000076294","0.4275676906108856","0.4275676906108856","0.4275676906108856","0.058745935559272766","0.058745935559272766","0.058745935559272766","0.17097707092761993","0.17097707092761993","0.17097707092761993","0.6023902893066406","0.6023902893066406","0.6023902893066406","0.08034591376781464","0.08034591376781464","0.08034591376781464"
"16259","0.36931097507476807","0.36931097507476807","0.36931097507476807","1.5832465887069702","1.5832465887069702","1.5832465887069702","0.05314752832055092","0.05314752832055092","0.05314752832055092","0.5200867056846619","0.5200867056846619","0.5200867056846619","0.9924420118331909","0.9924420118331909","0.9924420118331909","0.09218687564134598","0.09218687564134598","0.09218687564134598"
"16289","0.33405742049217224","0.33405742049217224","0.33405742049217224","0.34863948822021484","0.34863948822021484","0.34863948822021484","0.07283072918653488","0.07283072918653488","0.07283072918653488","0.32496145367622375","0.32496145367622375","0.32496145367622375","0.2083260715007782","0.2083260715007782","0.2083260715007782","0.10680476576089859","0.10680476576089859","0.10680476576089859"
"16319","0.15710842609405518","0.15710842609405518","0.15710842609405518","0.2582240700721741","0.2582240700721741","0.2582240700721741","0.0649295374751091","0.0649295374751091","0.0649295374751091","0.20814692974090576","0.20814692974090576","0.20814692974090576","0.2539527118206024","0.2539527118206024","0.2539527118206024","0.10116469860076904","0.10116469860076904","0.10116469860076904"
"16349","1.107881784439087","1.107881784439087","1.107881784439087","2.5650265216827393","2.5650265216827393","2.5650265216827393","0.09430071711540222","0.09430071711540222","0.09430071711540222","1.2989792823791504","1.2989792823791504","1.2989792823791504","2.2586700916290283","2.2586700916290283","2.2586700916290283","0.11421245336532593","0.11421245336532593","0.11421245336532593"
"16379","0.23222462832927704","0.23222462832927704","0.23222462832927704","0.39031410217285156","0.39031410217285156","0.39031410217285156","0.06081119924783707","0.06081119924783707","0.06081119924783707","0.31486940383911133","0.31486940383911133","0.31486940383911133","0.8615858554840088","0.8615858554840088","0.8615858554840088","0.11099158972501755","0.11099158972501755","0.11099158972501755"
"16409","0.4373489320278168","0.4373489320278168","0.4373489320278168","0.7319784164428711","0.7319784164428711","0.7319784164428711","0.08172376453876495","0.08172376453876495","0.08172376453876495","0.3172709345817566","0.3172709345817566","0.3172709345817566","0.6545643210411072","0.6545643210411072","0.6545643210411072","0.0926477238535881","0.0926477238535881","0.0926477238535881"
"16439","0.17130710184574127","0.17130710184574127","0.17130710184574127","0.407490611076355","0.407490611076355","0.407490611076355","0.06958471238613129","0.06958471238613129","0.06958471238613129","0.2258111536502838","0.2258111536502838","0.2258111536502838","0.268370658159256","0.268370658159256","0.268370658159256","0.11230729520320892","0.11230729520320892","0.11230729520320892"
"16469","0.3373478949069977","0.3373478949069977","0.3373478949069977","0.6645113825798035","0.6645113825798035","0.6645113825798035","0.04842324182391167","0.04842324182391167","0.04842324182391167","0.27851271629333496","0.27851271629333496","0.27851271629333496","1.153793215751648","1.153793215751648","1.153793215751648","0.10595414787530899","0.10595414787530899","0.10595414787530899"
"16499","0.17089176177978516","0.17089176177978516","0.17089176177978516","0.41661131381988525","0.41661131381988525","0.41661131381988525","0.07146286964416504","0.07146286964416504","0.07146286964416504","0.2254238873720169","0.2254238873720169","0.2254238873720169","0.46259117126464844","0.46259117126464844","0.46259117126464844","0.10660097002983093","0.10660097002983093","0.10660097002983093"
"16529","0.2701953053474426","0.2701953053474426","0.2701953053474426","0.3483487665653229","0.3483487665653229","0.3483487665653229","0.0459585078060627","0.0459585078060627","0.0459585078060627","0.2022581845521927","0.2022581845521927","0.2022581845521927","0.4319479167461395","0.4319479167461395","0.4319479167461395","0.25141826272010803","0.25141826272010803","0.25141826272010803"
"16559","0.42432212829589844","0.42432212829589844","0.42432212829589844","0.5892139077186584","0.5892139077186584","0.5892139077186584","0.0834251195192337","0.0834251195192337","0.0834251195192337","0.173655703663826","0.173655703663826","0.173655703663826","1.1851059198379517","1.1851059198379517","1.1851059198379517","0.09233083575963974","0.09233083575963974","0.09233083575963974"
"16589","0.3647546172142029","0.3647546172142029","0.3647546172142029","0.2223338782787323","0.2223338782787323","0.2223338782787323","0.05496813729405403","0.05496813729405403","0.05496813729405403","0.20575730502605438","0.20575730502605438","0.20575730502605438","0.5447645783424377","0.5447645783424377","0.5447645783424377","0.08781266957521439","0.08781266957521439","0.08781266957521439"
"16619","0.5666316151618958","0.5666316151618958","0.5666316151618958","0.4311639964580536","0.4311639964580536","0.4311639964580536","0.05882751941680908","0.05882751941680908","0.05882751941680908","0.19548790156841278","0.19548790156841278","0.19548790156841278","0.6686556935310364","0.6686556935310364","0.6686556935310364","0.08820450305938721","0.08820450305938721","0.08820450305938721"
"16649","0.2581041157245636","0.2581041157245636","0.2581041157245636","0.2125316560268402","0.2125316560268402","0.2125316560268402","0.058918263763189316","0.058918263763189316","0.058918263763189316","0.25859957933425903","0.25859957933425903","0.25859957933425903","0.33843764662742615","0.33843764662742615","0.33843764662742615","0.0948951244354248","0.0948951244354248","0.0948951244354248"
"16679","1.2211354970932007","1.2211354970932007","1.2211354970932007","9.544218063354492","9.544218063354492","9.544218063354492","0.059134941548109055","0.059134941548109055","0.059134941548109055","0.7109279632568359","0.7109279632568359","0.7109279632568359","3.5468831062316895","3.5468831062316895","3.5468831062316895","0.09368165582418442","0.09368165582418442","0.09368165582418442"
"16709","0.4006226658821106","0.4006226658821106","0.4006226658821106","0.39845338463783264","0.39845338463783264","0.39845338463783264","0.04049443081021309","0.04049443081021309","0.04049443081021309","0.1921040564775467","0.1921040564775467","0.1921040564775467","0.4052734971046448","0.4052734971046448","0.4052734971046448","0.08812816441059113","0.08812816441059113","0.08812816441059113"
"16739","0.4035703241825104","0.4035703241825104","0.4035703241825104","0.27138373255729675","0.27138373255729675","0.27138373255729675","0.07267742604017258","0.07267742604017258","0.07267742604017258","0.4237988293170929","0.4237988293170929","0.4237988293170929","0.44941651821136475","0.44941651821136475","0.44941651821136475","0.10106872022151947","0.10106872022151947","0.10106872022151947"
"16769","0.43097105622291565","0.43097105622291565","0.43097105622291565","0.4673573672771454","0.4673573672771454","0.4673573672771454","0.05712497606873512","0.05712497606873512","0.05712497606873512","0.2686409056186676","0.2686409056186676","0.2686409056186676","0.5122119188308716","0.5122119188308716","0.5122119188308716","0.09695234149694443","0.09695234149694443","0.09695234149694443"
"16799","0.27379757165908813","0.27379757165908813","0.27379757165908813","0.3172093629837036","0.3172093629837036","0.3172093629837036","0.0704820454120636","0.0704820454120636","0.0704820454120636","0.2570251524448395","0.2570251524448395","0.2570251524448395","0.3877738416194916","0.3877738416194916","0.3877738416194916","0.10505042970180511","0.10505042970180511","0.10505042970180511"
"16829","0.23342245817184448","0.23342245817184448","0.23342245817184448","0.4093329608440399","0.4093329608440399","0.4093329608440399","0.04994802549481392","0.04994802549481392","0.04994802549481392","0.4867688715457916","0.4867688715457916","0.4867688715457916","0.3727266192436218","0.3727266192436218","0.3727266192436218","0.07819335162639618","0.07819335162639618","0.07819335162639618"
"16859","0.22350835800170898","0.22350835800170898","0.22350835800170898","0.7990867495536804","0.7990867495536804","0.7990867495536804","0.06995823234319687","0.06995823234319687","0.06995823234319687","0.4530419111251831","0.4530419111251831","0.4530419111251831","1.1293830871582031","1.1293830871582031","1.1293830871582031","0.11337989568710327","0.11337989568710327","0.11337989568710327"
"16889","3.4321773052215576","3.4321773052215576","3.4321773052215576","18.783159255981445","18.783159255981445","18.783159255981445","0.05587264895439148","0.05587264895439148","0.05587264895439148","1.9246772527694702","1.9246772527694702","1.9246772527694702","36.63330078125","36.63330078125","36.63330078125","0.10138097405433655","0.10138097405433655","0.10138097405433655"
"16919","1.1551475524902344","1.1551475524902344","1.1551475524902344","3.89560604095459","3.89560604095459","3.89560604095459","0.06300175935029984","0.06300175935029984","0.06300175935029984","0.5695406198501587","0.5695406198501587","0.5695406198501587","3.804875135421753","3.804875135421753","3.804875135421753","0.10407790541648865","0.10407790541648865","0.10407790541648865"
"16949","0.26141348481178284","0.26141348481178284","0.26141348481178284","0.42361021041870117","0.42361021041870117","0.42361021041870117","0.04828536882996559","0.04828536882996559","0.04828536882996559","0.28144484758377075","0.28144484758377075","0.28144484758377075","0.2513704299926758","0.2513704299926758","0.2513704299926758","0.08584614843130112","0.08584614843130112","0.08584614843130112"
"16979","0.6478503346443176","0.6478503346443176","0.6478503346443176","0.3818221092224121","0.3818221092224121","0.3818221092224121","0.05109914764761925","0.05109914764761925","0.05109914764761925","0.42881038784980774","0.42881038784980774","0.42881038784980774","0.45004209876060486","0.45004209876060486","0.45004209876060486","0.08554847538471222","0.08554847538471222","0.08554847538471222"
"17009","0.2398008555173874","0.2398008555173874","0.2398008555173874","0.2823178172111511","0.2823178172111511","0.2823178172111511","0.08359626680612564","0.08359626680612564","0.08359626680612564","0.1948052942752838","0.1948052942752838","0.1948052942752838","0.5348857045173645","0.5348857045173645","0.5348857045173645","0.09004778414964676","0.09004778414964676","0.09004778414964676"
"17039","0.6077984571456909","0.6077984571456909","0.6077984571456909","0.625950038433075","0.625950038433075","0.625950038433075","0.10537102818489075","0.10537102818489075","0.10537102818489075","0.2609069049358368","0.2609069049358368","0.2609069049358368","0.6914616227149963","0.6914616227149963","0.6914616227149963","0.10521699488162994","0.10521699488162994","0.10521699488162994"
"17069","0.9054096937179565","0.9054096937179565","0.9054096937179565","1.1234403848648071","1.1234403848648071","1.1234403848648071","0.07762473076581955","0.07762473076581955","0.07762473076581955","0.26580187678337097","0.26580187678337097","0.26580187678337097","1.1246298551559448","1.1246298551559448","1.1246298551559448","0.07892417907714844","0.07892417907714844","0.07892417907714844"
"17099","0.21834543347358704","0.21834543347358704","0.21834543347358704","0.2165682166814804","0.2165682166814804","0.2165682166814804","0.061921726912260056","0.061921726912260056","0.061921726912260056","0.2648313641548157","0.2648313641548157","0.2648313641548157","0.3793247938156128","0.3793247938156128","0.3793247938156128","0.08019959926605225","0.08019959926605225","0.08019959926605225"
"17129","0.27181896567344666","0.27181896567344666","0.27181896567344666","0.49991151690483093","0.49991151690483093","0.49991151690483093","0.05511938035488129","0.05511938035488129","0.05511938035488129","0.34511256217956543","0.34511256217956543","0.34511256217956543","0.6575769186019897","0.6575769186019897","0.6575769186019897","0.10354769229888916","0.10354769229888916","0.10354769229888916"
"17159","0.5551387667655945","0.5551387667655945","0.5551387667655945","0.7100743055343628","0.7100743055343628","0.7100743055343628","0.0607210136950016","0.0607210136950016","0.0607210136950016","0.45801249146461487","0.45801249146461487","0.45801249146461487","0.634569525718689","0.634569525718689","0.634569525718689","0.0881086215376854","0.0881086215376854","0.0881086215376854"
"17189","0.6279789805412292","0.6279789805412292","0.6279789805412292","0.323793888092041","0.323793888092041","0.323793888092041","0.06250083446502686","0.06250083446502686","0.06250083446502686","0.30961138010025024","0.30961138010025024","0.30961138010025024","0.40728676319122314","0.40728676319122314","0.40728676319122314","0.12012649327516556","0.12012649327516556","0.12012649327516556"
