"Step","layer_10_hook_resid_mid_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss","layer_10_hook_resid_mid_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss__MIN","layer_10_hook_resid_mid_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss__MAX","layer_5_hook_resid_mid_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss","layer_5_hook_resid_mid_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss__MIN","layer_5_hook_resid_mid_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss__MAX","layer_0_hook_resid_mid_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss","layer_0_hook_resid_mid_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss__MIN","layer_0_hook_resid_mid_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss__MAX","layer_10_hook_resid_mid_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss","layer_10_hook_resid_mid_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss__MIN","layer_10_hook_resid_mid_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss__MAX","layer_5_hook_resid_mid_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss","layer_5_hook_resid_mid_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss__MIN","layer_5_hook_resid_mid_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss__MAX","layer_0_hook_resid_mid_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss","layer_0_hook_resid_mid_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss__MIN","layer_0_hook_resid_mid_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss__MAX"
"16079","58.321189880371094","58.321189880371094","58.321189880371094","39.879756927490234","39.879756927490234","39.879756927490234","16.163755416870117","16.163755416870117","16.163755416870117","58.53522491455078","58.53522491455078","58.53522491455078","39.83583450317383","39.83583450317383","39.83583450317383","15.868063926696777","15.868063926696777","15.868063926696777"
"16109","57.131736755371094","57.131736755371094","57.131736755371094","39.823974609375","39.823974609375","39.823974609375","14.821569442749023","14.821569442749023","14.821569442749023","57.18653106689453","57.18653106689453","57.18653106689453","40.37089157104492","40.37089157104492","40.37089157104492","14.678473472595215","14.678473472595215","14.678473472595215"
"16139","53.55488204956055","53.55488204956055","53.55488204956055","36.94669723510742","36.94669723510742","36.94669723510742","13.673410415649414","13.673410415649414","13.673410415649414","53.47623825073242","53.47623825073242","53.47623825073242","36.74810028076172","36.74810028076172","36.74810028076172","13.38392448425293","13.38392448425293","13.38392448425293"
"16169","56.11118698120117","56.11118698120117","56.11118698120117","38.962196350097656","38.962196350097656","38.962196350097656","13.69649887084961","13.69649887084961","13.69649887084961","55.99034881591797","55.99034881591797","55.99034881591797","38.96863555908203","38.96863555908203","38.96863555908203","13.986725807189941","13.986725807189941","13.986725807189941"
"16199","62.15283203125","62.15283203125","62.15283203125","47.59471893310547","47.59471893310547","47.59471893310547","16.381488800048828","16.381488800048828","16.381488800048828","62.054744720458984","62.054744720458984","62.054744720458984","47.42742919921875","47.42742919921875","47.42742919921875","16.228174209594727","16.228174209594727","16.228174209594727"
"16229","58.911190032958984","58.911190032958984","58.911190032958984","39.07425308227539","39.07425308227539","39.07425308227539","14.443146705627441","14.443146705627441","14.443146705627441","59.00987243652344","59.00987243652344","59.00987243652344","39.228973388671875","39.228973388671875","39.228973388671875","14.234235763549805","14.234235763549805","14.234235763549805"
"16259","59.56394577026367","59.56394577026367","59.56394577026367","41.95476150512695","41.95476150512695","41.95476150512695","15.17835521697998","15.17835521697998","15.17835521697998","59.54804611206055","59.54804611206055","59.54804611206055","42.00312042236328","42.00312042236328","42.00312042236328","14.581778526306152","14.581778526306152","14.581778526306152"
"16289","54.3461799621582","54.3461799621582","54.3461799621582","38.51279830932617","38.51279830932617","38.51279830932617","14.87209415435791","14.87209415435791","14.87209415435791","54.35530471801758","54.35530471801758","54.35530471801758","38.723106384277344","38.723106384277344","38.723106384277344","14.4599609375","14.4599609375","14.4599609375"
"16319","55.96696090698242","55.96696090698242","55.96696090698242","36.22045135498047","36.22045135498047","36.22045135498047","13.853744506835938","13.853744506835938","13.853744506835938","55.94865036010742","55.94865036010742","55.94865036010742","36.34442901611328","36.34442901611328","36.34442901611328","13.509504318237305","13.509504318237305","13.509504318237305"
"16349","53.35981369018555","53.35981369018555","53.35981369018555","40.359554290771484","40.359554290771484","40.359554290771484","14.902827262878418","14.902827262878418","14.902827262878418","53.4339599609375","53.4339599609375","53.4339599609375","39.2427864074707","39.2427864074707","39.2427864074707","14.347865104675293","14.347865104675293","14.347865104675293"
"16379","53.29902267456055","53.29902267456055","53.29902267456055","34.9698371887207","34.9698371887207","34.9698371887207","13.034159660339355","13.034159660339355","13.034159660339355","53.17280960083008","53.17280960083008","53.17280960083008","34.94224548339844","34.94224548339844","34.94224548339844","12.720229148864746","12.720229148864746","12.720229148864746"
"16409","50.935585021972656","50.935585021972656","50.935585021972656","34.1628532409668","34.1628532409668","34.1628532409668","12.066434860229492","12.066434860229492","12.066434860229492","50.92479705810547","50.92479705810547","50.92479705810547","34.02955627441406","34.02955627441406","34.02955627441406","11.678401947021484","11.678401947021484","11.678401947021484"
"16439","64.37541961669922","64.37541961669922","64.37541961669922","45.00803756713867","45.00803756713867","45.00803756713867","16.647489547729492","16.647489547729492","16.647489547729492","64.29595947265625","64.29595947265625","64.29595947265625","44.92617416381836","44.92617416381836","44.92617416381836","16.258548736572266","16.258548736572266","16.258548736572266"
"16469","55.32032012939453","55.32032012939453","55.32032012939453","39.500709533691406","39.500709533691406","39.500709533691406","16.073711395263672","16.073711395263672","16.073711395263672","55.23695755004883","55.23695755004883","55.23695755004883","39.55449295043945","39.55449295043945","39.55449295043945","15.672639846801758","15.672639846801758","15.672639846801758"
"16499","55.24740982055664","55.24740982055664","55.24740982055664","36.278499603271484","36.278499603271484","36.278499603271484","13.461669921875","13.461669921875","13.461669921875","55.37786865234375","55.37786865234375","55.37786865234375","36.37616729736328","36.37616729736328","36.37616729736328","12.86852741241455","12.86852741241455","12.86852741241455"
"16529","52.00093460083008","52.00093460083008","52.00093460083008","34.571895599365234","34.571895599365234","34.571895599365234","13.649571418762207","13.649571418762207","13.649571418762207","51.89280700683594","51.89280700683594","51.89280700683594","34.721214294433594","34.721214294433594","34.721214294433594","13.231172561645508","13.231172561645508","13.231172561645508"
"16559","54.18253707885742","54.18253707885742","54.18253707885742","38.91362380981445","38.91362380981445","38.91362380981445","14.661966323852539","14.661966323852539","14.661966323852539","53.96187210083008","53.96187210083008","53.96187210083008","39.05682373046875","39.05682373046875","39.05682373046875","14.254477500915527","14.254477500915527","14.254477500915527"
"16589","55.6083984375","55.6083984375","55.6083984375","39.416053771972656","39.416053771972656","39.416053771972656","15.362823486328125","15.362823486328125","15.362823486328125","55.65991973876953","55.65991973876953","55.65991973876953","39.54216384887695","39.54216384887695","39.54216384887695","14.968151092529297","14.968151092529297","14.968151092529297"
"16619","48.93251037597656","48.93251037597656","48.93251037597656","34.0174446105957","34.0174446105957","34.0174446105957","12.954656600952148","12.954656600952148","12.954656600952148","48.9691162109375","48.9691162109375","48.9691162109375","33.88300704956055","33.88300704956055","33.88300704956055","12.924327850341797","12.924327850341797","12.924327850341797"
"16649","58.6706428527832","58.6706428527832","58.6706428527832","40.576995849609375","40.576995849609375","40.576995849609375","15.652414321899414","15.652414321899414","15.652414321899414","58.67442321777344","58.67442321777344","58.67442321777344","40.43199920654297","40.43199920654297","40.43199920654297","15.475749969482422","15.475749969482422","15.475749969482422"
"16679","51.08010482788086","51.08010482788086","51.08010482788086","37.01182556152344","37.01182556152344","37.01182556152344","14.082053184509277","14.082053184509277","14.082053184509277","50.967342376708984","50.967342376708984","50.967342376708984","40.34473419189453","40.34473419189453","40.34473419189453","13.964704513549805","13.964704513549805","13.964704513549805"
"16709","51.94114303588867","51.94114303588867","51.94114303588867","33.800514221191406","33.800514221191406","33.800514221191406","12.82485580444336","12.82485580444336","12.82485580444336","51.63528060913086","51.63528060913086","51.63528060913086","33.74623489379883","33.74623489379883","33.74623489379883","12.45001220703125","12.45001220703125","12.45001220703125"
"16739","52.41689682006836","52.41689682006836","52.41689682006836","34.134735107421875","34.134735107421875","34.134735107421875","13.075862884521484","13.075862884521484","13.075862884521484","52.67033386230469","52.67033386230469","52.67033386230469","33.95825958251953","33.95825958251953","33.95825958251953","12.843850135803223","12.843850135803223","12.843850135803223"
"16769","55.48812484741211","55.48812484741211","55.48812484741211","35.52240753173828","35.52240753173828","35.52240753173828","13.244790077209473","13.244790077209473","13.244790077209473","55.175838470458984","55.175838470458984","55.175838470458984","35.67951202392578","35.67951202392578","35.67951202392578","12.717216491699219","12.717216491699219","12.717216491699219"
"16799","52.62807083129883","52.62807083129883","52.62807083129883","36.27662658691406","36.27662658691406","36.27662658691406","13.31155776977539","13.31155776977539","13.31155776977539","52.70230484008789","52.70230484008789","52.70230484008789","36.24933624267578","36.24933624267578","36.24933624267578","12.81999683380127","12.81999683380127","12.81999683380127"
"16829","60.6414909362793","60.6414909362793","60.6414909362793","41.46710968017578","41.46710968017578","41.46710968017578","16.710168838500977","16.710168838500977","16.710168838500977","60.778114318847656","60.778114318847656","60.778114318847656","41.40757751464844","41.40757751464844","41.40757751464844","16.228525161743164","16.228525161743164","16.228525161743164"
"16859","55.72032928466797","55.72032928466797","55.72032928466797","37.81283950805664","37.81283950805664","37.81283950805664","13.000563621520996","13.000563621520996","13.000563621520996","55.708412170410156","55.708412170410156","55.708412170410156","37.781272888183594","37.781272888183594","37.781272888183594","12.493969917297363","12.493969917297363","12.493969917297363"
"16889","58.1997184753418","58.1997184753418","58.1997184753418","70.90547943115234","70.90547943115234","70.90547943115234","14.756402015686035","14.756402015686035","14.756402015686035","59.026145935058594","59.026145935058594","59.026145935058594","52.727176666259766","52.727176666259766","52.727176666259766","14.389984130859375","14.389984130859375","14.389984130859375"
"16919","50.053466796875","50.053466796875","50.053466796875","35.107261657714844","35.107261657714844","35.107261657714844","12.200186729431152","12.200186729431152","12.200186729431152","50.34450912475586","50.34450912475586","50.34450912475586","34.630672454833984","34.630672454833984","34.630672454833984","12.07867431640625","12.07867431640625","12.07867431640625"
"16949","57.36640548706055","57.36640548706055","57.36640548706055","40.13653564453125","40.13653564453125","40.13653564453125","15.658645629882812","15.658645629882812","15.658645629882812","57.45126724243164","57.45126724243164","57.45126724243164","40.108890533447266","40.108890533447266","40.108890533447266","15.346158981323242","15.346158981323242","15.346158981323242"
"16979","52.26708984375","52.26708984375","52.26708984375","36.58065414428711","36.58065414428711","36.58065414428711","14.197643280029297","14.197643280029297","14.197643280029297","52.3740119934082","52.3740119934082","52.3740119934082","36.52116775512695","36.52116775512695","36.52116775512695","13.787577629089355","13.787577629089355","13.787577629089355"
"17009","55.66916275024414","55.66916275024414","55.66916275024414","37.50755310058594","37.50755310058594","37.50755310058594","13.583831787109375","13.583831787109375","13.583831787109375","55.67585754394531","55.67585754394531","55.67585754394531","37.359825134277344","37.359825134277344","37.359825134277344","13.073975563049316","13.073975563049316","13.073975563049316"
"17039","56.04207992553711","56.04207992553711","56.04207992553711","35.330909729003906","35.330909729003906","35.330909729003906","13.258384704589844","13.258384704589844","13.258384704589844","56.140769958496094","56.140769958496094","56.140769958496094","35.188392639160156","35.188392639160156","35.188392639160156","12.90505313873291","12.90505313873291","12.90505313873291"
"17069","52.84926986694336","52.84926986694336","52.84926986694336","38.39149475097656","38.39149475097656","38.39149475097656","14.041671752929688","14.041671752929688","14.041671752929688","52.75550842285156","52.75550842285156","52.75550842285156","38.54356002807617","38.54356002807617","38.54356002807617","13.558669090270996","13.558669090270996","13.558669090270996"
"17099","55.1292610168457","55.1292610168457","55.1292610168457","38.09919738769531","38.09919738769531","38.09919738769531","13.487178802490234","13.487178802490234","13.487178802490234","55.30591583251953","55.30591583251953","55.30591583251953","38.1291389465332","38.1291389465332","38.1291389465332","13.47044849395752","13.47044849395752","13.47044849395752"
"17129","55.03839874267578","55.03839874267578","55.03839874267578","34.7838134765625","34.7838134765625","34.7838134765625","11.993234634399414","11.993234634399414","11.993234634399414","55.41449737548828","55.41449737548828","55.41449737548828","34.64834213256836","34.64834213256836","34.64834213256836","11.700920104980469","11.700920104980469","11.700920104980469"
"17159","52.09895324707031","52.09895324707031","52.09895324707031","37.45450210571289","37.45450210571289","37.45450210571289","14.018686294555664","14.018686294555664","14.018686294555664","51.89934539794922","51.89934539794922","51.89934539794922","37.364410400390625","37.364410400390625","37.364410400390625","13.766307830810547","13.766307830810547","13.766307830810547"
"17189","53.34278106689453","53.34278106689453","53.34278106689453","38.55953598022461","38.55953598022461","38.55953598022461","13.823775291442871","13.823775291442871","13.823775291442871","53.002689361572266","53.002689361572266","53.002689361572266","38.66721725463867","38.66721725463867","38.66721725463867","14.011622428894043","14.011622428894043","14.011622428894043"
"17219","51.694583892822266","51.694583892822266","51.694583892822266","33.34688949584961","33.34688949584961","33.34688949584961","12.575944900512695","12.575944900512695","12.575944900512695","51.777469635009766","51.777469635009766","51.777469635009766","33.373382568359375","33.373382568359375","33.373382568359375","12.328225135803223","12.328225135803223","12.328225135803223"
"17249","55.32978439331055","55.32978439331055","55.32978439331055","37.238182067871094","37.238182067871094","37.238182067871094","15.694361686706543","15.694361686706543","15.694361686706543","55.09598922729492","55.09598922729492","55.09598922729492","37.304725646972656","37.304725646972656","37.304725646972656","15.63731861114502","15.63731861114502","15.63731861114502"
"17279","56.19935607910156","56.19935607910156","56.19935607910156","36.32038116455078","36.32038116455078","36.32038116455078","12.367521286010742","12.367521286010742","12.367521286010742","56.22423553466797","56.22423553466797","56.22423553466797","36.16217041015625","36.16217041015625","36.16217041015625","12.154248237609863","12.154248237609863","12.154248237609863"
"17309","53.90687942504883","53.90687942504883","53.90687942504883","35.872962951660156","35.872962951660156","35.872962951660156","12.614563941955566","12.614563941955566","12.614563941955566","53.91408920288086","53.91408920288086","53.91408920288086","35.81083297729492","35.81083297729492","35.81083297729492","12.248587608337402","12.248587608337402","12.248587608337402"
"17339","58.44477462768555","58.44477462768555","58.44477462768555","39.653480529785156","39.653480529785156","39.653480529785156","14.697271347045898","14.697271347045898","14.697271347045898","58.58131790161133","58.58131790161133","58.58131790161133","39.66368103027344","39.66368103027344","39.66368103027344","14.498408317565918","14.498408317565918","14.498408317565918"
"17369","55.12802505493164","55.12802505493164","55.12802505493164","34.94865036010742","34.94865036010742","34.94865036010742","12.311894416809082","12.311894416809082","12.311894416809082","55.327049255371094","55.327049255371094","55.327049255371094","35.174400329589844","35.174400329589844","35.174400329589844","12.221816062927246","12.221816062927246","12.221816062927246"
"17399","58.3365364074707","58.3365364074707","58.3365364074707","39.08164596557617","39.08164596557617","39.08164596557617","17.47359848022461","17.47359848022461","17.47359848022461","57.94276428222656","57.94276428222656","57.94276428222656","39.03620147705078","39.03620147705078","39.03620147705078","17.35507583618164","17.35507583618164","17.35507583618164"
"17429","57.97740173339844","57.97740173339844","57.97740173339844","39.0452766418457","39.0452766418457","39.0452766418457","13.143149375915527","13.143149375915527","13.143149375915527","57.99871826171875","57.99871826171875","57.99871826171875","40.28036117553711","40.28036117553711","40.28036117553711","12.834831237792969","12.834831237792969","12.834831237792969"
"17459","57.810272216796875","57.810272216796875","57.810272216796875","39.49485397338867","39.49485397338867","39.49485397338867","16.78126335144043","16.78126335144043","16.78126335144043","57.48570251464844","57.48570251464844","57.48570251464844","39.33513641357422","39.33513641357422","39.33513641357422","16.270097732543945","16.270097732543945","16.270097732543945"
"17489","61.701473236083984","61.701473236083984","61.701473236083984","42.89630889892578","42.89630889892578","42.89630889892578","15.249579429626465","15.249579429626465","15.249579429626465","61.60770797729492","61.60770797729492","61.60770797729492","45.602684020996094","45.602684020996094","45.602684020996094","15.14478874206543","15.14478874206543","15.14478874206543"
"17519","58.27562713623047","58.27562713623047","58.27562713623047","37.332122802734375","37.332122802734375","37.332122802734375","13.787782669067383","13.787782669067383","13.787782669067383","58.14607238769531","58.14607238769531","58.14607238769531","37.2953987121582","37.2953987121582","37.2953987121582","13.60914134979248","13.60914134979248","13.60914134979248"
"17549","50.09172439575195","50.09172439575195","50.09172439575195","34.77931213378906","34.77931213378906","34.77931213378906","13.561132431030273","13.561132431030273","13.561132431030273","50.23352813720703","50.23352813720703","50.23352813720703","34.597354888916016","34.597354888916016","34.597354888916016","13.027986526489258","13.027986526489258","13.027986526489258"
"17579","53.99250030517578","53.99250030517578","53.99250030517578","35.68642807006836","35.68642807006836","35.68642807006836","12.52550983428955","12.52550983428955","12.52550983428955","54.031307220458984","54.031307220458984","54.031307220458984","35.67545700073242","35.67545700073242","35.67545700073242","12.172433853149414","12.172433853149414","12.172433853149414"
"17609","52.536922454833984","52.536922454833984","52.536922454833984","35.18943786621094","35.18943786621094","35.18943786621094","12.565046310424805","12.565046310424805","12.565046310424805","52.59226989746094","52.59226989746094","52.59226989746094","35.1318244934082","35.1318244934082","35.1318244934082","12.127288818359375","12.127288818359375","12.127288818359375"
"17639","49.872371673583984","49.872371673583984","49.872371673583984","32.74507141113281","32.74507141113281","32.74507141113281","12.03537654876709","12.03537654876709","12.03537654876709","49.87583923339844","49.87583923339844","49.87583923339844","32.667625427246094","32.667625427246094","32.667625427246094","11.585100173950195","11.585100173950195","11.585100173950195"
"17669","55.98451232910156","55.98451232910156","55.98451232910156","38.77550506591797","38.77550506591797","38.77550506591797","14.087871551513672","14.087871551513672","14.087871551513672","56.06245040893555","56.06245040893555","56.06245040893555","38.88191223144531","38.88191223144531","38.88191223144531","13.980090141296387","13.980090141296387","13.980090141296387"
"17699","50.7474365234375","50.7474365234375","50.7474365234375","33.21141052246094","33.21141052246094","33.21141052246094","12.908026695251465","12.908026695251465","12.908026695251465","50.81735610961914","50.81735610961914","50.81735610961914","33.44270324707031","33.44270324707031","33.44270324707031","12.729750633239746","12.729750633239746","12.729750633239746"
"17729","53.43653106689453","53.43653106689453","53.43653106689453","35.014305114746094","35.014305114746094","35.014305114746094","12.75509262084961","12.75509262084961","12.75509262084961","53.25954055786133","53.25954055786133","53.25954055786133","35.016014099121094","35.016014099121094","35.016014099121094","12.411713600158691","12.411713600158691","12.411713600158691"
"17759","46.08302688598633","46.08302688598633","46.08302688598633","33.27009582519531","33.27009582519531","33.27009582519531","11.968290328979492","11.968290328979492","11.968290328979492","46.1016845703125","46.1016845703125","46.1016845703125","33.13521957397461","33.13521957397461","33.13521957397461","11.51058292388916","11.51058292388916","11.51058292388916"
"17789","55.4509162902832","55.4509162902832","55.4509162902832","36.52517318725586","36.52517318725586","36.52517318725586","12.666481971740723","12.666481971740723","12.666481971740723","55.40451431274414","55.40451431274414","55.40451431274414","36.57024002075195","36.57024002075195","36.57024002075195","12.60811710357666","12.60811710357666","12.60811710357666"
"17819","54.726741790771484","54.726741790771484","54.726741790771484","35.246055603027344","35.246055603027344","35.246055603027344","13.384164810180664","13.384164810180664","13.384164810180664","54.598026275634766","54.598026275634766","54.598026275634766","35.08180236816406","35.08180236816406","35.08180236816406","13.250743865966797","13.250743865966797","13.250743865966797"
"17849","46.13127899169922","46.13127899169922","46.13127899169922","34.84287643432617","34.84287643432617","34.84287643432617","12.788615226745605","12.788615226745605","12.788615226745605","46.09686279296875","46.09686279296875","46.09686279296875","34.74496078491211","34.74496078491211","34.74496078491211","12.638562202453613","12.638562202453613","12.638562202453613"
"17879","54.628700256347656","54.628700256347656","54.628700256347656","37.35725402832031","37.35725402832031","37.35725402832031","13.755962371826172","13.755962371826172","13.755962371826172","54.43368148803711","54.43368148803711","54.43368148803711","37.570556640625","37.570556640625","37.570556640625","13.833962440490723","13.833962440490723","13.833962440490723"
"17909","52.27524185180664","52.27524185180664","52.27524185180664","38.35468292236328","38.35468292236328","38.35468292236328","13.468585968017578","13.468585968017578","13.468585968017578","52.15287399291992","52.15287399291992","52.15287399291992","38.60275650024414","38.60275650024414","38.60275650024414","13.409111022949219","13.409111022949219","13.409111022949219"
"17939","50.66852569580078","50.66852569580078","50.66852569580078","38.5477409362793","38.5477409362793","38.5477409362793","14.19423770904541","14.19423770904541","14.19423770904541","50.64773178100586","50.64773178100586","50.64773178100586","38.341209411621094","38.341209411621094","38.341209411621094","13.614917755126953","13.614917755126953","13.614917755126953"
"17969","52.91841506958008","52.91841506958008","52.91841506958008","34.39017105102539","34.39017105102539","34.39017105102539","13.01492691040039","13.01492691040039","13.01492691040039","52.79343795776367","52.79343795776367","52.79343795776367","34.470428466796875","34.470428466796875","34.470428466796875","12.519079208374023","12.519079208374023","12.519079208374023"
"17999","60.76643753051758","60.76643753051758","60.76643753051758","44.853485107421875","44.853485107421875","44.853485107421875","16.68929100036621","16.68929100036621","16.68929100036621","60.63812255859375","60.63812255859375","60.63812255859375","44.337127685546875","44.337127685546875","44.337127685546875","16.371248245239258","16.371248245239258","16.371248245239258"
"18029","59.95539855957031","59.95539855957031","59.95539855957031","41.01891326904297","41.01891326904297","41.01891326904297","16.39373779296875","16.39373779296875","16.39373779296875","59.75664520263672","59.75664520263672","59.75664520263672","40.97649002075195","40.97649002075195","40.97649002075195","15.7421293258667","15.7421293258667","15.7421293258667"
"18059","54.20993423461914","54.20993423461914","54.20993423461914","37.10441970825195","37.10441970825195","37.10441970825195","13.519021034240723","13.519021034240723","13.519021034240723","54.30492401123047","54.30492401123047","54.30492401123047","36.82693099975586","36.82693099975586","36.82693099975586","13.45157241821289","13.45157241821289","13.45157241821289"
"18089","55.80681610107422","55.80681610107422","55.80681610107422","37.71964645385742","37.71964645385742","37.71964645385742","12.589872360229492","12.589872360229492","12.589872360229492","55.80202865600586","55.80202865600586","55.80202865600586","37.3314208984375","37.3314208984375","37.3314208984375","12.534782409667969","12.534782409667969","12.534782409667969"
"18119","52.8206787109375","52.8206787109375","52.8206787109375","38.16279983520508","38.16279983520508","38.16279983520508","15.104409217834473","15.104409217834473","15.104409217834473","52.77938461303711","52.77938461303711","52.77938461303711","38.32026672363281","38.32026672363281","38.32026672363281","14.738953590393066","14.738953590393066","14.738953590393066"
"18149","56.42881774902344","56.42881774902344","56.42881774902344","39.651214599609375","39.651214599609375","39.651214599609375","14.966158866882324","14.966158866882324","14.966158866882324","56.37013244628906","56.37013244628906","56.37013244628906","39.76076126098633","39.76076126098633","39.76076126098633","14.868884086608887","14.868884086608887","14.868884086608887"
"18179","53.743202209472656","53.743202209472656","53.743202209472656","35.435874938964844","35.435874938964844","35.435874938964844","13.041308403015137","13.041308403015137","13.041308403015137","53.57512664794922","53.57512664794922","53.57512664794922","35.73910903930664","35.73910903930664","35.73910903930664","12.561484336853027","12.561484336853027","12.561484336853027"
"18209","54.99699020385742","54.99699020385742","54.99699020385742","39.29123306274414","39.29123306274414","39.29123306274414","13.189824104309082","13.189824104309082","13.189824104309082","55.210975646972656","55.210975646972656","55.210975646972656","38.525779724121094","38.525779724121094","38.525779724121094","12.964017868041992","12.964017868041992","12.964017868041992"
"18239","56.88043975830078","56.88043975830078","56.88043975830078","40.834686279296875","40.834686279296875","40.834686279296875","16.048465728759766","16.048465728759766","16.048465728759766","56.88291931152344","56.88291931152344","56.88291931152344","40.954505920410156","40.954505920410156","40.954505920410156","15.953439712524414","15.953439712524414","15.953439712524414"
"18269","60.78913497924805","60.78913497924805","60.78913497924805","44.732177734375","44.732177734375","44.732177734375","16.398405075073242","16.398405075073242","16.398405075073242","60.82176971435547","60.82176971435547","60.82176971435547","44.5153694152832","44.5153694152832","44.5153694152832","16.08877944946289","16.08877944946289","16.08877944946289"
"18299","55.37638473510742","55.37638473510742","55.37638473510742","36.215450286865234","36.215450286865234","36.215450286865234","13.308547019958496","13.308547019958496","13.308547019958496","55.27473068237305","55.27473068237305","55.27473068237305","36.02091598510742","36.02091598510742","36.02091598510742","12.977726936340332","12.977726936340332","12.977726936340332"
"18329","57.75668716430664","57.75668716430664","57.75668716430664","38.35945129394531","38.35945129394531","38.35945129394531","14.989253044128418","14.989253044128418","14.989253044128418","57.80181121826172","57.80181121826172","57.80181121826172","37.79713821411133","37.79713821411133","37.79713821411133","14.766942977905273","14.766942977905273","14.766942977905273"
"18359","56.99574279785156","56.99574279785156","56.99574279785156","41.87953567504883","41.87953567504883","41.87953567504883","15.207006454467773","15.207006454467773","15.207006454467773","56.978172302246094","56.978172302246094","56.978172302246094","41.82894515991211","41.82894515991211","41.82894515991211","14.623147010803223","14.623147010803223","14.623147010803223"
"18389","52.305931091308594","52.305931091308594","52.305931091308594","35.88849639892578","35.88849639892578","35.88849639892578","13.21551513671875","13.21551513671875","13.21551513671875","52.39853286743164","52.39853286743164","52.39853286743164","35.87290573120117","35.87290573120117","35.87290573120117","12.830947875976562","12.830947875976562","12.830947875976562"
"18419","60.527435302734375","60.527435302734375","60.527435302734375","43.73319625854492","43.73319625854492","43.73319625854492","17.29619026184082","17.29619026184082","17.29619026184082","60.59132766723633","60.59132766723633","60.59132766723633","43.181034088134766","43.181034088134766","43.181034088134766","16.89434242248535","16.89434242248535","16.89434242248535"
"18449","54.28364944458008","54.28364944458008","54.28364944458008","38.217430114746094","38.217430114746094","38.217430114746094","14.568504333496094","14.568504333496094","14.568504333496094","54.50559616088867","54.50559616088867","54.50559616088867","38.08907699584961","38.08907699584961","38.08907699584961","13.97726821899414","13.97726821899414","13.97726821899414"
"18479","59.76469039916992","59.76469039916992","59.76469039916992","41.55760955810547","41.55760955810547","41.55760955810547","16.882831573486328","16.882831573486328","16.882831573486328","59.73500442504883","59.73500442504883","59.73500442504883","41.58120346069336","41.58120346069336","41.58120346069336","16.571197509765625","16.571197509765625","16.571197509765625"
"18509","50.477088928222656","50.477088928222656","50.477088928222656","37.043766021728516","37.043766021728516","37.043766021728516","12.980387687683105","12.980387687683105","12.980387687683105","50.29365921020508","50.29365921020508","50.29365921020508","37.08426284790039","37.08426284790039","37.08426284790039","12.658190727233887","12.658190727233887","12.658190727233887"
"18539","49.826908111572266","49.826908111572266","49.826908111572266","33.6456298828125","33.6456298828125","33.6456298828125","13.602951049804688","13.602951049804688","13.602951049804688","49.81310272216797","49.81310272216797","49.81310272216797","33.644554138183594","33.644554138183594","33.644554138183594","13.113945007324219","13.113945007324219","13.113945007324219"
"18569","52.99760437011719","52.99760437011719","52.99760437011719","35.700828552246094","35.700828552246094","35.700828552246094","12.14381217956543","12.14381217956543","12.14381217956543","53.18998718261719","53.18998718261719","53.18998718261719","35.66817855834961","35.66817855834961","35.66817855834961","11.812420845031738","11.812420845031738","11.812420845031738"
"18599","54.82814025878906","54.82814025878906","54.82814025878906","33.77176284790039","33.77176284790039","33.77176284790039","12.830540657043457","12.830540657043457","12.830540657043457","54.712650299072266","54.712650299072266","54.712650299072266","33.82160949707031","33.82160949707031","33.82160949707031","12.680495262145996","12.680495262145996","12.680495262145996"
"18629","60.68328094482422","60.68328094482422","60.68328094482422","41.6778450012207","41.6778450012207","41.6778450012207","14.328635215759277","14.328635215759277","14.328635215759277","60.800907135009766","60.800907135009766","60.800907135009766","41.53034210205078","41.53034210205078","41.53034210205078","14.02366828918457","14.02366828918457","14.02366828918457"
"18659","48.37895584106445","48.37895584106445","48.37895584106445","32.758445739746094","32.758445739746094","32.758445739746094","13.438764572143555","13.438764572143555","13.438764572143555","48.47071075439453","48.47071075439453","48.47071075439453","37.69669723510742","37.69669723510742","37.69669723510742","12.78599739074707","12.78599739074707","12.78599739074707"
"18689","55.634681701660156","55.634681701660156","55.634681701660156","37.14072036743164","37.14072036743164","37.14072036743164","14.185239791870117","14.185239791870117","14.185239791870117","55.64706802368164","55.64706802368164","55.64706802368164","37.305992126464844","37.305992126464844","37.305992126464844","13.57081413269043","13.57081413269043","13.57081413269043"
