"Step","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TheStackJava - losses/mse_loss","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TheStackJava - losses/mse_loss__MIN","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TheStackJava - losses/mse_loss__MAX","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TheStackJava - losses/mse_loss","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TheStackJava - losses/mse_loss__MIN","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TheStackJava - losses/mse_loss__MAX","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TheStackJava - losses/mse_loss","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TheStackJava - losses/mse_loss__MIN","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TheStackJava - losses/mse_loss__MAX","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackJava - losses/mse_loss","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackJava - losses/mse_loss__MIN","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackJava - losses/mse_loss__MAX","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackJava - losses/mse_loss","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackJava - losses/mse_loss__MIN","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackJava - losses/mse_loss__MAX","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackJava - losses/mse_loss","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackJava - losses/mse_loss__MIN","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackJava - losses/mse_loss__MAX"
"14789","0.23177330195903778","0.23177330195903778","0.23177330195903778","0.20175862312316895","0.20175862312316895","0.20175862312316895","0.07607579976320267","0.07607579976320267","0.07607579976320267","0.210159569978714","0.210159569978714","0.210159569978714","0.46553632616996765","0.46553632616996765","0.46553632616996765","0.08451790362596512","0.08451790362596512","0.08451790362596512"
"14819","0.16402649879455566","0.16402649879455566","0.16402649879455566","0.23517563939094543","0.23517563939094543","0.23517563939094543","0.08956416696310043","0.08956416696310043","0.08956416696310043","0.3059646487236023","0.3059646487236023","0.3059646487236023","0.3253328204154968","0.3253328204154968","0.3253328204154968","0.07210894674062729","0.07210894674062729","0.07210894674062729"
"14849","0.23366451263427734","0.23366451263427734","0.23366451263427734","0.8846165537834167","0.8846165537834167","0.8846165537834167","0.08226419240236282","0.08226419240236282","0.08226419240236282","0.3403060734272003","0.3403060734272003","0.3403060734272003","0.6777657866477966","0.6777657866477966","0.6777657866477966","0.09430370479822159","0.09430370479822159","0.09430370479822159"
"14879","0.2390923947095871","0.2390923947095871","0.2390923947095871","0.3271944224834442","0.3271944224834442","0.3271944224834442","0.070836640894413","0.070836640894413","0.070836640894413","0.37993308901786804","0.37993308901786804","0.37993308901786804","0.4598982036113739","0.4598982036113739","0.4598982036113739","0.1150713860988617","0.1150713860988617","0.1150713860988617"
"14909","0.6183686852455139","0.6183686852455139","0.6183686852455139","0.47334033250808716","0.47334033250808716","0.47334033250808716","0.07526421546936035","0.07526421546936035","0.07526421546936035","0.4964637756347656","0.4964637756347656","0.4964637756347656","0.5847216844558716","0.5847216844558716","0.5847216844558716","0.12416549772024155","0.12416549772024155","0.12416549772024155"
"14939","7.174258708953857","7.174258708953857","7.174258708953857","3.4286742210388184","3.4286742210388184","3.4286742210388184","0.06005116179585457","0.06005116179585457","0.06005116179585457","2.811866283416748","2.811866283416748","2.811866283416748","7.083626747131348","7.083626747131348","7.083626747131348","0.08207108080387115","0.08207108080387115","0.08207108080387115"
"14969","0.21806012094020844","0.21806012094020844","0.21806012094020844","0.29744890332221985","0.29744890332221985","0.29744890332221985","0.049878086894750595","0.049878086894750595","0.049878086894750595","0.25785261392593384","0.25785261392593384","0.25785261392593384","0.362057626247406","0.362057626247406","0.362057626247406","0.08124887198209763","0.08124887198209763","0.08124887198209763"
"14999","0.28336113691329956","0.28336113691329956","0.28336113691329956","0.17723998427391052","0.17723998427391052","0.17723998427391052","0.08723647892475128","0.08723647892475128","0.08723647892475128","0.3683243989944458","0.3683243989944458","0.3683243989944458","0.32806751132011414","0.32806751132011414","0.32806751132011414","0.10055935382843018","0.10055935382843018","0.10055935382843018"
"15029","0.3261096775531769","0.3261096775531769","0.3261096775531769","0.3161143362522125","0.3161143362522125","0.3161143362522125","0.05784481018781662","0.05784481018781662","0.05784481018781662","0.8728524446487427","0.8728524446487427","0.8728524446487427","0.48806899785995483","0.48806899785995483","0.48806899785995483","0.09244031459093094","0.09244031459093094","0.09244031459093094"
"15059","0.354838490486145","0.354838490486145","0.354838490486145","0.7695083618164062","0.7695083618164062","0.7695083618164062","0.05656006559729576","0.05656006559729576","0.05656006559729576","0.35918498039245605","0.35918498039245605","0.35918498039245605","0.5415007472038269","0.5415007472038269","0.5415007472038269","0.08487803488969803","0.08487803488969803","0.08487803488969803"
"15089","0.3819749653339386","0.3819749653339386","0.3819749653339386","0.3983266353607178","0.3983266353607178","0.3983266353607178","0.06941769272089005","0.06941769272089005","0.06941769272089005","0.2713431417942047","0.2713431417942047","0.2713431417942047","0.5984611511230469","0.5984611511230469","0.5984611511230469","0.1112344041466713","0.1112344041466713","0.1112344041466713"
"15119","0.34541967511177063","0.34541967511177063","0.34541967511177063","0.3416958451271057","0.3416958451271057","0.3416958451271057","0.050689611583948135","0.050689611583948135","0.050689611583948135","0.40684717893600464","0.40684717893600464","0.40684717893600464","0.5534924864768982","0.5534924864768982","0.5534924864768982","0.08207254856824875","0.08207254856824875","0.08207254856824875"
"15149","0.25682204961776733","0.25682204961776733","0.25682204961776733","0.2794002890586853","0.2794002890586853","0.2794002890586853","0.07599247992038727","0.07599247992038727","0.07599247992038727","0.2825950086116791","0.2825950086116791","0.2825950086116791","0.5060638785362244","0.5060638785362244","0.5060638785362244","0.08238039165735245","0.08238039165735245","0.08238039165735245"
"15179","0.2572419047355652","0.2572419047355652","0.2572419047355652","0.223929762840271","0.223929762840271","0.223929762840271","0.05457727238535881","0.05457727238535881","0.05457727238535881","0.2333873063325882","0.2333873063325882","0.2333873063325882","0.3460174798965454","0.3460174798965454","0.3460174798965454","0.0758129209280014","0.0758129209280014","0.0758129209280014"
"15209","0.17451612651348114","0.17451612651348114","0.17451612651348114","0.5822098255157471","0.5822098255157471","0.5822098255157471","0.05121392011642456","0.05121392011642456","0.05121392011642456","0.27617737650871277","0.27617737650871277","0.27617737650871277","0.3652658760547638","0.3652658760547638","0.3652658760547638","0.08058297634124756","0.08058297634124756","0.08058297634124756"
"15239","0.35994723439216614","0.35994723439216614","0.35994723439216614","0.22061465680599213","0.22061465680599213","0.22061465680599213","0.08663727343082428","0.08663727343082428","0.08663727343082428","0.3908306360244751","0.3908306360244751","0.3908306360244751","0.3171933591365814","0.3171933591365814","0.3171933591365814","0.11645352840423584","0.11645352840423584","0.11645352840423584"
"15269","1.177803874015808","1.177803874015808","1.177803874015808","0.5974119305610657","0.5974119305610657","0.5974119305610657","0.0693744346499443","0.0693744346499443","0.0693744346499443","0.6684611439704895","0.6684611439704895","0.6684611439704895","0.9536553621292114","0.9536553621292114","0.9536553621292114","0.08621484786272049","0.08621484786272049","0.08621484786272049"
"15299","0.21507342159748077","0.21507342159748077","0.21507342159748077","0.2547595202922821","0.2547595202922821","0.2547595202922821","0.05316932871937752","0.05316932871937752","0.05316932871937752","0.21826991438865662","0.21826991438865662","0.21826991438865662","0.34540504217147827","0.34540504217147827","0.34540504217147827","0.10422123968601227","0.10422123968601227","0.10422123968601227"
"15329","0.294309139251709","0.294309139251709","0.294309139251709","0.22897513210773468","0.22897513210773468","0.22897513210773468","0.09462091326713562","0.09462091326713562","0.09462091326713562","0.2720564901828766","0.2720564901828766","0.2720564901828766","0.29862165451049805","0.29862165451049805","0.29862165451049805","0.0955166295170784","0.0955166295170784","0.0955166295170784"
"15359","0.22290968894958496","0.22290968894958496","0.22290968894958496","0.32800933718681335","0.32800933718681335","0.32800933718681335","0.07637500017881393","0.07637500017881393","0.07637500017881393","0.45758065581321716","0.45758065581321716","0.45758065581321716","0.5487043857574463","0.5487043857574463","0.5487043857574463","0.0782415121793747","0.0782415121793747","0.0782415121793747"
"15389","0.218092143535614","0.218092143535614","0.218092143535614","0.25976383686065674","0.25976383686065674","0.25976383686065674","0.16082578897476196","0.16082578897476196","0.16082578897476196","0.36705246567726135","0.36705246567726135","0.36705246567726135","0.4014483690261841","0.4014483690261841","0.4014483690261841","0.07630700618028641","0.07630700618028641","0.07630700618028641"
"15419","0.3007468581199646","0.3007468581199646","0.3007468581199646","0.2728081941604614","0.2728081941604614","0.2728081941604614","0.08329714834690094","0.08329714834690094","0.08329714834690094","0.2994946837425232","0.2994946837425232","0.2994946837425232","0.3755442798137665","0.3755442798137665","0.3755442798137665","0.09306373447179794","0.09306373447179794","0.09306373447179794"
"15449","1.259426474571228","1.259426474571228","1.259426474571228","1.5380234718322754","1.5380234718322754","1.5380234718322754","0.047132015228271484","0.047132015228271484","0.047132015228271484","0.35384002327919006","0.35384002327919006","0.35384002327919006","2.091304302215576","2.091304302215576","2.091304302215576","0.07999726384878159","0.07999726384878159","0.07999726384878159"
"15479","0.42226263880729675","0.42226263880729675","0.42226263880729675","0.2667544186115265","0.2667544186115265","0.2667544186115265","0.06985951215028763","0.06985951215028763","0.06985951215028763","0.2578696012496948","0.2578696012496948","0.2578696012496948","0.3063034117221832","0.3063034117221832","0.3063034117221832","0.0790884792804718","0.0790884792804718","0.0790884792804718"
"15509","0.3349370062351227","0.3349370062351227","0.3349370062351227","0.23855796456336975","0.23855796456336975","0.23855796456336975","0.08305564522743225","0.08305564522743225","0.08305564522743225","0.3705732524394989","0.3705732524394989","0.3705732524394989","0.38256752490997314","0.38256752490997314","0.38256752490997314","0.08202163875102997","0.08202163875102997","0.08202163875102997"
"15539","0.22120101749897003","0.22120101749897003","0.22120101749897003","0.22391168773174286","0.22391168773174286","0.22391168773174286","0.060942668467760086","0.060942668467760086","0.060942668467760086","0.2801637649536133","0.2801637649536133","0.2801637649536133","0.31763094663619995","0.31763094663619995","0.31763094663619995","0.09930887073278427","0.09930887073278427","0.09930887073278427"
"15569","1.4710911512374878","1.4710911512374878","1.4710911512374878","4.599029064178467","4.599029064178467","4.599029064178467","0.057559676468372345","0.057559676468372345","0.057559676468372345","0.6118754744529724","0.6118754744529724","0.6118754744529724","3.114729642868042","3.114729642868042","3.114729642868042","0.09556607902050018","0.09556607902050018","0.09556607902050018"
"15599","0.27160948514938354","0.27160948514938354","0.27160948514938354","0.15971769392490387","0.15971769392490387","0.15971769392490387","0.0690394788980484","0.0690394788980484","0.0690394788980484","0.227281391620636","0.227281391620636","0.227281391620636","0.3057166039943695","0.3057166039943695","0.3057166039943695","0.07682476937770844","0.07682476937770844","0.07682476937770844"
"15629","0.2842697203159332","0.2842697203159332","0.2842697203159332","0.26333901286125183","0.26333901286125183","0.26333901286125183","0.05656343325972557","0.05656343325972557","0.05656343325972557","0.2489686757326126","0.2489686757326126","0.2489686757326126","0.3926122188568115","0.3926122188568115","0.3926122188568115","0.07353033870458603","0.07353033870458603","0.07353033870458603"
"15659","0.38201743364334106","0.38201743364334106","0.38201743364334106","0.5366054773330688","0.5366054773330688","0.5366054773330688","0.06115594133734703","0.06115594133734703","0.06115594133734703","0.30889517068862915","0.30889517068862915","0.30889517068862915","0.6715397238731384","0.6715397238731384","0.6715397238731384","0.11681262403726578","0.11681262403726578","0.11681262403726578"
"15689","0.48652392625808716","0.48652392625808716","0.48652392625808716","0.35198232531547546","0.35198232531547546","0.35198232531547546","0.08803515881299973","0.08803515881299973","0.08803515881299973","0.31231486797332764","0.31231486797332764","0.31231486797332764","0.5070194602012634","0.5070194602012634","0.5070194602012634","0.09100986272096634","0.09100986272096634","0.09100986272096634"
"15719","0.40547478199005127","0.40547478199005127","0.40547478199005127","0.7006677985191345","0.7006677985191345","0.7006677985191345","0.08018367737531662","0.08018367737531662","0.08018367737531662","0.42458364367485046","0.42458364367485046","0.42458364367485046","0.4966428577899933","0.4966428577899933","0.4966428577899933","0.08942001312971115","0.08942001312971115","0.08942001312971115"
"15749","0.25917428731918335","0.25917428731918335","0.25917428731918335","0.4246888756752014","0.4246888756752014","0.4246888756752014","0.06671905517578125","0.06671905517578125","0.06671905517578125","0.20652766525745392","0.20652766525745392","0.20652766525745392","0.2939907908439636","0.2939907908439636","0.2939907908439636","0.08841921389102936","0.08841921389102936","0.08841921389102936"
"15779","0.4706661105155945","0.4706661105155945","0.4706661105155945","0.794244110584259","0.794244110584259","0.794244110584259","0.1064709797501564","0.1064709797501564","0.1064709797501564","0.3258626461029053","0.3258626461029053","0.3258626461029053","0.5248708724975586","0.5248708724975586","0.5248708724975586","0.08822353184223175","0.08822353184223175","0.08822353184223175"
"15809","0.3226749002933502","0.3226749002933502","0.3226749002933502","0.824773371219635","0.824773371219635","0.824773371219635","0.06904439628124237","0.06904439628124237","0.06904439628124237","0.6094330549240112","0.6094330549240112","0.6094330549240112","0.4983433187007904","0.4983433187007904","0.4983433187007904","0.08182106167078018","0.08182106167078018","0.08182106167078018"
"15839","0.5090882778167725","0.5090882778167725","0.5090882778167725","0.6003031730651855","0.6003031730651855","0.6003031730651855","0.05054137483239174","0.05054137483239174","0.05054137483239174","0.24637389183044434","0.24637389183044434","0.24637389183044434","0.8520102500915527","0.8520102500915527","0.8520102500915527","0.09313040226697922","0.09313040226697922","0.09313040226697922"
"15869","0.24622966349124908","0.24622966349124908","0.24622966349124908","0.2923179268836975","0.2923179268836975","0.2923179268836975","0.06774205714464188","0.06774205714464188","0.06774205714464188","0.22032739222049713","0.22032739222049713","0.22032739222049713","0.2729945480823517","0.2729945480823517","0.2729945480823517","0.0753590539097786","0.0753590539097786","0.0753590539097786"
"15899","0.26449301838874817","0.26449301838874817","0.26449301838874817","0.2390691637992859","0.2390691637992859","0.2390691637992859","0.06461388617753983","0.06461388617753983","0.06461388617753983","0.25845402479171753","0.25845402479171753","0.25845402479171753","0.32238951325416565","0.32238951325416565","0.32238951325416565","0.11880626529455185","0.11880626529455185","0.11880626529455185"
"15929","1.7688108682632446","1.7688108682632446","1.7688108682632446","3.87627911567688","3.87627911567688","3.87627911567688","0.09703364968299866","0.09703364968299866","0.09703364968299866","0.7908740639686584","0.7908740639686584","0.7908740639686584","0.7529188394546509","0.7529188394546509","0.7529188394546509","0.09365491569042206","0.09365491569042206","0.09365491569042206"
"15959","0.22991210222244263","0.22991210222244263","0.22991210222244263","0.2458769530057907","0.2458769530057907","0.2458769530057907","0.05698594078421593","0.05698594078421593","0.05698594078421593","0.2421320229768753","0.2421320229768753","0.2421320229768753","0.9880390763282776","0.9880390763282776","0.9880390763282776","0.11639964580535889","0.11639964580535889","0.11639964580535889"
"15989","0.6014830470085144","0.6014830470085144","0.6014830470085144","0.39855170249938965","0.39855170249938965","0.39855170249938965","0.06289519369602203","0.06289519369602203","0.06289519369602203","0.31577008962631226","0.31577008962631226","0.31577008962631226","0.5053955316543579","0.5053955316543579","0.5053955316543579","0.15694212913513184","0.15694212913513184","0.15694212913513184"
"16019","0.2510716915130615","0.2510716915130615","0.2510716915130615","0.2477923482656479","0.2477923482656479","0.2477923482656479","0.06429469585418701","0.06429469585418701","0.06429469585418701","0.2701987326145172","0.2701987326145172","0.2701987326145172","0.41083911061286926","0.41083911061286926","0.41083911061286926","0.10923457890748978","0.10923457890748978","0.10923457890748978"
"16049","0.5088649392127991","0.5088649392127991","0.5088649392127991","0.6072745323181152","0.6072745323181152","0.6072745323181152","0.05422096699476242","0.05422096699476242","0.05422096699476242","0.40673384070396423","0.40673384070396423","0.40673384070396423","0.7561739683151245","0.7561739683151245","0.7561739683151245","0.10433725267648697","0.10433725267648697","0.10433725267648697"
"16079","0.3271065056324005","0.3271065056324005","0.3271065056324005","0.6297360062599182","0.6297360062599182","0.6297360062599182","0.07272203266620636","0.07272203266620636","0.07272203266620636","0.27641135454177856","0.27641135454177856","0.27641135454177856","0.6986001133918762","0.6986001133918762","0.6986001133918762","0.09954483062028885","0.09954483062028885","0.09954483062028885"
"16109","0.4375929832458496","0.4375929832458496","0.4375929832458496","1.3397800922393799","1.3397800922393799","1.3397800922393799","0.06818806380033493","0.06818806380033493","0.06818806380033493","0.8007147312164307","0.8007147312164307","0.8007147312164307","1.4346245527267456","1.4346245527267456","1.4346245527267456","0.13979434967041016","0.13979434967041016","0.13979434967041016"
"16139","0.29930102825164795","0.29930102825164795","0.29930102825164795","0.2443924993276596","0.2443924993276596","0.2443924993276596","0.053174279630184174","0.053174279630184174","0.053174279630184174","0.23686744272708893","0.23686744272708893","0.23686744272708893","0.5531986355781555","0.5531986355781555","0.5531986355781555","0.08087290823459625","0.08087290823459625","0.08087290823459625"
"16169","0.2069236934185028","0.2069236934185028","0.2069236934185028","0.20235010981559753","0.20235010981559753","0.20235010981559753","0.04848096892237663","0.04848096892237663","0.04848096892237663","0.27106979489326477","0.27106979489326477","0.27106979489326477","0.29567521810531616","0.29567521810531616","0.29567521810531616","0.09960365295410156","0.09960365295410156","0.09960365295410156"
"16199","0.26922687888145447","0.26922687888145447","0.26922687888145447","0.24572095274925232","0.24572095274925232","0.24572095274925232","0.06723356246948242","0.06723356246948242","0.06723356246948242","0.2912386953830719","0.2912386953830719","0.2912386953830719","0.32463011145591736","0.32463011145591736","0.32463011145591736","0.11705214530229568","0.11705214530229568","0.11705214530229568"
"16229","0.22406397759914398","0.22406397759914398","0.22406397759914398","0.5227569937705994","0.5227569937705994","0.5227569937705994","0.05231853201985359","0.05231853201985359","0.05231853201985359","0.3036889135837555","0.3036889135837555","0.3036889135837555","0.5041303634643555","0.5041303634643555","0.5041303634643555","0.10078210383653641","0.10078210383653641","0.10078210383653641"
"16259","0.36851242184638977","0.36851242184638977","0.36851242184638977","1.6377544403076172","1.6377544403076172","1.6377544403076172","0.0736272856593132","0.0736272856593132","0.0736272856593132","0.41646674275398254","0.41646674275398254","0.41646674275398254","2.3590216636657715","2.3590216636657715","2.3590216636657715","0.08227413147687912","0.08227413147687912","0.08227413147687912"
"16289","0.174197256565094","0.174197256565094","0.174197256565094","0.3439018428325653","0.3439018428325653","0.3439018428325653","0.06560339033603668","0.06560339033603668","0.06560339033603668","0.2026808261871338","0.2026808261871338","0.2026808261871338","0.21875670552253723","0.21875670552253723","0.21875670552253723","0.08449438959360123","0.08449438959360123","0.08449438959360123"
"16319","0.18208469450473785","0.18208469450473785","0.18208469450473785","0.195194274187088","0.195194274187088","0.195194274187088","0.0574488639831543","0.0574488639831543","0.0574488639831543","0.20585238933563232","0.20585238933563232","0.20585238933563232","0.29565268754959106","0.29565268754959106","0.29565268754959106","0.0779239758849144","0.0779239758849144","0.0779239758849144"
"16349","1.3738045692443848","1.3738045692443848","1.3738045692443848","2.9625484943389893","2.9625484943389893","2.9625484943389893","0.06588555127382278","0.06588555127382278","0.06588555127382278","1.197314739227295","1.197314739227295","1.197314739227295","2.4557604789733887","2.4557604789733887","2.4557604789733887","0.07731997966766357","0.07731997966766357","0.07731997966766357"
"16379","0.4254682958126068","0.4254682958126068","0.4254682958126068","0.6187098622322083","0.6187098622322083","0.6187098622322083","0.07925248891115189","0.07925248891115189","0.07925248891115189","0.8352296352386475","0.8352296352386475","0.8352296352386475","0.37135347723960876","0.37135347723960876","0.37135347723960876","0.07592056691646576","0.07592056691646576","0.07592056691646576"
"16409","0.23636512458324432","0.23636512458324432","0.23636512458324432","0.9006007313728333","0.9006007313728333","0.9006007313728333","0.05467047542333603","0.05467047542333603","0.05467047542333603","0.370635062456131","0.370635062456131","0.370635062456131","0.4622868597507477","0.4622868597507477","0.4622868597507477","0.10520585626363754","0.10520585626363754","0.10520585626363754"
"16439","0.26733389496803284","0.26733389496803284","0.26733389496803284","0.29861611127853394","0.29861611127853394","0.29861611127853394","0.07714741677045822","0.07714741677045822","0.07714741677045822","0.275595098733902","0.275595098733902","0.275595098733902","0.31413736939430237","0.31413736939430237","0.31413736939430237","0.08441581577062607","0.08441581577062607","0.08441581577062607"
"16469","0.7416093349456787","0.7416093349456787","0.7416093349456787","0.5562928318977356","0.5562928318977356","0.5562928318977356","0.04390691593289375","0.04390691593289375","0.04390691593289375","0.22141368687152863","0.22141368687152863","0.22141368687152863","1.263236165046692","1.263236165046692","1.263236165046692","0.10535836964845657","0.10535836964845657","0.10535836964845657"
"16499","0.36801984906196594","0.36801984906196594","0.36801984906196594","0.46480098366737366","0.46480098366737366","0.46480098366737366","0.042856015264987946","0.042856015264987946","0.042856015264987946","0.2505962550640106","0.2505962550640106","0.2505962550640106","0.4909023940563202","0.4909023940563202","0.4909023940563202","0.09104552119970322","0.09104552119970322","0.09104552119970322"
"16529","0.19027185440063477","0.19027185440063477","0.19027185440063477","0.18378572165966034","0.18378572165966034","0.18378572165966034","0.06465326249599457","0.06465326249599457","0.06465326249599457","0.16268709301948547","0.16268709301948547","0.16268709301948547","0.23449455201625824","0.23449455201625824","0.23449455201625824","0.1445295661687851","0.1445295661687851","0.1445295661687851"
"16559","0.3399810194969177","0.3399810194969177","0.3399810194969177","0.4466264247894287","0.4466264247894287","0.4466264247894287","0.04360185191035271","0.04360185191035271","0.04360185191035271","0.21516890823841095","0.21516890823841095","0.21516890823841095","1.0389773845672607","1.0389773845672607","1.0389773845672607","0.10832440853118896","0.10832440853118896","0.10832440853118896"
"16589","0.22540882229804993","0.22540882229804993","0.22540882229804993","0.33670738339424133","0.33670738339424133","0.33670738339424133","0.07506067305803299","0.07506067305803299","0.07506067305803299","0.25926053524017334","0.25926053524017334","0.25926053524017334","0.3425537049770355","0.3425537049770355","0.3425537049770355","0.1009497344493866","0.1009497344493866","0.1009497344493866"
"16619","0.41482970118522644","0.41482970118522644","0.41482970118522644","0.632883608341217","0.632883608341217","0.632883608341217","0.04852483794093132","0.04852483794093132","0.04852483794093132","0.42795780301094055","0.42795780301094055","0.42795780301094055","0.8121352791786194","0.8121352791786194","0.8121352791786194","0.06755849719047546","0.06755849719047546","0.06755849719047546"
"16649","1.2191946506500244","1.2191946506500244","1.2191946506500244","0.2698845863342285","0.2698845863342285","0.2698845863342285","0.06797471642494202","0.06797471642494202","0.06797471642494202","0.3428281247615814","0.3428281247615814","0.3428281247615814","0.4465697407722473","0.4465697407722473","0.4465697407722473","0.09929457306861877","0.09929457306861877","0.09929457306861877"
"16679","1.6952075958251953","1.6952075958251953","1.6952075958251953","10.640913963317871","10.640913963317871","10.640913963317871","0.06296201795339584","0.06296201795339584","0.06296201795339584","0.9354206919670105","0.9354206919670105","0.9354206919670105","1.1841294765472412","1.1841294765472412","1.1841294765472412","0.09475303441286087","0.09475303441286087","0.09475303441286087"
"16709","0.39169323444366455","0.39169323444366455","0.39169323444366455","0.4700869917869568","0.4700869917869568","0.4700869917869568","0.0873040184378624","0.0873040184378624","0.0873040184378624","0.21801836788654327","0.21801836788654327","0.21801836788654327","0.3430173397064209","0.3430173397064209","0.3430173397064209","0.1036122739315033","0.1036122739315033","0.1036122739315033"
"16739","0.4629383087158203","0.4629383087158203","0.4629383087158203","0.3010496199131012","0.3010496199131012","0.3010496199131012","0.05258926376700401","0.05258926376700401","0.05258926376700401","0.23415862023830414","0.23415862023830414","0.23415862023830414","0.2879001796245575","0.2879001796245575","0.2879001796245575","0.0875198170542717","0.0875198170542717","0.0875198170542717"
"16769","0.32491934299468994","0.32491934299468994","0.32491934299468994","0.6245303153991699","0.6245303153991699","0.6245303153991699","0.05686501786112785","0.05686501786112785","0.05686501786112785","0.3268294036388397","0.3268294036388397","0.3268294036388397","0.40598228573799133","0.40598228573799133","0.40598228573799133","0.09961405396461487","0.09961405396461487","0.09961405396461487"
"16799","0.16305603086948395","0.16305603086948395","0.16305603086948395","0.3425295054912567","0.3425295054912567","0.3425295054912567","0.060726601630449295","0.060726601630449295","0.060726601630449295","0.3617980182170868","0.3617980182170868","0.3617980182170868","0.2602306306362152","0.2602306306362152","0.2602306306362152","0.07706471532583237","0.07706471532583237","0.07706471532583237"
"16829","0.42210477590560913","0.42210477590560913","0.42210477590560913","0.22054985165596008","0.22054985165596008","0.22054985165596008","0.06619049608707428","0.06619049608707428","0.06619049608707428","0.24601134657859802","0.24601134657859802","0.24601134657859802","0.43907347321510315","0.43907347321510315","0.43907347321510315","0.1197175681591034","0.1197175681591034","0.1197175681591034"
"16859","0.336711585521698","0.336711585521698","0.336711585521698","1.5766339302062988","1.5766339302062988","1.5766339302062988","0.06045717000961304","0.06045717000961304","0.06045717000961304","0.5133485198020935","0.5133485198020935","0.5133485198020935","2.332868814468384","2.332868814468384","2.332868814468384","0.096992626786232","0.096992626786232","0.096992626786232"
"16889","3.340775966644287","3.340775966644287","3.340775966644287","36.744850158691406","36.744850158691406","36.744850158691406","0.04430626332759857","0.04430626332759857","0.04430626332759857","5.182645320892334","5.182645320892334","5.182645320892334","42.93315505981445","42.93315505981445","42.93315505981445","0.0766996219754219","0.0766996219754219","0.0766996219754219"
"16919","0.5790325999259949","0.5790325999259949","0.5790325999259949","4.9975762367248535","4.9975762367248535","4.9975762367248535","0.07405287772417068","0.07405287772417068","0.07405287772417068","1.0427316427230835","1.0427316427230835","1.0427316427230835","4.661574363708496","4.661574363708496","4.661574363708496","0.0712074562907219","0.0712074562907219","0.0712074562907219"
"16949","0.371867299079895","0.371867299079895","0.371867299079895","0.20944611728191376","0.20944611728191376","0.20944611728191376","0.050758711993694305","0.050758711993694305","0.050758711993694305","0.5099161267280579","0.5099161267280579","0.5099161267280579","0.38073110580444336","0.38073110580444336","0.38073110580444336","0.08466949313879013","0.08466949313879013","0.08466949313879013"
"16979","0.23146528005599976","0.23146528005599976","0.23146528005599976","0.3101476728916168","0.3101476728916168","0.3101476728916168","0.049634940922260284","0.049634940922260284","0.049634940922260284","0.2165263295173645","0.2165263295173645","0.2165263295173645","0.3306007981300354","0.3306007981300354","0.3306007981300354","0.09966354072093964","0.09966354072093964","0.09966354072093964"
"17009","0.1914115995168686","0.1914115995168686","0.1914115995168686","0.22087055444717407","0.22087055444717407","0.22087055444717407","0.047830358147621155","0.047830358147621155","0.047830358147621155","0.18851064145565033","0.18851064145565033","0.18851064145565033","0.47440314292907715","0.47440314292907715","0.47440314292907715","0.12394241988658905","0.12394241988658905","0.12394241988658905"
"17039","0.35965052247047424","0.35965052247047424","0.35965052247047424","0.6313246488571167","0.6313246488571167","0.6313246488571167","0.0711427554488182","0.0711427554488182","0.0711427554488182","0.22352191805839539","0.22352191805839539","0.22352191805839539","0.310560405254364","0.310560405254364","0.310560405254364","0.0827958881855011","0.0827958881855011","0.0827958881855011"
"17069","0.5319871306419373","0.5319871306419373","0.5319871306419373","0.9242807030677795","0.9242807030677795","0.9242807030677795","0.08865705877542496","0.08865705877542496","0.08865705877542496","0.4950770437717438","0.4950770437717438","0.4950770437717438","0.8512659072875977","0.8512659072875977","0.8512659072875977","0.09945274144411087","0.09945274144411087","0.09945274144411087"
"17099","0.2198372185230255","0.2198372185230255","0.2198372185230255","0.5398143529891968","0.5398143529891968","0.5398143529891968","0.05987653508782387","0.05987653508782387","0.05987653508782387","0.23427309095859528","0.23427309095859528","0.23427309095859528","0.3001122772693634","0.3001122772693634","0.3001122772693634","0.0794651210308075","0.0794651210308075","0.0794651210308075"
