"Step","layer_10_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackJava - losses/mse_loss","layer_10_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackJava - losses/mse_loss__MIN","layer_10_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackJava - losses/mse_loss__MAX","layer_5_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackJava - losses/mse_loss","layer_5_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackJava - losses/mse_loss__MIN","layer_5_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackJava - losses/mse_loss__MAX","layer_0_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackJava - losses/mse_loss","layer_0_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackJava - losses/mse_loss__MIN","layer_0_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackJava - losses/mse_loss__MAX","layer_10_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackJava - losses/mse_loss","layer_10_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackJava - losses/mse_loss__MIN","layer_10_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackJava - losses/mse_loss__MAX","layer_5_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackJava - losses/mse_loss","layer_5_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackJava - losses/mse_loss__MIN","layer_5_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackJava - losses/mse_loss__MAX","layer_0_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackJava - losses/mse_loss","layer_0_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackJava - losses/mse_loss__MIN","layer_0_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackJava - losses/mse_loss__MAX"
"16589","0.36380815505981445","0.36380815505981445","0.36380815505981445","0.2788148522377014","0.2788148522377014","0.2788148522377014","0.057221729308366776","0.057221729308366776","0.057221729308366776","0.19931656122207642","0.19931656122207642","0.19931656122207642","0.3186086416244507","0.3186086416244507","0.3186086416244507","0.08828303962945938","0.08828303962945938","0.08828303962945938"
"16619","0.34246253967285156","0.34246253967285156","0.34246253967285156","0.8429431915283203","0.8429431915283203","0.8429431915283203","0.08325481414794922","0.08325481414794922","0.08325481414794922","0.9238173961639404","0.9238173961639404","0.9238173961639404","0.6728692650794983","0.6728692650794983","0.6728692650794983","0.08790893107652664","0.08790893107652664","0.08790893107652664"
"16649","0.301343709230423","0.301343709230423","0.301343709230423","0.3542962670326233","0.3542962670326233","0.3542962670326233","0.05354519560933113","0.05354519560933113","0.05354519560933113","0.23123829066753387","0.23123829066753387","0.23123829066753387","0.30749157071113586","0.30749157071113586","0.30749157071113586","0.0934009701013565","0.0934009701013565","0.0934009701013565"
"16679","1.486535906791687","1.486535906791687","1.486535906791687","10.20021915435791","10.20021915435791","10.20021915435791","0.05785135179758072","0.05785135179758072","0.05785135179758072","1.164588451385498","1.164588451385498","1.164588451385498","1.0925333499908447","1.0925333499908447","1.0925333499908447","0.1057535707950592","0.1057535707950592","0.1057535707950592"
"16709","0.3365793526172638","0.3365793526172638","0.3365793526172638","0.43019720911979675","0.43019720911979675","0.43019720911979675","0.05093806982040405","0.05093806982040405","0.05093806982040405","0.4117121696472168","0.4117121696472168","0.4117121696472168","0.3946353495121002","0.3946353495121002","0.3946353495121002","0.08503280580043793","0.08503280580043793","0.08503280580043793"
"16739","0.543006181716919","0.543006181716919","0.543006181716919","0.3047768771648407","0.3047768771648407","0.3047768771648407","0.06376902759075165","0.06376902759075165","0.06376902759075165","0.3483487665653229","0.3483487665653229","0.3483487665653229","0.32952284812927246","0.32952284812927246","0.32952284812927246","0.07402122765779495","0.07402122765779495","0.07402122765779495"
"16769","0.30104485154151917","0.30104485154151917","0.30104485154151917","0.4324500262737274","0.4324500262737274","0.4324500262737274","0.06570631265640259","0.06570631265640259","0.06570631265640259","0.33264416456222534","0.33264416456222534","0.33264416456222534","0.54093337059021","0.54093337059021","0.54093337059021","0.09055756032466888","0.09055756032466888","0.09055756032466888"
"16799","0.3150656819343567","0.3150656819343567","0.3150656819343567","0.24211996793746948","0.24211996793746948","0.24211996793746948","0.047966521233320236","0.047966521233320236","0.047966521233320236","0.6093572974205017","0.6093572974205017","0.6093572974205017","0.29856032133102417","0.29856032133102417","0.29856032133102417","0.07881341129541397","0.07881341129541397","0.07881341129541397"
"16829","0.4968925416469574","0.4968925416469574","0.4968925416469574","0.24101068079471588","0.24101068079471588","0.24101068079471588","0.09271148592233658","0.09271148592233658","0.09271148592233658","0.20349667966365814","0.20349667966365814","0.20349667966365814","0.3707105815410614","0.3707105815410614","0.3707105815410614","0.11347219347953796","0.11347219347953796","0.11347219347953796"
"16859","2.964323043823242","2.964323043823242","2.964323043823242","1.2171560525894165","1.2171560525894165","1.2171560525894165","0.05991561338305473","0.05991561338305473","0.05991561338305473","0.45361822843551636","0.45361822843551636","0.45361822843551636","2.156352996826172","2.156352996826172","2.156352996826172","0.07873369008302689","0.07873369008302689","0.07873369008302689"
"16889","4.294909954071045","4.294909954071045","4.294909954071045","39.17758560180664","39.17758560180664","39.17758560180664","0.04972769320011139","0.04972769320011139","0.04972769320011139","4.220736503601074","4.220736503601074","4.220736503601074","31.78636360168457","31.78636360168457","31.78636360168457","0.07870226353406906","0.07870226353406906","0.07870226353406906"
"16919","0.6959218382835388","0.6959218382835388","0.6959218382835388","3.6013574600219727","3.6013574600219727","3.6013574600219727","0.0635746642947197","0.0635746642947197","0.0635746642947197","1.0416858196258545","1.0416858196258545","1.0416858196258545","4.507898330688477","4.507898330688477","4.507898330688477","0.10001280903816223","0.10001280903816223","0.10001280903816223"
"16949","0.22861216962337494","0.22861216962337494","0.22861216962337494","0.405760794878006","0.405760794878006","0.405760794878006","0.06032046303153038","0.06032046303153038","0.06032046303153038","0.32996630668640137","0.32996630668640137","0.32996630668640137","0.3321143388748169","0.3321143388748169","0.3321143388748169","0.08005465567111969","0.08005465567111969","0.08005465567111969"
"16979","0.23170146346092224","0.23170146346092224","0.23170146346092224","0.39515331387519836","0.39515331387519836","0.39515331387519836","0.07560689002275467","0.07560689002275467","0.07560689002275467","0.4681384563446045","0.4681384563446045","0.4681384563446045","0.4395129382610321","0.4395129382610321","0.4395129382610321","0.0937957912683487","0.0937957912683487","0.0937957912683487"
"17009","0.18058766424655914","0.18058766424655914","0.18058766424655914","0.2595236599445343","0.2595236599445343","0.2595236599445343","0.0887555256485939","0.0887555256485939","0.0887555256485939","0.3294292390346527","0.3294292390346527","0.3294292390346527","0.42548224329948425","0.42548224329948425","0.42548224329948425","0.11149484664201736","0.11149484664201736","0.11149484664201736"
"17039","0.2831851840019226","0.2831851840019226","0.2831851840019226","0.8335905075073242","0.8335905075073242","0.8335905075073242","0.04255106672644615","0.04255106672644615","0.04255106672644615","0.25803327560424805","0.25803327560424805","0.25803327560424805","0.37370210886001587","0.37370210886001587","0.37370210886001587","0.07066111266613007","0.07066111266613007","0.07066111266613007"
"17069","0.3703064024448395","0.3703064024448395","0.3703064024448395","0.3947164714336395","0.3947164714336395","0.3947164714336395","0.05177214369177818","0.05177214369177818","0.05177214369177818","0.34651604294776917","0.34651604294776917","0.34651604294776917","0.8684635162353516","0.8684635162353516","0.8684635162353516","0.08670270442962646","0.08670270442962646","0.08670270442962646"
"17099","0.17392051219940186","0.17392051219940186","0.17392051219940186","0.32724517583847046","0.32724517583847046","0.32724517583847046","0.05886203050613403","0.05886203050613403","0.05886203050613403","0.3306797742843628","0.3306797742843628","0.3306797742843628","0.3132480978965759","0.3132480978965759","0.3132480978965759","0.08806409686803818","0.08806409686803818","0.08806409686803818"
"17129","0.45432227849960327","0.45432227849960327","0.45432227849960327","0.5149931907653809","0.5149931907653809","0.5149931907653809","0.06339507550001144","0.06339507550001144","0.06339507550001144","0.32875770330429077","0.32875770330429077","0.32875770330429077","0.6621236801147461","0.6621236801147461","0.6621236801147461","0.07651008665561676","0.07651008665561676","0.07651008665561676"
"17159","0.27679312229156494","0.27679312229156494","0.27679312229156494","0.8976325988769531","0.8976325988769531","0.8976325988769531","0.05441613122820854","0.05441613122820854","0.05441613122820854","0.2553529739379883","0.2553529739379883","0.2553529739379883","0.4919680058956146","0.4919680058956146","0.4919680058956146","0.08185996115207672","0.08185996115207672","0.08185996115207672"
"17189","0.6764197945594788","0.6764197945594788","0.6764197945594788","0.3415127396583557","0.3415127396583557","0.3415127396583557","0.06251471489667892","0.06251471489667892","0.06251471489667892","0.5032856464385986","0.5032856464385986","0.5032856464385986","0.4144328236579895","0.4144328236579895","0.4144328236579895","0.09905482828617096","0.09905482828617096","0.09905482828617096"
"17219","0.3321388065814972","0.3321388065814972","0.3321388065814972","0.3881278932094574","0.3881278932094574","0.3881278932094574","0.05523737147450447","0.05523737147450447","0.05523737147450447","0.31301259994506836","0.31301259994506836","0.31301259994506836","0.35113269090652466","0.35113269090652466","0.35113269090652466","0.27240103483200073","0.27240103483200073","0.27240103483200073"
"17249","0.5110034346580505","0.5110034346580505","0.5110034346580505","0.3306350111961365","0.3306350111961365","0.3306350111961365","0.04927925020456314","0.04927925020456314","0.04927925020456314","0.296787291765213","0.296787291765213","0.296787291765213","0.5567679405212402","0.5567679405212402","0.5567679405212402","0.08367422223091125","0.08367422223091125","0.08367422223091125"
"17279","0.25386330485343933","0.25386330485343933","0.25386330485343933","0.49230140447616577","0.49230140447616577","0.49230140447616577","0.06528300791978836","0.06528300791978836","0.06528300791978836","0.3429054319858551","0.3429054319858551","0.3429054319858551","0.5053961277008057","0.5053961277008057","0.5053961277008057","0.07393776625394821","0.07393776625394821","0.07393776625394821"
"17309","0.22942782938480377","0.22942782938480377","0.22942782938480377","0.28293731808662415","0.28293731808662415","0.28293731808662415","0.04371100664138794","0.04371100664138794","0.04371100664138794","0.41724494099617004","0.41724494099617004","0.41724494099617004","0.26370668411254883","0.26370668411254883","0.26370668411254883","0.09581609815359116","0.09581609815359116","0.09581609815359116"
"17339","0.2625463306903839","0.2625463306903839","0.2625463306903839","0.20616263151168823","0.20616263151168823","0.20616263151168823","0.06106821820139885","0.06106821820139885","0.06106821820139885","0.2007124125957489","0.2007124125957489","0.2007124125957489","0.4028852880001068","0.4028852880001068","0.4028852880001068","0.0969628095626831","0.0969628095626831","0.0969628095626831"
"17369","0.2656824290752411","0.2656824290752411","0.2656824290752411","0.6360868811607361","0.6360868811607361","0.6360868811607361","0.06496528536081314","0.06496528536081314","0.06496528536081314","0.20979370176792145","0.20979370176792145","0.20979370176792145","0.3581727147102356","0.3581727147102356","0.3581727147102356","0.09624282270669937","0.09624282270669937","0.09624282270669937"
"17399","0.37764301896095276","0.37764301896095276","0.37764301896095276","0.43634459376335144","0.43634459376335144","0.43634459376335144","0.06567536294460297","0.06567536294460297","0.06567536294460297","0.46130043268203735","0.46130043268203735","0.46130043268203735","0.6137997508049011","0.6137997508049011","0.6137997508049011","0.13082320988178253","0.13082320988178253","0.13082320988178253"
"17429","0.3533811867237091","0.3533811867237091","0.3533811867237091","1.0293470621109009","1.0293470621109009","1.0293470621109009","0.04722484573721886","0.04722484573721886","0.04722484573721886","0.4120689332485199","0.4120689332485199","0.4120689332485199","1.9789986610412598","1.9789986610412598","1.9789986610412598","0.09525346755981445","0.09525346755981445","0.09525346755981445"
"17459","0.2855510115623474","0.2855510115623474","0.2855510115623474","0.3130913972854614","0.3130913972854614","0.3130913972854614","0.05400005355477333","0.05400005355477333","0.05400005355477333","0.3619433045387268","0.3619433045387268","0.3619433045387268","0.5928667187690735","0.5928667187690735","0.5928667187690735","0.10662674903869629","0.10662674903869629","0.10662674903869629"
"17489","1.2463042736053467","1.2463042736053467","1.2463042736053467","5.634963035583496","5.634963035583496","5.634963035583496","0.049705855548381805","0.049705855548381805","0.049705855548381805","1.5342655181884766","1.5342655181884766","1.5342655181884766","5.692953586578369","5.692953586578369","5.692953586578369","0.08159274607896805","0.08159274607896805","0.08159274607896805"
"17519","0.3232874870300293","0.3232874870300293","0.3232874870300293","0.4213618040084839","0.4213618040084839","0.4213618040084839","0.05101725086569786","0.05101725086569786","0.05101725086569786","0.3348155915737152","0.3348155915737152","0.3348155915737152","0.34018659591674805","0.34018659591674805","0.34018659591674805","0.07284309715032578","0.07284309715032578","0.07284309715032578"
"17549","0.3167833983898163","0.3167833983898163","0.3167833983898163","0.4790959060192108","0.4790959060192108","0.4790959060192108","0.06563181430101395","0.06563181430101395","0.06563181430101395","0.513778030872345","0.513778030872345","0.513778030872345","0.5531315207481384","0.5531315207481384","0.5531315207481384","0.09566748142242432","0.09566748142242432","0.09566748142242432"
"17579","0.3034718930721283","0.3034718930721283","0.3034718930721283","0.2117401510477066","0.2117401510477066","0.2117401510477066","0.0641111433506012","0.0641111433506012","0.0641111433506012","0.3487135171890259","0.3487135171890259","0.3487135171890259","0.3347538411617279","0.3347538411617279","0.3347538411617279","0.11214294284582138","0.11214294284582138","0.11214294284582138"
"17609","0.2588699758052826","0.2588699758052826","0.2588699758052826","0.31189489364624023","0.31189489364624023","0.31189489364624023","0.05328299477696419","0.05328299477696419","0.05328299477696419","0.15751425921916962","0.15751425921916962","0.15751425921916962","0.9654862880706787","0.9654862880706787","0.9654862880706787","0.09540603309869766","0.09540603309869766","0.09540603309869766"
"17639","0.2159660905599594","0.2159660905599594","0.2159660905599594","0.36912912130355835","0.36912912130355835","0.36912912130355835","0.07617685198783875","0.07617685198783875","0.07617685198783875","0.25555625557899475","0.25555625557899475","0.25555625557899475","0.21890902519226074","0.21890902519226074","0.21890902519226074","0.09136079251766205","0.09136079251766205","0.09136079251766205"
"17669","0.6730021238327026","0.6730021238327026","0.6730021238327026","0.29864031076431274","0.29864031076431274","0.29864031076431274","0.05967218428850174","0.05967218428850174","0.05967218428850174","0.2479514330625534","0.2479514330625534","0.2479514330625534","0.42650729417800903","0.42650729417800903","0.42650729417800903","0.09595388174057007","0.09595388174057007","0.09595388174057007"
"17699","0.8623177409172058","0.8623177409172058","0.8623177409172058","1.0319833755493164","1.0319833755493164","1.0319833755493164","0.12247768044471741","0.12247768044471741","0.12247768044471741","0.9402692914009094","0.9402692914009094","0.9402692914009094","0.9398239850997925","0.9398239850997925","0.9398239850997925","0.1600523293018341","0.1600523293018341","0.1600523293018341"
"17729","1.021297812461853","1.021297812461853","1.021297812461853","0.8438328504562378","0.8438328504562378","0.8438328504562378","0.04642966017127037","0.04642966017127037","0.04642966017127037","0.3387955129146576","0.3387955129146576","0.3387955129146576","1.5039691925048828","1.5039691925048828","1.5039691925048828","0.06826122850179672","0.06826122850179672","0.06826122850179672"
"17759","0.2234615534543991","0.2234615534543991","0.2234615534543991","0.6358060836791992","0.6358060836791992","0.6358060836791992","0.045403752475976944","0.045403752475976944","0.045403752475976944","0.32266050577163696","0.32266050577163696","0.32266050577163696","0.3251618444919586","0.3251618444919586","0.3251618444919586","0.08041209727525711","0.08041209727525711","0.08041209727525711"
"17789","0.17715083062648773","0.17715083062648773","0.17715083062648773","0.2753465175628662","0.2753465175628662","0.2753465175628662","0.044376008212566376","0.044376008212566376","0.044376008212566376","0.4234868884086609","0.4234868884086609","0.4234868884086609","0.6537238955497742","0.6537238955497742","0.6537238955497742","0.08112792670726776","0.08112792670726776","0.08112792670726776"
"17819","0.577282190322876","0.577282190322876","0.577282190322876","0.42402341961860657","0.42402341961860657","0.42402341961860657","0.04805033281445503","0.04805033281445503","0.04805033281445503","0.20410989224910736","0.20410989224910736","0.20410989224910736","0.576676607131958","0.576676607131958","0.576676607131958","0.0897073894739151","0.0897073894739151","0.0897073894739151"
"17849","0.18392521142959595","0.18392521142959595","0.18392521142959595","0.20235785841941833","0.20235785841941833","0.20235785841941833","0.05324718356132507","0.05324718356132507","0.05324718356132507","0.19365552067756653","0.19365552067756653","0.19365552067756653","0.4198318421840668","0.4198318421840668","0.4198318421840668","0.08905461430549622","0.08905461430549622","0.08905461430549622"
"17879","0.1900247484445572","0.1900247484445572","0.1900247484445572","0.44079089164733887","0.44079089164733887","0.44079089164733887","0.06071113795042038","0.06071113795042038","0.06071113795042038","0.20041820406913757","0.20041820406913757","0.20041820406913757","0.5206334590911865","0.5206334590911865","0.5206334590911865","0.09307883679866791","0.09307883679866791","0.09307883679866791"
"17909","1.1623291969299316","1.1623291969299316","1.1623291969299316","1.2336974143981934","1.2336974143981934","1.2336974143981934","0.06503833085298538","0.06503833085298538","0.06503833085298538","0.6329358220100403","0.6329358220100403","0.6329358220100403","1.6621530055999756","1.6621530055999756","1.6621530055999756","0.09307747334241867","0.09307747334241867","0.09307747334241867"
"17939","0.4168573021888733","0.4168573021888733","0.4168573021888733","0.3854907155036926","0.3854907155036926","0.3854907155036926","0.04450574889779091","0.04450574889779091","0.04450574889779091","0.8083368539810181","0.8083368539810181","0.8083368539810181","0.47756582498550415","0.47756582498550415","0.47756582498550415","0.09917283058166504","0.09917283058166504","0.09917283058166504"
"17969","0.28669843077659607","0.28669843077659607","0.28669843077659607","0.2636508643627167","0.2636508643627167","0.2636508643627167","0.06763755530118942","0.06763755530118942","0.06763755530118942","0.3164204955101013","0.3164204955101013","0.3164204955101013","0.3615964353084564","0.3615964353084564","0.3615964353084564","0.10312159359455109","0.10312159359455109","0.10312159359455109"
"17999","0.5756453275680542","0.5756453275680542","0.5756453275680542","3.6331121921539307","3.6331121921539307","3.6331121921539307","0.05673052743077278","0.05673052743077278","0.05673052743077278","0.45247435569763184","0.45247435569763184","0.45247435569763184","6.843937873840332","6.843937873840332","6.843937873840332","0.14894604682922363","0.14894604682922363","0.14894604682922363"
"18029","0.5750121474266052","0.5750121474266052","0.5750121474266052","0.4024675786495209","0.4024675786495209","0.4024675786495209","0.06698129326105118","0.06698129326105118","0.06698129326105118","0.47630295157432556","0.47630295157432556","0.47630295157432556","0.5159772634506226","0.5159772634506226","0.5159772634506226","0.14998449385166168","0.14998449385166168","0.14998449385166168"
"18059","0.2658395767211914","0.2658395767211914","0.2658395767211914","0.4355737864971161","0.4355737864971161","0.4355737864971161","0.0657418891787529","0.0657418891787529","0.0657418891787529","0.4384978711605072","0.4384978711605072","0.4384978711605072","0.6222586035728455","0.6222586035728455","0.6222586035728455","0.07344063371419907","0.07344063371419907","0.07344063371419907"
"18089","0.22527027130126953","0.22527027130126953","0.22527027130126953","0.47421348094940186","0.47421348094940186","0.47421348094940186","0.04627437889575958","0.04627437889575958","0.04627437889575958","0.35918012261390686","0.35918012261390686","0.35918012261390686","0.4416837692260742","0.4416837692260742","0.4416837692260742","0.11722109466791153","0.11722109466791153","0.11722109466791153"
"18119","0.26565060019493103","0.26565060019493103","0.26565060019493103","0.9462488293647766","0.9462488293647766","0.9462488293647766","0.05063561722636223","0.05063561722636223","0.05063561722636223","0.44873201847076416","0.44873201847076416","0.44873201847076416","1.0372511148452759","1.0372511148452759","1.0372511148452759","0.1073283925652504","0.1073283925652504","0.1073283925652504"
"18149","0.3446727991104126","0.3446727991104126","0.3446727991104126","0.2506087124347687","0.2506087124347687","0.2506087124347687","0.06568557024002075","0.06568557024002075","0.06568557024002075","0.3336370885372162","0.3336370885372162","0.3336370885372162","0.3075067102909088","0.3075067102909088","0.3075067102909088","0.08405647426843643","0.08405647426843643","0.08405647426843643"
"18179","0.17729850113391876","0.17729850113391876","0.17729850113391876","0.20462162792682648","0.20462162792682648","0.20462162792682648","0.04174399748444557","0.04174399748444557","0.04174399748444557","0.6511495113372803","0.6511495113372803","0.6511495113372803","0.3409362733364105","0.3409362733364105","0.3409362733364105","0.07099840044975281","0.07099840044975281","0.07099840044975281"
"18209","1.1566447019577026","1.1566447019577026","1.1566447019577026","1.5987319946289062","1.5987319946289062","1.5987319946289062","0.05563783645629883","0.05563783645629883","0.05563783645629883","1.986244559288025","1.986244559288025","1.986244559288025","1.23667311668396","1.23667311668396","1.23667311668396","0.09599760919809341","0.09599760919809341","0.09599760919809341"
"18239","0.27717211842536926","0.27717211842536926","0.27717211842536926","0.5580198764801025","0.5580198764801025","0.5580198764801025","0.047388553619384766","0.047388553619384766","0.047388553619384766","0.25521349906921387","0.25521349906921387","0.25521349906921387","0.7557595372200012","0.7557595372200012","0.7557595372200012","0.07346603274345398","0.07346603274345398","0.07346603274345398"
"18269","0.26108482480049133","0.26108482480049133","0.26108482480049133","0.30426982045173645","0.30426982045173645","0.30426982045173645","0.062129147350788116","0.062129147350788116","0.062129147350788116","0.2657506465911865","0.2657506465911865","0.2657506465911865","0.9542930126190186","0.9542930126190186","0.9542930126190186","0.11047324538230896","0.11047324538230896","0.11047324538230896"
"18299","0.3551872670650482","0.3551872670650482","0.3551872670650482","0.584468424320221","0.584468424320221","0.584468424320221","0.06349430233240128","0.06349430233240128","0.06349430233240128","0.3089469075202942","0.3089469075202942","0.3089469075202942","0.5468786358833313","0.5468786358833313","0.5468786358833313","0.0860845297574997","0.0860845297574997","0.0860845297574997"
"18329","0.28815293312072754","0.28815293312072754","0.28815293312072754","0.2202901989221573","0.2202901989221573","0.2202901989221573","0.09250719845294952","0.09250719845294952","0.09250719845294952","0.24544508755207062","0.24544508755207062","0.24544508755207062","0.43477460741996765","0.43477460741996765","0.43477460741996765","0.08337309956550598","0.08337309956550598","0.08337309956550598"
"18359","0.5428370833396912","0.5428370833396912","0.5428370833396912","0.5769529342651367","0.5769529342651367","0.5769529342651367","0.05762477219104767","0.05762477219104767","0.05762477219104767","0.4087590277194977","0.4087590277194977","0.4087590277194977","1.0163259506225586","1.0163259506225586","1.0163259506225586","0.09589109569787979","0.09589109569787979","0.09589109569787979"
"18389","0.3342647850513458","0.3342647850513458","0.3342647850513458","0.30069005489349365","0.30069005489349365","0.30069005489349365","0.05806323513388634","0.05806323513388634","0.05806323513388634","0.16577276587486267","0.16577276587486267","0.16577276587486267","0.3320983946323395","0.3320983946323395","0.3320983946323395","0.07755854725837708","0.07755854725837708","0.07755854725837708"
"18419","0.19064652919769287","0.19064652919769287","0.19064652919769287","0.2158956080675125","0.2158956080675125","0.2158956080675125","0.06712885200977325","0.06712885200977325","0.06712885200977325","0.3882768154144287","0.3882768154144287","0.3882768154144287","0.3110477030277252","0.3110477030277252","0.3110477030277252","0.07437613606452942","0.07437613606452942","0.07437613606452942"
"18449","0.35064688324928284","0.35064688324928284","0.35064688324928284","0.4804854393005371","0.4804854393005371","0.4804854393005371","0.04628675431013107","0.04628675431013107","0.04628675431013107","0.30000337958335876","0.30000337958335876","0.30000337958335876","0.5598871111869812","0.5598871111869812","0.5598871111869812","0.09239409863948822","0.09239409863948822","0.09239409863948822"
"18479","0.566685140132904","0.566685140132904","0.566685140132904","0.788554847240448","0.788554847240448","0.788554847240448","0.060652632266283035","0.060652632266283035","0.060652632266283035","0.7383660674095154","0.7383660674095154","0.7383660674095154","0.9372907876968384","0.9372907876968384","0.9372907876968384","0.08030775934457779","0.08030775934457779","0.08030775934457779"
"18509","0.26874110102653503","0.26874110102653503","0.26874110102653503","0.38043418526649475","0.38043418526649475","0.38043418526649475","0.04843950271606445","0.04843950271606445","0.04843950271606445","0.3687308430671692","0.3687308430671692","0.3687308430671692","0.535021185874939","0.535021185874939","0.535021185874939","0.07809672504663467","0.07809672504663467","0.07809672504663467"
"18539","0.17752501368522644","0.17752501368522644","0.17752501368522644","0.23734012246131897","0.23734012246131897","0.23734012246131897","0.06231105327606201","0.06231105327606201","0.06231105327606201","0.24660860002040863","0.24660860002040863","0.24660860002040863","0.3633575439453125","0.3633575439453125","0.3633575439453125","0.07715151458978653","0.07715151458978653","0.07715151458978653"
"18569","0.3069373667240143","0.3069373667240143","0.3069373667240143","0.2006738930940628","0.2006738930940628","0.2006738930940628","0.05750204250216484","0.05750204250216484","0.05750204250216484","0.25767916440963745","0.25767916440963745","0.25767916440963745","0.2961164116859436","0.2961164116859436","0.2961164116859436","0.06923797726631165","0.06923797726631165","0.06923797726631165"
"18599","0.7689235806465149","0.7689235806465149","0.7689235806465149","0.4870899021625519","0.4870899021625519","0.4870899021625519","0.09434958547353745","0.09434958547353745","0.09434958547353745","0.2872311770915985","0.2872311770915985","0.2872311770915985","1.1663062572479248","1.1663062572479248","1.1663062572479248","0.08191628009080887","0.08191628009080887","0.08191628009080887"
"18629","0.21683061122894287","0.21683061122894287","0.21683061122894287","0.23266753554344177","0.23266753554344177","0.23266753554344177","0.060079555958509445","0.060079555958509445","0.060079555958509445","0.29107263684272766","0.29107263684272766","0.29107263684272766","0.27969399094581604","0.27969399094581604","0.27969399094581604","0.07849429547786713","0.07849429547786713","0.07849429547786713"
"18659","0.8456017374992371","0.8456017374992371","0.8456017374992371","2.704529285430908","2.704529285430908","2.704529285430908","0.0689612627029419","0.0689612627029419","0.0689612627029419","5.374622821807861","5.374622821807861","5.374622821807861","6.920102596282959","6.920102596282959","6.920102596282959","0.07199586927890778","0.07199586927890778","0.07199586927890778"
"18689","0.21293719112873077","0.21293719112873077","0.21293719112873077","0.26177340745925903","0.26177340745925903","0.26177340745925903","0.06052315980195999","0.06052315980195999","0.06052315980195999","0.41356590390205383","0.41356590390205383","0.41356590390205383","0.4351663589477539","0.4351663589477539","0.4351663589477539","0.09714855253696442","0.09714855253696442","0.09714855253696442"
"18719","0.22817462682724","0.22817462682724","0.22817462682724","0.2563380002975464","0.2563380002975464","0.2563380002975464","0.0450926199555397","0.0450926199555397","0.0450926199555397","0.1875176578760147","0.1875176578760147","0.1875176578760147","0.28659728169441223","0.28659728169441223","0.28659728169441223","0.08354531228542328","0.08354531228542328","0.08354531228542328"
"18749","0.34378835558891296","0.34378835558891296","0.34378835558891296","0.22820529341697693","0.22820529341697693","0.22820529341697693","0.05629294738173485","0.05629294738173485","0.05629294738173485","0.2249959111213684","0.2249959111213684","0.2249959111213684","0.3952755630016327","0.3952755630016327","0.3952755630016327","0.07942149043083191","0.07942149043083191","0.07942149043083191"
"18779","0.6184064149856567","0.6184064149856567","0.6184064149856567","2.3711447715759277","2.3711447715759277","2.3711447715759277","0.08013515174388885","0.08013515174388885","0.08013515174388885","0.35408517718315125","0.35408517718315125","0.35408517718315125","0.663298487663269","0.663298487663269","0.663298487663269","0.07398569583892822","0.07398569583892822","0.07398569583892822"
"18809","0.23956187069416046","0.23956187069416046","0.23956187069416046","1.355090856552124","1.355090856552124","1.355090856552124","0.07723928987979889","0.07723928987979889","0.07723928987979889","0.3740982115268707","0.3740982115268707","0.3740982115268707","0.41058191657066345","0.41058191657066345","0.41058191657066345","0.08821306377649307","0.08821306377649307","0.08821306377649307"
"18839","1.4807546138763428","1.4807546138763428","1.4807546138763428","8.228774070739746","8.228774070739746","8.228774070739746","0.07066363841295242","0.07066363841295242","0.07066363841295242","0.7546160221099854","0.7546160221099854","0.7546160221099854","3.1581311225891113","3.1581311225891113","3.1581311225891113","0.08347485959529877","0.08347485959529877","0.08347485959529877"
"18869","0.22121326625347137","0.22121326625347137","0.22121326625347137","0.2214609831571579","0.2214609831571579","0.2214609831571579","0.05076797679066658","0.05076797679066658","0.05076797679066658","0.15663903951644897","0.15663903951644897","0.15663903951644897","0.2560487687587738","0.2560487687587738","0.2560487687587738","0.09011232107877731","0.09011232107877731","0.09011232107877731"
"18899","0.31866946816444397","0.31866946816444397","0.31866946816444397","0.1846037060022354","0.1846037060022354","0.1846037060022354","0.05785011127591133","0.05785011127591133","0.05785011127591133","0.2824546992778778","0.2824546992778778","0.2824546992778778","0.3296724557876587","0.3296724557876587","0.3296724557876587","0.0922214686870575","0.0922214686870575","0.0922214686870575"
"18929","1.156852126121521","1.156852126121521","1.156852126121521","2.939603090286255","2.939603090286255","2.939603090286255","0.06828276813030243","0.06828276813030243","0.06828276813030243","0.8708153963088989","0.8708153963088989","0.8708153963088989","4.784022331237793","4.784022331237793","4.784022331237793","0.08139618486166","0.08139618486166","0.08139618486166"
