"Step","layer_10_hook_mlp_out_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss","layer_10_hook_mlp_out_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss__MIN","layer_10_hook_mlp_out_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss__MAX","layer_5_hook_mlp_out_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss","layer_5_hook_mlp_out_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss__MIN","layer_5_hook_mlp_out_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss__MAX","layer_0_hook_mlp_out_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss","layer_0_hook_mlp_out_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss__MIN","layer_0_hook_mlp_out_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss__MAX","layer_10_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss","layer_10_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss__MIN","layer_10_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss__MAX","layer_5_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss","layer_5_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss__MIN","layer_5_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss__MAX","layer_0_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss","layer_0_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss__MIN","layer_0_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss__MAX"
"14849","47.118064880371094","47.118064880371094","47.118064880371094","98.10769653320312","98.10769653320312","98.10769653320312","29.777502059936523","29.777502059936523","29.777502059936523","47.156307220458984","47.156307220458984","47.156307220458984","97.595703125","97.595703125","97.595703125","29.98712730407715","29.98712730407715","29.98712730407715"
"14879","61.17475509643555","61.17475509643555","61.17475509643555","118.53694152832031","118.53694152832031","118.53694152832031","43.001277923583984","43.001277923583984","43.001277923583984","61.49057388305664","61.49057388305664","61.49057388305664","119.63628387451172","119.63628387451172","119.63628387451172","43.50303649902344","43.50303649902344","43.50303649902344"
"14909","54.29460906982422","54.29460906982422","54.29460906982422","113.28070068359375","113.28070068359375","113.28070068359375","33.55662536621094","33.55662536621094","33.55662536621094","54.364105224609375","54.364105224609375","54.364105224609375","113.04706573486328","113.04706573486328","113.04706573486328","33.819339752197266","33.819339752197266","33.819339752197266"
"14939","48.68745803833008","48.68745803833008","48.68745803833008","105.78050231933594","105.78050231933594","105.78050231933594","29.02145767211914","29.02145767211914","29.02145767211914","48.71479415893555","48.71479415893555","48.71479415893555","105.68064880371094","105.68064880371094","105.68064880371094","29.103700637817383","29.103700637817383","29.103700637817383"
"14969","53.10581588745117","53.10581588745117","53.10581588745117","114.91943359375","114.91943359375","114.91943359375","34.3217658996582","34.3217658996582","34.3217658996582","52.93429946899414","52.93429946899414","52.93429946899414","114.28565979003906","114.28565979003906","114.28565979003906","34.63245391845703","34.63245391845703","34.63245391845703"
"14999","54.59648895263672","54.59648895263672","54.59648895263672","109.38626861572266","109.38626861572266","109.38626861572266","26.78269386291504","26.78269386291504","26.78269386291504","54.713050842285156","54.713050842285156","54.713050842285156","109.33866882324219","109.33866882324219","109.33866882324219","26.640207290649414","26.640207290649414","26.640207290649414"
"15029","56.78908920288086","56.78908920288086","56.78908920288086","128.26199340820312","128.26199340820312","128.26199340820312","35.949859619140625","35.949859619140625","35.949859619140625","56.978271484375","56.978271484375","56.978271484375","128.4201202392578","128.4201202392578","128.4201202392578","35.60889434814453","35.60889434814453","35.60889434814453"
"15059","48.20996856689453","48.20996856689453","48.20996856689453","102.6874008178711","102.6874008178711","102.6874008178711","24.326995849609375","24.326995849609375","24.326995849609375","48.22248840332031","48.22248840332031","48.22248840332031","101.81582641601562","101.81582641601562","101.81582641601562","24.36029815673828","24.36029815673828","24.36029815673828"
"15089","48.64240264892578","48.64240264892578","48.64240264892578","111.24246215820312","111.24246215820312","111.24246215820312","34.18454360961914","34.18454360961914","34.18454360961914","48.52229309082031","48.52229309082031","48.52229309082031","110.7569580078125","110.7569580078125","110.7569580078125","34.24689483642578","34.24689483642578","34.24689483642578"
"15119","52.88025665283203","52.88025665283203","52.88025665283203","110.5375747680664","110.5375747680664","110.5375747680664","33.84426498413086","33.84426498413086","33.84426498413086","52.65709686279297","52.65709686279297","52.65709686279297","110.87297821044922","110.87297821044922","110.87297821044922","33.988529205322266","33.988529205322266","33.988529205322266"
"15149","49.35194396972656","49.35194396972656","49.35194396972656","106.52178192138672","106.52178192138672","106.52178192138672","32.766902923583984","32.766902923583984","32.766902923583984","49.272239685058594","49.272239685058594","49.272239685058594","105.6531982421875","105.6531982421875","105.6531982421875","32.61724090576172","32.61724090576172","32.61724090576172"
"15179","44.44112014770508","44.44112014770508","44.44112014770508","88.41441345214844","88.41441345214844","88.41441345214844","22.857797622680664","22.857797622680664","22.857797622680664","44.246376037597656","44.246376037597656","44.246376037597656","88.56776428222656","88.56776428222656","88.56776428222656","22.809154510498047","22.809154510498047","22.809154510498047"
"15209","50.95351028442383","50.95351028442383","50.95351028442383","103.48233795166016","103.48233795166016","103.48233795166016","29.123205184936523","29.123205184936523","29.123205184936523","51.02315902709961","51.02315902709961","51.02315902709961","102.99787139892578","102.99787139892578","102.99787139892578","28.801620483398438","28.801620483398438","28.801620483398438"
"15239","49.18796157836914","49.18796157836914","49.18796157836914","101.84718322753906","101.84718322753906","101.84718322753906","35.685787200927734","35.685787200927734","35.685787200927734","49.36752700805664","49.36752700805664","49.36752700805664","100.7558364868164","100.7558364868164","100.7558364868164","35.688507080078125","35.688507080078125","35.688507080078125"
"15269","45.7446174621582","45.7446174621582","45.7446174621582","93.58734130859375","93.58734130859375","93.58734130859375","31.2547664642334","31.2547664642334","31.2547664642334","45.85082244873047","45.85082244873047","45.85082244873047","93.51235961914062","93.51235961914062","93.51235961914062","30.890155792236328","30.890155792236328","30.890155792236328"
"15299","52.15753173828125","52.15753173828125","52.15753173828125","117.44908142089844","117.44908142089844","117.44908142089844","31.585994720458984","31.585994720458984","31.585994720458984","52.26433563232422","52.26433563232422","52.26433563232422","117.1942138671875","117.1942138671875","117.1942138671875","31.85867691040039","31.85867691040039","31.85867691040039"
"15329","52.61420822143555","52.61420822143555","52.61420822143555","111.21234893798828","111.21234893798828","111.21234893798828","34.780784606933594","34.780784606933594","34.780784606933594","52.65445327758789","52.65445327758789","52.65445327758789","111.80357360839844","111.80357360839844","111.80357360839844","35.00707244873047","35.00707244873047","35.00707244873047"
"15359","48.43714904785156","48.43714904785156","48.43714904785156","100.33051300048828","100.33051300048828","100.33051300048828","26.27496337890625","26.27496337890625","26.27496337890625","48.84552001953125","48.84552001953125","48.84552001953125","100.91400909423828","100.91400909423828","100.91400909423828","26.36043930053711","26.36043930053711","26.36043930053711"
"15389","46.85247802734375","46.85247802734375","46.85247802734375","96.41048431396484","96.41048431396484","96.41048431396484","28.798734664916992","28.798734664916992","28.798734664916992","46.678279876708984","46.678279876708984","46.678279876708984","97.75904846191406","97.75904846191406","97.75904846191406","28.910091400146484","28.910091400146484","28.910091400146484"
"15419","53.42698287963867","53.42698287963867","53.42698287963867","111.93601989746094","111.93601989746094","111.93601989746094","35.154991149902344","35.154991149902344","35.154991149902344","53.114871978759766","53.114871978759766","53.114871978759766","111.33280944824219","111.33280944824219","111.33280944824219","35.17924499511719","35.17924499511719","35.17924499511719"
"15449","54.296512603759766","54.296512603759766","54.296512603759766","118.13834381103516","118.13834381103516","118.13834381103516","26.712560653686523","26.712560653686523","26.712560653686523","54.40541458129883","54.40541458129883","54.40541458129883","117.86244201660156","117.86244201660156","117.86244201660156","26.77474594116211","26.77474594116211","26.77474594116211"
"15479","56.50559616088867","56.50559616088867","56.50559616088867","106.4273910522461","106.4273910522461","106.4273910522461","35.58357238769531","35.58357238769531","35.58357238769531","55.61259460449219","55.61259460449219","55.61259460449219","105.79349517822266","105.79349517822266","105.79349517822266","35.8113899230957","35.8113899230957","35.8113899230957"
"15509","49.66781997680664","49.66781997680664","49.66781997680664","98.21501922607422","98.21501922607422","98.21501922607422","30.734153747558594","30.734153747558594","30.734153747558594","49.329593658447266","49.329593658447266","49.329593658447266","98.84236907958984","98.84236907958984","98.84236907958984","30.697933197021484","30.697933197021484","30.697933197021484"
"15539","53.902557373046875","53.902557373046875","53.902557373046875","116.32652282714844","116.32652282714844","116.32652282714844","38.05531692504883","38.05531692504883","38.05531692504883","53.93147277832031","53.93147277832031","53.93147277832031","117.1419677734375","117.1419677734375","117.1419677734375","37.80307388305664","37.80307388305664","37.80307388305664"
"15569","52.27880096435547","52.27880096435547","52.27880096435547","113.30979919433594","113.30979919433594","113.30979919433594","38.203460693359375","38.203460693359375","38.203460693359375","52.28931427001953","52.28931427001953","52.28931427001953","111.85292053222656","111.85292053222656","111.85292053222656","38.98674774169922","38.98674774169922","38.98674774169922"
"15599","50.91490173339844","50.91490173339844","50.91490173339844","102.74610137939453","102.74610137939453","102.74610137939453","30.86783218383789","30.86783218383789","30.86783218383789","51.00701141357422","51.00701141357422","51.00701141357422","102.16033172607422","102.16033172607422","102.16033172607422","31.04230308532715","31.04230308532715","31.04230308532715"
"15629","50.45687484741211","50.45687484741211","50.45687484741211","110.94071197509766","110.94071197509766","110.94071197509766","26.76156234741211","26.76156234741211","26.76156234741211","50.47273254394531","50.47273254394531","50.47273254394531","109.17843627929688","109.17843627929688","109.17843627929688","26.90830421447754","26.90830421447754","26.90830421447754"
"15659","53.49960708618164","53.49960708618164","53.49960708618164","121.59331512451172","121.59331512451172","121.59331512451172","30.86787986755371","30.86787986755371","30.86787986755371","53.72223663330078","53.72223663330078","53.72223663330078","122.18025207519531","122.18025207519531","122.18025207519531","30.75444221496582","30.75444221496582","30.75444221496582"
"15689","51.606101989746094","51.606101989746094","51.606101989746094","108.21710968017578","108.21710968017578","108.21710968017578","39.84552001953125","39.84552001953125","39.84552001953125","51.406219482421875","51.406219482421875","51.406219482421875","108.8280258178711","108.8280258178711","108.8280258178711","39.68461608886719","39.68461608886719","39.68461608886719"
"15719","57.37742233276367","57.37742233276367","57.37742233276367","117.26786804199219","117.26786804199219","117.26786804199219","31.441991806030273","31.441991806030273","31.441991806030273","57.42831039428711","57.42831039428711","57.42831039428711","116.81571197509766","116.81571197509766","116.81571197509766","31.348642349243164","31.348642349243164","31.348642349243164"
"15749","52.47555923461914","52.47555923461914","52.47555923461914","120.08479309082031","120.08479309082031","120.08479309082031","32.23832321166992","32.23832321166992","32.23832321166992","52.267860412597656","52.267860412597656","52.267860412597656","120.2385025024414","120.2385025024414","120.2385025024414","32.229103088378906","32.229103088378906","32.229103088378906"
"15779","56.3502197265625","56.3502197265625","56.3502197265625","120.94905853271484","120.94905853271484","120.94905853271484","31.998836517333984","31.998836517333984","31.998836517333984","56.3696174621582","56.3696174621582","56.3696174621582","120.29234313964844","120.29234313964844","120.29234313964844","31.793941497802734","31.793941497802734","31.793941497802734"
"15809","47.637054443359375","47.637054443359375","47.637054443359375","110.13406372070312","110.13406372070312","110.13406372070312","25.684555053710938","25.684555053710938","25.684555053710938","47.502967834472656","47.502967834472656","47.502967834472656","110.22157287597656","110.22157287597656","110.22157287597656","25.63694190979004","25.63694190979004","25.63694190979004"
"15839","51.90690231323242","51.90690231323242","51.90690231323242","113.46178436279297","113.46178436279297","113.46178436279297","33.78452682495117","33.78452682495117","33.78452682495117","52.49416732788086","52.49416732788086","52.49416732788086","112.32817840576172","112.32817840576172","112.32817840576172","33.89613342285156","33.89613342285156","33.89613342285156"
"15869","51.417537689208984","51.417537689208984","51.417537689208984","103.65095520019531","103.65095520019531","103.65095520019531","28.88199234008789","28.88199234008789","28.88199234008789","51.01422882080078","51.01422882080078","51.01422882080078","103.47982025146484","103.47982025146484","103.47982025146484","28.994672775268555","28.994672775268555","28.994672775268555"
"15899","59.11643600463867","59.11643600463867","59.11643600463867","121.15583801269531","121.15583801269531","121.15583801269531","36.41761779785156","36.41761779785156","36.41761779785156","58.83445358276367","58.83445358276367","58.83445358276367","119.81114959716797","119.81114959716797","119.81114959716797","35.9996337890625","35.9996337890625","35.9996337890625"
"15929","53.058387756347656","53.058387756347656","53.058387756347656","112.56906127929688","112.56906127929688","112.56906127929688","37.18254470825195","37.18254470825195","37.18254470825195","53.49540710449219","53.49540710449219","53.49540710449219","110.86441802978516","110.86441802978516","110.86441802978516","37.36406707763672","37.36406707763672","37.36406707763672"
"15959","50.71599197387695","50.71599197387695","50.71599197387695","114.92998504638672","114.92998504638672","114.92998504638672","35.48728561401367","35.48728561401367","35.48728561401367","50.891414642333984","50.891414642333984","50.891414642333984","115.1673583984375","115.1673583984375","115.1673583984375","35.657752990722656","35.657752990722656","35.657752990722656"
"15989","57.93244171142578","57.93244171142578","57.93244171142578","121.40935516357422","121.40935516357422","121.40935516357422","42.56583786010742","42.56583786010742","42.56583786010742","57.90261459350586","57.90261459350586","57.90261459350586","121.9073486328125","121.9073486328125","121.9073486328125","42.7117805480957","42.7117805480957","42.7117805480957"
"16019","56.38789367675781","56.38789367675781","56.38789367675781","130.38333129882812","130.38333129882812","130.38333129882812","37.75339126586914","37.75339126586914","37.75339126586914","56.45201110839844","56.45201110839844","56.45201110839844","130.27981567382812","130.27981567382812","130.27981567382812","37.72567367553711","37.72567367553711","37.72567367553711"
"16049","61.496376037597656","61.496376037597656","61.496376037597656","124.39777374267578","124.39777374267578","124.39777374267578","34.94485855102539","34.94485855102539","34.94485855102539","61.26889419555664","61.26889419555664","61.26889419555664","124.50726318359375","124.50726318359375","124.50726318359375","35.233638763427734","35.233638763427734","35.233638763427734"
"16079","60.79926300048828","60.79926300048828","60.79926300048828","115.01134490966797","115.01134490966797","115.01134490966797","33.94220733642578","33.94220733642578","33.94220733642578","60.89577865600586","60.89577865600586","60.89577865600586","116.1819076538086","116.1819076538086","116.1819076538086","34.16840362548828","34.16840362548828","34.16840362548828"
"16109","53.664363861083984","53.664363861083984","53.664363861083984","115.65425872802734","115.65425872802734","115.65425872802734","34.5941162109375","34.5941162109375","34.5941162109375","53.71785354614258","53.71785354614258","53.71785354614258","116.43583679199219","116.43583679199219","116.43583679199219","34.55925369262695","34.55925369262695","34.55925369262695"
"16139","49.82846450805664","49.82846450805664","49.82846450805664","104.56206512451172","104.56206512451172","104.56206512451172","32.37636947631836","32.37636947631836","32.37636947631836","49.75768280029297","49.75768280029297","49.75768280029297","104.03157806396484","104.03157806396484","104.03157806396484","31.90620994567871","31.90620994567871","31.90620994567871"
"16169","52.19267272949219","52.19267272949219","52.19267272949219","114.31971740722656","114.31971740722656","114.31971740722656","33.24557876586914","33.24557876586914","33.24557876586914","52.045379638671875","52.045379638671875","52.045379638671875","114.09686279296875","114.09686279296875","114.09686279296875","33.36515426635742","33.36515426635742","33.36515426635742"
"16199","57.81188201904297","57.81188201904297","57.81188201904297","136.91995239257812","136.91995239257812","136.91995239257812","41.265682220458984","41.265682220458984","41.265682220458984","57.5970458984375","57.5970458984375","57.5970458984375","137.6092529296875","137.6092529296875","137.6092529296875","41.37318420410156","41.37318420410156","41.37318420410156"
"16229","57.947811126708984","57.947811126708984","57.947811126708984","112.9310302734375","112.9310302734375","112.9310302734375","34.76095962524414","34.76095962524414","34.76095962524414","58.02577590942383","58.02577590942383","58.02577590942383","113.62203216552734","113.62203216552734","113.62203216552734","35.02803039550781","35.02803039550781","35.02803039550781"
"16259","58.97256851196289","58.97256851196289","58.97256851196289","129.60784912109375","129.60784912109375","129.60784912109375","34.13013458251953","34.13013458251953","34.13013458251953","58.78475570678711","58.78475570678711","58.78475570678711","129.16748046875","129.16748046875","129.16748046875","34.24717330932617","34.24717330932617","34.24717330932617"
"16289","52.85077667236328","52.85077667236328","52.85077667236328","115.63597106933594","115.63597106933594","115.63597106933594","33.32602310180664","33.32602310180664","33.32602310180664","52.58100128173828","52.58100128173828","52.58100128173828","115.50886535644531","115.50886535644531","115.50886535644531","33.30171203613281","33.30171203613281","33.30171203613281"
"16319","51.77689743041992","51.77689743041992","51.77689743041992","106.39523315429688","106.39523315429688","106.39523315429688","29.9224796295166","29.9224796295166","29.9224796295166","51.85232925415039","51.85232925415039","51.85232925415039","106.47503662109375","106.47503662109375","106.47503662109375","30.059852600097656","30.059852600097656","30.059852600097656"
"16349","52.24260711669922","52.24260711669922","52.24260711669922","111.64482879638672","111.64482879638672","111.64482879638672","34.80064392089844","34.80064392089844","34.80064392089844","52.26460647583008","52.26460647583008","52.26460647583008","111.79743194580078","111.79743194580078","111.79743194580078","34.90625","34.90625","34.90625"
"16379","46.434814453125","46.434814453125","46.434814453125","101.9256591796875","101.9256591796875","101.9256591796875","31.513893127441406","31.513893127441406","31.513893127441406","46.751014709472656","46.751014709472656","46.751014709472656","101.62059020996094","101.62059020996094","101.62059020996094","31.88007164001465","31.88007164001465","31.88007164001465"
"16409","50.51367950439453","50.51367950439453","50.51367950439453","108.44784545898438","108.44784545898438","108.44784545898438","25.9516544342041","25.9516544342041","25.9516544342041","50.248085021972656","50.248085021972656","50.248085021972656","109.4198226928711","109.4198226928711","109.4198226928711","26.064348220825195","26.064348220825195","26.064348220825195"
"16439","63.496063232421875","63.496063232421875","63.496063232421875","123.89051818847656","123.89051818847656","123.89051818847656","40.68468475341797","40.68468475341797","40.68468475341797","63.642005920410156","63.642005920410156","63.642005920410156","124.09767150878906","124.09767150878906","124.09767150878906","40.657066345214844","40.657066345214844","40.657066345214844"
"16469","50.35770797729492","50.35770797729492","50.35770797729492","110.82835388183594","110.82835388183594","110.82835388183594","35.612850189208984","35.612850189208984","35.612850189208984","50.24015426635742","50.24015426635742","50.24015426635742","110.89154052734375","110.89154052734375","110.89154052734375","35.882747650146484","35.882747650146484","35.882747650146484"
"16499","51.509246826171875","51.509246826171875","51.509246826171875","104.50927734375","104.50927734375","104.50927734375","31.95027732849121","31.95027732849121","31.95027732849121","51.810115814208984","51.810115814208984","51.810115814208984","104.34164428710938","104.34164428710938","104.34164428710938","31.615867614746094","31.615867614746094","31.615867614746094"
"16529","50.45048904418945","50.45048904418945","50.45048904418945","105.26337432861328","105.26337432861328","105.26337432861328","30.497426986694336","30.497426986694336","30.497426986694336","50.72397232055664","50.72397232055664","50.72397232055664","104.67958068847656","104.67958068847656","104.67958068847656","30.016420364379883","30.016420364379883","30.016420364379883"
"16559","55.839813232421875","55.839813232421875","55.839813232421875","116.38288879394531","116.38288879394531","116.38288879394531","30.552236557006836","30.552236557006836","30.552236557006836","55.64228439331055","55.64228439331055","55.64228439331055","115.93765258789062","115.93765258789062","115.93765258789062","30.479320526123047","30.479320526123047","30.479320526123047"
"16589","53.73799514770508","53.73799514770508","53.73799514770508","118.22190856933594","118.22190856933594","118.22190856933594","32.182498931884766","32.182498931884766","32.182498931884766","53.764862060546875","53.764862060546875","53.764862060546875","118.01075744628906","118.01075744628906","118.01075744628906","32.43830871582031","32.43830871582031","32.43830871582031"
"16619","44.79823303222656","44.79823303222656","44.79823303222656","98.35792541503906","98.35792541503906","98.35792541503906","28.48142433166504","28.48142433166504","28.48142433166504","44.79164123535156","44.79164123535156","44.79164123535156","97.86097717285156","97.86097717285156","97.86097717285156","28.45244026184082","28.45244026184082","28.45244026184082"
"16649","58.35878372192383","58.35878372192383","58.35878372192383","117.30915069580078","117.30915069580078","117.30915069580078","34.351436614990234","34.351436614990234","34.351436614990234","58.54578399658203","58.54578399658203","58.54578399658203","116.6312484741211","116.6312484741211","116.6312484741211","34.239986419677734","34.239986419677734","34.239986419677734"
"16679","51.59670639038086","51.59670639038086","51.59670639038086","120.89498138427734","120.89498138427734","120.89498138427734","30.101303100585938","30.101303100585938","30.101303100585938","51.28935241699219","51.28935241699219","51.28935241699219","120.88958740234375","120.88958740234375","120.88958740234375","30.124357223510742","30.124357223510742","30.124357223510742"
"16709","48.24348449707031","48.24348449707031","48.24348449707031","100.58187103271484","100.58187103271484","100.58187103271484","25.873353958129883","25.873353958129883","25.873353958129883","48.07061004638672","48.07061004638672","48.07061004638672","100.25624084472656","100.25624084472656","100.25624084472656","25.926170349121094","25.926170349121094","25.926170349121094"
"16739","48.7935676574707","48.7935676574707","48.7935676574707","102.4731216430664","102.4731216430664","102.4731216430664","28.74431610107422","28.74431610107422","28.74431610107422","48.968406677246094","48.968406677246094","48.968406677246094","102.81839752197266","102.81839752197266","102.81839752197266","28.823776245117188","28.823776245117188","28.823776245117188"
"16769","52.36783218383789","52.36783218383789","52.36783218383789","106.09001922607422","106.09001922607422","106.09001922607422","27.879179000854492","27.879179000854492","27.879179000854492","52.631752014160156","52.631752014160156","52.631752014160156","105.6807861328125","105.6807861328125","105.6807861328125","28.094017028808594","28.094017028808594","28.094017028808594"
"16799","52.773231506347656","52.773231506347656","52.773231506347656","107.58562469482422","107.58562469482422","107.58562469482422","28.205751419067383","28.205751419067383","28.205751419067383","52.60822296142578","52.60822296142578","52.60822296142578","107.46263122558594","107.46263122558594","107.46263122558594","28.111129760742188","28.111129760742188","28.111129760742188"
"16829","68.53607940673828","68.53607940673828","68.53607940673828","124.5279769897461","124.5279769897461","124.5279769897461","39.08987808227539","39.08987808227539","39.08987808227539","68.49271392822266","68.49271392822266","68.49271392822266","123.45851135253906","123.45851135253906","123.45851135253906","39.80572509765625","39.80572509765625","39.80572509765625"
"16859","54.6679573059082","54.6679573059082","54.6679573059082","118.64078521728516","118.64078521728516","118.64078521728516","28.179584503173828","28.179584503173828","28.179584503173828","54.34851837158203","54.34851837158203","54.34851837158203","118.40973663330078","118.40973663330078","118.40973663330078","28.234697341918945","28.234697341918945","28.234697341918945"
"16889","55.05272674560547","55.05272674560547","55.05272674560547","121.23462677001953","121.23462677001953","121.23462677001953","33.5939826965332","33.5939826965332","33.5939826965332","55.16572189331055","55.16572189331055","55.16572189331055","120.80221557617188","120.80221557617188","120.80221557617188","33.31074905395508","33.31074905395508","33.31074905395508"
"16919","46.87299728393555","46.87299728393555","46.87299728393555","98.71112823486328","98.71112823486328","98.71112823486328","27.10055160522461","27.10055160522461","27.10055160522461","47.20755386352539","47.20755386352539","47.20755386352539","99.31693267822266","99.31693267822266","99.31693267822266","27.046293258666992","27.046293258666992","27.046293258666992"
"16949","54.42740249633789","54.42740249633789","54.42740249633789","111.9845962524414","111.9845962524414","111.9845962524414","37.443016052246094","37.443016052246094","37.443016052246094","54.03232192993164","54.03232192993164","54.03232192993164","112.28351593017578","112.28351593017578","112.28351593017578","37.52180480957031","37.52180480957031","37.52180480957031"
"16979","49.01924514770508","49.01924514770508","49.01924514770508","104.3123779296875","104.3123779296875","104.3123779296875","32.52762985229492","32.52762985229492","32.52762985229492","49.28363037109375","49.28363037109375","49.28363037109375","104.21780395507812","104.21780395507812","104.21780395507812","32.547000885009766","32.547000885009766","32.547000885009766"
"17009","52.61381530761719","52.61381530761719","52.61381530761719","114.33114624023438","114.33114624023438","114.33114624023438","36.1619873046875","36.1619873046875","36.1619873046875","52.00632858276367","52.00632858276367","52.00632858276367","115.27062225341797","115.27062225341797","115.27062225341797","35.87815475463867","35.87815475463867","35.87815475463867"
"17039","51.64131546020508","51.64131546020508","51.64131546020508","109.11180114746094","109.11180114746094","109.11180114746094","29.735618591308594","29.735618591308594","29.735618591308594","51.15394973754883","51.15394973754883","51.15394973754883","108.32899475097656","108.32899475097656","108.32899475097656","29.29644203186035","29.29644203186035","29.29644203186035"
"17069","51.51215362548828","51.51215362548828","51.51215362548828","107.16934967041016","107.16934967041016","107.16934967041016","31.834535598754883","31.834535598754883","31.834535598754883","51.6855354309082","51.6855354309082","51.6855354309082","106.98983764648438","106.98983764648438","106.98983764648438","32.28297424316406","32.28297424316406","32.28297424316406"
"17099","50.74072265625","50.74072265625","50.74072265625","110.94307708740234","110.94307708740234","110.94307708740234","33.80887222290039","33.80887222290039","33.80887222290039","50.94483184814453","50.94483184814453","50.94483184814453","110.94099426269531","110.94099426269531","110.94099426269531","34.00452423095703","34.00452423095703","34.00452423095703"
"17129","51.19111251831055","51.19111251831055","51.19111251831055","109.54927825927734","109.54927825927734","109.54927825927734","26.125864028930664","26.125864028930664","26.125864028930664","51.27566146850586","51.27566146850586","51.27566146850586","108.7331314086914","108.7331314086914","108.7331314086914","25.931854248046875","25.931854248046875","25.931854248046875"
"17159","50.64845657348633","50.64845657348633","50.64845657348633","114.95902252197266","114.95902252197266","114.95902252197266","34.29690170288086","34.29690170288086","34.29690170288086","50.85948181152344","50.85948181152344","50.85948181152344","113.7704086303711","113.7704086303711","113.7704086303711","34.402835845947266","34.402835845947266","34.402835845947266"
"17189","51.36465835571289","51.36465835571289","51.36465835571289","116.0048599243164","116.0048599243164","116.0048599243164","36.16559982299805","36.16559982299805","36.16559982299805","51.24995040893555","51.24995040893555","51.24995040893555","117.67900085449219","117.67900085449219","117.67900085449219","35.799129486083984","35.799129486083984","35.799129486083984"
"17219","52.62077331542969","52.62077331542969","52.62077331542969","104.36085510253906","104.36085510253906","104.36085510253906","25.19710922241211","25.19710922241211","25.19710922241211","52.86608123779297","52.86608123779297","52.86608123779297","104.7172622680664","104.7172622680664","104.7172622680664","24.95055389404297","24.95055389404297","24.95055389404297"
"17249","52.81430435180664","52.81430435180664","52.81430435180664","105.22347259521484","105.22347259521484","105.22347259521484","29.995363235473633","29.995363235473633","29.995363235473633","52.55851364135742","52.55851364135742","52.55851364135742","105.18206787109375","105.18206787109375","105.18206787109375","29.966068267822266","29.966068267822266","29.966068267822266"
"17279","52.5721435546875","52.5721435546875","52.5721435546875","112.27696228027344","112.27696228027344","112.27696228027344","27.90099334716797","27.90099334716797","27.90099334716797","52.852264404296875","52.852264404296875","52.852264404296875","113.777099609375","113.777099609375","113.777099609375","27.886737823486328","27.886737823486328","27.886737823486328"
"17309","51.29989242553711","51.29989242553711","51.29989242553711","110.12913513183594","110.12913513183594","110.12913513183594","26.580209732055664","26.580209732055664","26.580209732055664","51.29859924316406","51.29859924316406","51.29859924316406","108.88595581054688","108.88595581054688","108.88595581054688","26.24785614013672","26.24785614013672","26.24785614013672"
"17339","54.78234100341797","54.78234100341797","54.78234100341797","118.35557556152344","118.35557556152344","118.35557556152344","35.21319580078125","35.21319580078125","35.21319580078125","55.16987609863281","55.16987609863281","55.16987609863281","118.03108978271484","118.03108978271484","118.03108978271484","35.26933670043945","35.26933670043945","35.26933670043945"
"17369","52.04348373413086","52.04348373413086","52.04348373413086","112.5223617553711","112.5223617553711","112.5223617553711","24.804115295410156","24.804115295410156","24.804115295410156","51.93364715576172","51.93364715576172","51.93364715576172","112.90264129638672","112.90264129638672","112.90264129638672","24.657400131225586","24.657400131225586","24.657400131225586"
"17399","50.66194152832031","50.66194152832031","50.66194152832031","109.26374816894531","109.26374816894531","109.26374816894531","39.53581619262695","39.53581619262695","39.53581619262695","50.5014533996582","50.5014533996582","50.5014533996582","108.86515045166016","108.86515045166016","108.86515045166016","39.53033447265625","39.53033447265625","39.53033447265625"
"17429","58.71908950805664","58.71908950805664","58.71908950805664","125.79966735839844","125.79966735839844","125.79966735839844","30.412113189697266","30.412113189697266","30.412113189697266","58.79598617553711","58.79598617553711","58.79598617553711","126.04389190673828","126.04389190673828","126.04389190673828","30.479572296142578","30.479572296142578","30.479572296142578"
"17459","54.58316421508789","54.58316421508789","54.58316421508789","118.75646209716797","118.75646209716797","118.75646209716797","37.27903366088867","37.27903366088867","37.27903366088867","54.51050567626953","54.51050567626953","54.51050567626953","118.07579040527344","118.07579040527344","118.07579040527344","37.0568733215332","37.0568733215332","37.0568733215332"
