"Step","layer_10_hook_mlp_out_gpt2_standard_fisher_false_project_TheStackJava - losses/mse_loss","layer_10_hook_mlp_out_gpt2_standard_fisher_false_project_TheStackJava - losses/mse_loss__MIN","layer_10_hook_mlp_out_gpt2_standard_fisher_false_project_TheStackJava - losses/mse_loss__MAX","layer_5_hook_mlp_out_gpt2_standard_fisher_false_project_TheStackJava - losses/mse_loss","layer_5_hook_mlp_out_gpt2_standard_fisher_false_project_TheStackJava - losses/mse_loss__MIN","layer_5_hook_mlp_out_gpt2_standard_fisher_false_project_TheStackJava - losses/mse_loss__MAX","layer_0_hook_mlp_out_gpt2_standard_fisher_false_project_TheStackJava - losses/mse_loss","layer_0_hook_mlp_out_gpt2_standard_fisher_false_project_TheStackJava - losses/mse_loss__MIN","layer_0_hook_mlp_out_gpt2_standard_fisher_false_project_TheStackJava - losses/mse_loss__MAX","layer_10_hook_mlp_out_gpt2_standard_fisher_true_project_TheStackJava - losses/mse_loss","layer_10_hook_mlp_out_gpt2_standard_fisher_true_project_TheStackJava - losses/mse_loss__MIN","layer_10_hook_mlp_out_gpt2_standard_fisher_true_project_TheStackJava - losses/mse_loss__MAX","layer_5_hook_mlp_out_gpt2_standard_fisher_true_project_TheStackJava - losses/mse_loss","layer_5_hook_mlp_out_gpt2_standard_fisher_true_project_TheStackJava - losses/mse_loss__MIN","layer_5_hook_mlp_out_gpt2_standard_fisher_true_project_TheStackJava - losses/mse_loss__MAX","layer_0_hook_mlp_out_gpt2_standard_fisher_true_project_TheStackJava - losses/mse_loss","layer_0_hook_mlp_out_gpt2_standard_fisher_true_project_TheStackJava - losses/mse_loss__MIN","layer_0_hook_mlp_out_gpt2_standard_fisher_true_project_TheStackJava - losses/mse_loss__MAX"
"16289","0.24360346794128418","0.24360346794128418","0.24360346794128418","0.3211483657360077","0.3211483657360077","0.3211483657360077","0.21726439893245697","0.21726439893245697","0.21726439893245697","0.30439305305480957","0.30439305305480957","0.30439305305480957","0.7560175061225891","0.7560175061225891","0.7560175061225891","0.45519042015075684","0.45519042015075684","0.45519042015075684"
"16319","0.1276669055223465","0.1276669055223465","0.1276669055223465","0.6255255341529846","0.6255255341529846","0.6255255341529846","0.31739872694015503","0.31739872694015503","0.31739872694015503","0.26102861762046814","0.26102861762046814","0.26102861762046814","0.9206314086914062","0.9206314086914062","0.9206314086914062","0.30694612860679626","0.30694612860679626","0.30694612860679626"
"16349","0.2147827446460724","0.2147827446460724","0.2147827446460724","0.3894093334674835","0.3894093334674835","0.3894093334674835","0.2989599406719208","0.2989599406719208","0.2989599406719208","0.23994769155979156","0.23994769155979156","0.23994769155979156","0.9288132786750793","0.9288132786750793","0.9288132786750793","0.4469192326068878","0.4469192326068878","0.4469192326068878"
"16379","0.20139268040657043","0.20139268040657043","0.20139268040657043","0.6239532828330994","0.6239532828330994","0.6239532828330994","0.33886411786079407","0.33886411786079407","0.33886411786079407","0.24122656881809235","0.24122656881809235","0.24122656881809235","1.1178985834121704","1.1178985834121704","1.1178985834121704","0.3398682773113251","0.3398682773113251","0.3398682773113251"
"16409","0.1612738072872162","0.1612738072872162","0.1612738072872162","0.5765906572341919","0.5765906572341919","0.5765906572341919","0.17025160789489746","0.17025160789489746","0.17025160789489746","0.362341046333313","0.362341046333313","0.362341046333313","0.9676048159599304","0.9676048159599304","0.9676048159599304","0.36969566345214844","0.36969566345214844","0.36969566345214844"
"16439","0.31589454412460327","0.31589454412460327","0.31589454412460327","0.606938362121582","0.606938362121582","0.606938362121582","0.29288849234580994","0.29288849234580994","0.29288849234580994","0.3741975724697113","0.3741975724697113","0.3741975724697113","0.9757052659988403","0.9757052659988403","0.9757052659988403","0.45786601305007935","0.45786601305007935","0.45786601305007935"
"16469","0.2526261508464813","0.2526261508464813","0.2526261508464813","0.5853450298309326","0.5853450298309326","0.5853450298309326","0.24003398418426514","0.24003398418426514","0.24003398418426514","0.2471013218164444","0.2471013218164444","0.2471013218164444","1.0233371257781982","1.0233371257781982","1.0233371257781982","0.36337733268737793","0.36337733268737793","0.36337733268737793"
"16499","0.21414099633693695","0.21414099633693695","0.21414099633693695","0.46796271204948425","0.46796271204948425","0.46796271204948425","0.2750096023082733","0.2750096023082733","0.2750096023082733","0.2529038190841675","0.2529038190841675","0.2529038190841675","0.6138560175895691","0.6138560175895691","0.6138560175895691","0.3413858711719513","0.3413858711719513","0.3413858711719513"
"16529","0.21460281312465668","0.21460281312465668","0.21460281312465668","0.5192698240280151","0.5192698240280151","0.5192698240280151","0.14760063588619232","0.14760063588619232","0.14760063588619232","0.2574608623981476","0.2574608623981476","0.2574608623981476","0.7859232425689697","0.7859232425689697","0.7859232425689697","0.29574480652809143","0.29574480652809143","0.29574480652809143"
"16559","0.16095010936260223","0.16095010936260223","0.16095010936260223","0.3718874156475067","0.3718874156475067","0.3718874156475067","0.29544344544410706","0.29544344544410706","0.29544344544410706","0.24903392791748047","0.24903392791748047","0.24903392791748047","0.7378619313240051","0.7378619313240051","0.7378619313240051","0.30936241149902344","0.30936241149902344","0.30936241149902344"
"16589","0.21010316908359528","0.21010316908359528","0.21010316908359528","0.5991217494010925","0.5991217494010925","0.5991217494010925","0.43372687697410583","0.43372687697410583","0.43372687697410583","0.2545468211174011","0.2545468211174011","0.2545468211174011","0.9765847325325012","0.9765847325325012","0.9765847325325012","0.3457231819629669","0.3457231819629669","0.3457231819629669"
"16619","0.1260790228843689","0.1260790228843689","0.1260790228843689","0.58272784948349","0.58272784948349","0.58272784948349","0.13003362715244293","0.13003362715244293","0.13003362715244293","0.2512320578098297","0.2512320578098297","0.2512320578098297","1.047183871269226","1.047183871269226","1.047183871269226","0.26773306727409363","0.26773306727409363","0.26773306727409363"
"16649","0.16096457839012146","0.16096457839012146","0.16096457839012146","0.7816981077194214","0.7816981077194214","0.7816981077194214","0.23399361968040466","0.23399361968040466","0.23399361968040466","0.26228952407836914","0.26228952407836914","0.26228952407836914","1.2036107778549194","1.2036107778549194","1.2036107778549194","0.34411782026290894","0.34411782026290894","0.34411782026290894"
"16679","0.13448727130889893","0.13448727130889893","0.13448727130889893","1.3252253532409668","1.3252253532409668","1.3252253532409668","0.249006986618042","0.249006986618042","0.249006986618042","0.3008522093296051","0.3008522093296051","0.3008522093296051","1.3630470037460327","1.3630470037460327","1.3630470037460327","0.3623618483543396","0.3623618483543396","0.3623618483543396"
"16709","0.22789621353149414","0.22789621353149414","0.22789621353149414","0.5321138501167297","0.5321138501167297","0.5321138501167297","0.18616710603237152","0.18616710603237152","0.18616710603237152","0.28829333186149597","0.28829333186149597","0.28829333186149597","0.6887340545654297","0.6887340545654297","0.6887340545654297","0.353149950504303","0.353149950504303","0.353149950504303"
"16739","0.22500991821289062","0.22500991821289062","0.22500991821289062","0.47653013467788696","0.47653013467788696","0.47653013467788696","0.21017314493656158","0.21017314493656158","0.21017314493656158","0.24674968421459198","0.24674968421459198","0.24674968421459198","0.7118961811065674","0.7118961811065674","0.7118961811065674","0.41838639974594116","0.41838639974594116","0.41838639974594116"
"16769","0.2179422676563263","0.2179422676563263","0.2179422676563263","0.39409172534942627","0.39409172534942627","0.39409172534942627","0.3785388767719269","0.3785388767719269","0.3785388767719269","0.2632240653038025","0.2632240653038025","0.2632240653038025","0.6945812702178955","0.6945812702178955","0.6945812702178955","0.40369781851768494","0.40369781851768494","0.40369781851768494"
"16799","0.1949366182088852","0.1949366182088852","0.1949366182088852","0.5063836574554443","0.5063836574554443","0.5063836574554443","0.3224264979362488","0.3224264979362488","0.3224264979362488","0.2022392451763153","0.2022392451763153","0.2022392451763153","0.7031991481781006","0.7031991481781006","0.7031991481781006","0.34206151962280273","0.34206151962280273","0.34206151962280273"
"16829","0.34718602895736694","0.34718602895736694","0.34718602895736694","1.5882920026779175","1.5882920026779175","1.5882920026779175","0.3005931079387665","0.3005931079387665","0.3005931079387665","0.834572434425354","0.834572434425354","0.834572434425354","1.2261916399002075","1.2261916399002075","1.2261916399002075","0.4244205355644226","0.4244205355644226","0.4244205355644226"
"16859","0.13017338514328003","0.13017338514328003","0.13017338514328003","0.9796992540359497","0.9796992540359497","0.9796992540359497","0.2713586688041687","0.2713586688041687","0.2713586688041687","0.24328063428401947","0.24328063428401947","0.24328063428401947","1.0127933025360107","1.0127933025360107","1.0127933025360107","0.4737388491630554","0.4737388491630554","0.4737388491630554"
"16889","0.21720273792743683","0.21720273792743683","0.21720273792743683","0.8822847008705139","0.8822847008705139","0.8822847008705139","0.6212343573570251","0.6212343573570251","0.6212343573570251","0.2658866345882416","0.2658866345882416","0.2658866345882416","1.3496077060699463","1.3496077060699463","1.3496077060699463","2.2490150928497314","2.2490150928497314","2.2490150928497314"
"16919","0.19477912783622742","0.19477912783622742","0.19477912783622742","0.5941585302352905","0.5941585302352905","0.5941585302352905","0.34485939145088196","0.34485939145088196","0.34485939145088196","0.48697927594184875","0.48697927594184875","0.48697927594184875","1.0033270120620728","1.0033270120620728","1.0033270120620728","0.7119076251983643","0.7119076251983643","0.7119076251983643"
"16949","0.23398791253566742","0.23398791253566742","0.23398791253566742","0.4383271634578705","0.4383271634578705","0.4383271634578705","0.3089810609817505","0.3089810609817505","0.3089810609817505","0.36973848938941956","0.36973848938941956","0.36973848938941956","0.7405003905296326","0.7405003905296326","0.7405003905296326","0.45814356207847595","0.45814356207847595","0.45814356207847595"
"16979","0.12083657085895538","0.12083657085895538","0.12083657085895538","0.7159656882286072","0.7159656882286072","0.7159656882286072","0.2673738896846771","0.2673738896846771","0.2673738896846771","0.276446670293808","0.276446670293808","0.276446670293808","0.8380515575408936","0.8380515575408936","0.8380515575408936","0.3956778943538666","0.3956778943538666","0.3956778943538666"
"17009","0.19065681099891663","0.19065681099891663","0.19065681099891663","0.37613752484321594","0.37613752484321594","0.37613752484321594","0.32522472739219666","0.32522472739219666","0.32522472739219666","0.2377251535654068","0.2377251535654068","0.2377251535654068","0.7379816770553589","0.7379816770553589","0.7379816770553589","0.41936659812927246","0.41936659812927246","0.41936659812927246"
"17039","0.25912773609161377","0.25912773609161377","0.25912773609161377","0.4167770743370056","0.4167770743370056","0.4167770743370056","0.2313343733549118","0.2313343733549118","0.2313343733549118","0.3070050776004791","0.3070050776004791","0.3070050776004791","0.758267343044281","0.758267343044281","0.758267343044281","0.3197288513183594","0.3197288513183594","0.3197288513183594"
"17069","0.202621191740036","0.202621191740036","0.202621191740036","0.49251508712768555","0.49251508712768555","0.49251508712768555","0.28885868191719055","0.28885868191719055","0.28885868191719055","0.252653568983078","0.252653568983078","0.252653568983078","1.0046579837799072","1.0046579837799072","1.0046579837799072","0.4096129536628723","0.4096129536628723","0.4096129536628723"
"17099","0.1270098239183426","0.1270098239183426","0.1270098239183426","0.5028458833694458","0.5028458833694458","0.5028458833694458","0.30590158700942993","0.30590158700942993","0.30590158700942993","0.23691704869270325","0.23691704869270325","0.23691704869270325","0.8360718488693237","0.8360718488693237","0.8360718488693237","0.361031711101532","0.361031711101532","0.361031711101532"
"17129","0.22113101184368134","0.22113101184368134","0.22113101184368134","0.6037253141403198","0.6037253141403198","0.6037253141403198","0.2403136044740677","0.2403136044740677","0.2403136044740677","0.2335357815027237","0.2335357815027237","0.2335357815027237","0.9470523595809937","0.9470523595809937","0.9470523595809937","0.2948748469352722","0.2948748469352722","0.2948748469352722"
"17159","0.14101587235927582","0.14101587235927582","0.14101587235927582","0.5479530692100525","0.5479530692100525","0.5479530692100525","0.27383261919021606","0.27383261919021606","0.27383261919021606","0.23260004818439484","0.23260004818439484","0.23260004818439484","0.7379806637763977","0.7379806637763977","0.7379806637763977","0.37130048871040344","0.37130048871040344","0.37130048871040344"
"17189","0.17122142016887665","0.17122142016887665","0.17122142016887665","0.7026054263114929","0.7026054263114929","0.7026054263114929","0.2985767126083374","0.2985767126083374","0.2985767126083374","0.21950620412826538","0.21950620412826538","0.21950620412826538","1.2694658041000366","1.2694658041000366","1.2694658041000366","0.3060738146305084","0.3060738146305084","0.3060738146305084"
"17219","0.19208233058452606","0.19208233058452606","0.19208233058452606","0.5613276362419128","0.5613276362419128","0.5613276362419128","0.2528649568557739","0.2528649568557739","0.2528649568557739","0.26254844665527344","0.26254844665527344","0.26254844665527344","0.7957643866539001","0.7957643866539001","0.7957643866539001","0.3518248200416565","0.3518248200416565","0.3518248200416565"
"17249","0.26666319370269775","0.26666319370269775","0.26666319370269775","1.090181589126587","1.090181589126587","1.090181589126587","0.22606049478054047","0.22606049478054047","0.22606049478054047","0.3883890211582184","0.3883890211582184","0.3883890211582184","0.8450160026550293","0.8450160026550293","0.8450160026550293","0.4676094353199005","0.4676094353199005","0.4676094353199005"
"17279","0.23101599514484406","0.23101599514484406","0.23101599514484406","0.5517798662185669","0.5517798662185669","0.5517798662185669","0.2125634402036667","0.2125634402036667","0.2125634402036667","0.22074872255325317","0.22074872255325317","0.22074872255325317","1.0412548780441284","1.0412548780441284","1.0412548780441284","0.3059779405593872","0.3059779405593872","0.3059779405593872"
"17309","0.18981607258319855","0.18981607258319855","0.18981607258319855","0.5301612019538879","0.5301612019538879","0.5301612019538879","0.24318771064281464","0.24318771064281464","0.24318771064281464","0.27717456221580505","0.27717456221580505","0.27717456221580505","0.7358614206314087","0.7358614206314087","0.7358614206314087","0.2799854278564453","0.2799854278564453","0.2799854278564453"
"17339","0.21716739237308502","0.21716739237308502","0.21716739237308502","0.3409211039543152","0.3409211039543152","0.3409211039543152","0.2841760516166687","0.2841760516166687","0.2841760516166687","0.29013705253601074","0.29013705253601074","0.29013705253601074","0.7141945362091064","0.7141945362091064","0.7141945362091064","0.3659709095954895","0.3659709095954895","0.3659709095954895"
"17369","0.21708065271377563","0.21708065271377563","0.21708065271377563","0.6365061402320862","0.6365061402320862","0.6365061402320862","0.25107303261756897","0.25107303261756897","0.25107303261756897","0.22545737028121948","0.22545737028121948","0.22545737028121948","1.06911301612854","1.06911301612854","1.06911301612854","0.2714134156703949","0.2714134156703949","0.2714134156703949"
"17399","0.1284240484237671","0.1284240484237671","0.1284240484237671","0.3832165002822876","0.3832165002822876","0.3832165002822876","0.1771170198917389","0.1771170198917389","0.1771170198917389","0.24678614735603333","0.24678614735603333","0.24678614735603333","0.750161349773407","0.750161349773407","0.750161349773407","0.32830557227134705","0.32830557227134705","0.32830557227134705"
"17429","0.1475483775138855","0.1475483775138855","0.1475483775138855","2.224357843399048","2.224357843399048","2.224357843399048","0.28785014152526855","0.28785014152526855","0.28785014152526855","0.3407132029533386","0.3407132029533386","0.3407132029533386","1.6560463905334473","1.6560463905334473","1.6560463905334473","0.41585883498191833","0.41585883498191833","0.41585883498191833"
"17459","0.13450393080711365","0.13450393080711365","0.13450393080711365","0.5584553480148315","0.5584553480148315","0.5584553480148315","0.3556772470474243","0.3556772470474243","0.3556772470474243","0.3340725302696228","0.3340725302696228","0.3340725302696228","0.8561331033706665","0.8561331033706665","0.8561331033706665","0.4211008846759796","0.4211008846759796","0.4211008846759796"
"17489","0.195036381483078","0.195036381483078","0.195036381483078","0.5740372538566589","0.5740372538566589","0.5740372538566589","0.2898581922054291","0.2898581922054291","0.2898581922054291","0.2723698616027832","0.2723698616027832","0.2723698616027832","1.0273598432540894","1.0273598432540894","1.0273598432540894","0.7309379577636719","0.7309379577636719","0.7309379577636719"
"17519","0.22545520961284637","0.22545520961284637","0.22545520961284637","0.6524978280067444","0.6524978280067444","0.6524978280067444","0.2182549387216568","0.2182549387216568","0.2182549387216568","0.42643940448760986","0.42643940448760986","0.42643940448760986","1.5164871215820312","1.5164871215820312","1.5164871215820312","0.390035480260849","0.390035480260849","0.390035480260849"
"17549","0.22479037940502167","0.22479037940502167","0.22479037940502167","0.3281707167625427","0.3281707167625427","0.3281707167625427","0.39270758628845215","0.39270758628845215","0.39270758628845215","0.37504756450653076","0.37504756450653076","0.37504756450653076","0.8887234330177307","0.8887234330177307","0.8887234330177307","0.39114364981651306","0.39114364981651306","0.39114364981651306"
"17579","0.2346392720937729","0.2346392720937729","0.2346392720937729","0.580386757850647","0.580386757850647","0.580386757850647","0.3716982901096344","0.3716982901096344","0.3716982901096344","0.33492162823677063","0.33492162823677063","0.33492162823677063","1.1185555458068848","1.1185555458068848","1.1185555458068848","0.509578287601471","0.509578287601471","0.509578287601471"
"17609","0.21722528338432312","0.21722528338432312","0.21722528338432312","0.6535812020301819","0.6535812020301819","0.6535812020301819","0.2470661699771881","0.2470661699771881","0.2470661699771881","0.2710528075695038","0.2710528075695038","0.2710528075695038","0.8824774026870728","0.8824774026870728","0.8824774026870728","0.28865963220596313","0.28865963220596313","0.28865963220596313"
"17639","0.1278201937675476","0.1278201937675476","0.1278201937675476","0.3445133864879608","0.3445133864879608","0.3445133864879608","0.2213905155658722","0.2213905155658722","0.2213905155658722","0.2578125298023224","0.2578125298023224","0.2578125298023224","0.7192885279655457","0.7192885279655457","0.7192885279655457","0.31174445152282715","0.31174445152282715","0.31174445152282715"
"17669","0.14317622780799866","0.14317622780799866","0.14317622780799866","0.5811040997505188","0.5811040997505188","0.5811040997505188","0.255791574716568","0.255791574716568","0.255791574716568","0.33540523052215576","0.33540523052215576","0.33540523052215576","0.8826539516448975","0.8826539516448975","0.8826539516448975","0.41874852776527405","0.41874852776527405","0.41874852776527405"
"17699","0.1393614113330841","0.1393614113330841","0.1393614113330841","0.7044533491134644","0.7044533491134644","0.7044533491134644","0.1974063217639923","0.1974063217639923","0.1974063217639923","0.21372617781162262","0.21372617781162262","0.21372617781162262","0.6890228390693665","0.6890228390693665","0.6890228390693665","0.35123932361602783","0.35123932361602783","0.35123932361602783"
"17729","0.1907673180103302","0.1907673180103302","0.1907673180103302","1.0529521703720093","1.0529521703720093","1.0529521703720093","0.23643000423908234","0.23643000423908234","0.23643000423908234","0.2999523878097534","0.2999523878097534","0.2999523878097534","1.3298535346984863","1.3298535346984863","1.3298535346984863","0.26087990403175354","0.26087990403175354","0.26087990403175354"
"17759","0.26615744829177856","0.26615744829177856","0.26615744829177856","0.4953938126564026","0.4953938126564026","0.4953938126564026","0.16641780734062195","0.16641780734062195","0.16641780734062195","0.23419354856014252","0.23419354856014252","0.23419354856014252","0.6989256739616394","0.6989256739616394","0.6989256739616394","0.24159365892410278","0.24159365892410278","0.24159365892410278"
"17789","0.14248135685920715","0.14248135685920715","0.14248135685920715","0.6931946277618408","0.6931946277618408","0.6931946277618408","0.2444520890712738","0.2444520890712738","0.2444520890712738","0.22678989171981812","0.22678989171981812","0.22678989171981812","0.8805572390556335","0.8805572390556335","0.8805572390556335","0.4044417440891266","0.4044417440891266","0.4044417440891266"
"17819","0.16156619787216187","0.16156619787216187","0.16156619787216187","0.6966617703437805","0.6966617703437805","0.6966617703437805","0.22653014957904816","0.22653014957904816","0.22653014957904816","0.4588930010795593","0.4588930010795593","0.4588930010795593","1.0867348909378052","1.0867348909378052","1.0867348909378052","0.5172067284584045","0.5172067284584045","0.5172067284584045"
"17849","0.1303960233926773","0.1303960233926773","0.1303960233926773","0.6778178811073303","0.6778178811073303","0.6778178811073303","0.3252395987510681","0.3252395987510681","0.3252395987510681","0.2525855600833893","0.2525855600833893","0.2525855600833893","1.0799291133880615","1.0799291133880615","1.0799291133880615","0.3600042164325714","0.3600042164325714","0.3600042164325714"
"17879","0.34838828444480896","0.34838828444480896","0.34838828444480896","0.9455986618995667","0.9455986618995667","0.9455986618995667","0.3111826777458191","0.3111826777458191","0.3111826777458191","0.30939343571662903","0.30939343571662903","0.30939343571662903","0.9445329308509827","0.9445329308509827","0.9445329308509827","0.3367888629436493","0.3367888629436493","0.3367888629436493"
"17909","0.24528130888938904","0.24528130888938904","0.24528130888938904","0.276167631149292","0.276167631149292","0.276167631149292","0.24440665543079376","0.24440665543079376","0.24440665543079376","0.23310481011867523","0.23310481011867523","0.23310481011867523","0.7695338129997253","0.7695338129997253","0.7695338129997253","0.3419886827468872","0.3419886827468872","0.3419886827468872"
"17939","0.18979999423027039","0.18979999423027039","0.18979999423027039","1.539581060409546","1.539581060409546","1.539581060409546","0.3844282031059265","0.3844282031059265","0.3844282031059265","0.27263328433036804","0.27263328433036804","0.27263328433036804","1.2926841974258423","1.2926841974258423","1.2926841974258423","0.5030037760734558","0.5030037760734558","0.5030037760734558"
"17969","0.1968124657869339","0.1968124657869339","0.1968124657869339","0.4631940424442291","0.4631940424442291","0.4631940424442291","0.1713297963142395","0.1713297963142395","0.1713297963142395","0.24144122004508972","0.24144122004508972","0.24144122004508972","0.6960338354110718","0.6960338354110718","0.6960338354110718","0.312336266040802","0.312336266040802","0.312336266040802"
"17999","0.21080166101455688","0.21080166101455688","0.21080166101455688","0.7380569577217102","0.7380569577217102","0.7380569577217102","0.23196196556091309","0.23196196556091309","0.23196196556091309","0.3237990438938141","0.3237990438938141","0.3237990438938141","1.037803292274475","1.037803292274475","1.037803292274475","0.4626696705818176","0.4626696705818176","0.4626696705818176"
"18029","0.17441333830356598","0.17441333830356598","0.17441333830356598","0.861556887626648","0.861556887626648","0.861556887626648","0.2405552864074707","0.2405552864074707","0.2405552864074707","0.35072562098503113","0.35072562098503113","0.35072562098503113","1.1206626892089844","1.1206626892089844","1.1206626892089844","0.5340026617050171","0.5340026617050171","0.5340026617050171"
"18059","0.13619443774223328","0.13619443774223328","0.13619443774223328","0.7075590491294861","0.7075590491294861","0.7075590491294861","0.2951837182044983","0.2951837182044983","0.2951837182044983","0.3038134276866913","0.3038134276866913","0.3038134276866913","1.1769229173660278","1.1769229173660278","1.1769229173660278","0.39339324831962585","0.39339324831962585","0.39339324831962585"
"18089","0.3053955137729645","0.3053955137729645","0.3053955137729645","0.5040149688720703","0.5040149688720703","0.5040149688720703","0.25119706988334656","0.25119706988334656","0.25119706988334656","0.3303002119064331","0.3303002119064331","0.3303002119064331","0.9822335839271545","0.9822335839271545","0.9822335839271545","0.331075519323349","0.331075519323349","0.331075519323349"
"18119","0.2985527217388153","0.2985527217388153","0.2985527217388153","0.547428548336029","0.547428548336029","0.547428548336029","0.41334888339042664","0.41334888339042664","0.41334888339042664","0.35548239946365356","0.35548239946365356","0.35548239946365356","0.9469943642616272","0.9469943642616272","0.9469943642616272","0.557045042514801","0.557045042514801","0.557045042514801"
"18149","0.23915870487689972","0.23915870487689972","0.23915870487689972","0.6290856003761292","0.6290856003761292","0.6290856003761292","0.3080786466598511","0.3080786466598511","0.3080786466598511","0.3487473726272583","0.3487473726272583","0.3487473726272583","0.86881422996521","0.86881422996521","0.86881422996521","0.47472330927848816","0.47472330927848816","0.47472330927848816"
"18179","0.332611083984375","0.332611083984375","0.332611083984375","0.7020466327667236","0.7020466327667236","0.7020466327667236","0.268557608127594","0.268557608127594","0.268557608127594","0.29157233238220215","0.29157233238220215","0.29157233238220215","0.8146886229515076","0.8146886229515076","0.8146886229515076","0.2511216998100281","0.2511216998100281","0.2511216998100281"
"18209","0.1534220278263092","0.1534220278263092","0.1534220278263092","1.1420925855636597","1.1420925855636597","1.1420925855636597","0.270304799079895","0.270304799079895","0.270304799079895","0.26520583033561707","0.26520583033561707","0.26520583033561707","1.0749266147613525","1.0749266147613525","1.0749266147613525","0.3117315173149109","0.3117315173149109","0.3117315173149109"
"18239","0.1511867642402649","0.1511867642402649","0.1511867642402649","0.5109335780143738","0.5109335780143738","0.5109335780143738","0.25659435987472534","0.25659435987472534","0.25659435987472534","0.2563106417655945","0.2563106417655945","0.2563106417655945","0.9594091773033142","0.9594091773033142","0.9594091773033142","0.31930574774742126","0.31930574774742126","0.31930574774742126"
"18269","0.13565005362033844","0.13565005362033844","0.13565005362033844","0.48502039909362793","0.48502039909362793","0.48502039909362793","0.33857467770576477","0.33857467770576477","0.33857467770576477","0.37141868472099304","0.37141868472099304","0.37141868472099304","1.200404167175293","1.200404167175293","1.200404167175293","0.6688126921653748","0.6688126921653748","0.6688126921653748"
"18299","0.22975888848304749","0.22975888848304749","0.22975888848304749","0.4417346119880676","0.4417346119880676","0.4417346119880676","0.38402092456817627","0.38402092456817627","0.38402092456817627","0.24027207493782043","0.24027207493782043","0.24027207493782043","0.8827548027038574","0.8827548027038574","0.8827548027038574","0.3225404918193817","0.3225404918193817","0.3225404918193817"
"18329","0.2580992877483368","0.2580992877483368","0.2580992877483368","0.350125789642334","0.350125789642334","0.350125789642334","0.2495880126953125","0.2495880126953125","0.2495880126953125","0.2688952684402466","0.2688952684402466","0.2688952684402466","0.7012355923652649","0.7012355923652649","0.7012355923652649","0.5651803612709045","0.5651803612709045","0.5651803612709045"
"18359","0.263863742351532","0.263863742351532","0.263863742351532","0.8096983432769775","0.8096983432769775","0.8096983432769775","0.2410837560892105","0.2410837560892105","0.2410837560892105","0.2828320562839508","0.2828320562839508","0.2828320562839508","1.3123122453689575","1.3123122453689575","1.3123122453689575","0.3374706506729126","0.3374706506729126","0.3374706506729126"
"18389","0.17888477444648743","0.17888477444648743","0.17888477444648743","0.4045349657535553","0.4045349657535553","0.4045349657535553","0.21115833520889282","0.21115833520889282","0.21115833520889282","0.24050231277942657","0.24050231277942657","0.24050231277942657","0.653942346572876","0.653942346572876","0.653942346572876","0.35703933238983154","0.35703933238983154","0.35703933238983154"
"18419","0.23062783479690552","0.23062783479690552","0.23062783479690552","0.4644259512424469","0.4644259512424469","0.4644259512424469","0.26701271533966064","0.26701271533966064","0.26701271533966064","0.24142831563949585","0.24142831563949585","0.24142831563949585","1.0459792613983154","1.0459792613983154","1.0459792613983154","0.4841090142726898","0.4841090142726898","0.4841090142726898"
"18449","0.239318385720253","0.239318385720253","0.239318385720253","0.7567853331565857","0.7567853331565857","0.7567853331565857","0.22321565449237823","0.22321565449237823","0.22321565449237823","0.26743412017822266","0.26743412017822266","0.26743412017822266","1.9890213012695312","1.9890213012695312","1.9890213012695312","0.33351850509643555","0.33351850509643555","0.33351850509643555"
"18479","0.15531690418720245","0.15531690418720245","0.15531690418720245","0.43117931485176086","0.43117931485176086","0.43117931485176086","0.30158349871635437","0.30158349871635437","0.30158349871635437","0.22450777888298035","0.22450777888298035","0.22450777888298035","1.0796637535095215","1.0796637535095215","1.0796637535095215","0.45426061749458313","0.45426061749458313","0.45426061749458313"
"18509","0.23025383055210114","0.23025383055210114","0.23025383055210114","0.5545631051063538","0.5545631051063538","0.5545631051063538","0.36735427379608154","0.36735427379608154","0.36735427379608154","0.24600471556186676","0.24600471556186676","0.24600471556186676","0.7779860496520996","0.7779860496520996","0.7779860496520996","0.34614047408103943","0.34614047408103943","0.34614047408103943"
"18539","0.17953909933567047","0.17953909933567047","0.17953909933567047","0.3125806152820587","0.3125806152820587","0.3125806152820587","0.30701589584350586","0.30701589584350586","0.30701589584350586","0.18681541085243225","0.18681541085243225","0.18681541085243225","0.7094993591308594","0.7094993591308594","0.7094993591308594","0.28234654664993286","0.28234654664993286","0.28234654664993286"
"18569","0.13303326070308685","0.13303326070308685","0.13303326070308685","0.5477205514907837","0.5477205514907837","0.5477205514907837","0.24441570043563843","0.24441570043563843","0.24441570043563843","0.24664978682994843","0.24664978682994843","0.24664978682994843","0.802474319934845","0.802474319934845","0.802474319934845","0.3566429913043976","0.3566429913043976","0.3566429913043976"
"18599","0.20399701595306396","0.20399701595306396","0.20399701595306396","0.403277188539505","0.403277188539505","0.403277188539505","0.14955344796180725","0.14955344796180725","0.14955344796180725","0.3152691125869751","0.3152691125869751","0.3152691125869751","0.9152886867523193","0.9152886867523193","0.9152886867523193","0.48545417189598083","0.48545417189598083","0.48545417189598083"
"18629","0.32142066955566406","0.32142066955566406","0.32142066955566406","0.6181201934814453","0.6181201934814453","0.6181201934814453","0.2785426676273346","0.2785426676273346","0.2785426676273346","0.3440059721469879","0.3440059721469879","0.3440059721469879","0.8599674701690674","0.8599674701690674","0.8599674701690674","0.4017253518104553","0.4017253518104553","0.4017253518104553"
