"Step","layer_10_hook_mlp_out_gpt2_jumprelu_fisher_false_project_TheStackJava - losses/mse_loss","layer_10_hook_mlp_out_gpt2_jumprelu_fisher_false_project_TheStackJava - losses/mse_loss__MIN","layer_10_hook_mlp_out_gpt2_jumprelu_fisher_false_project_TheStackJava - losses/mse_loss__MAX","layer_5_hook_mlp_out_gpt2_jumprelu_fisher_false_project_TheStackJava - losses/mse_loss","layer_5_hook_mlp_out_gpt2_jumprelu_fisher_false_project_TheStackJava - losses/mse_loss__MIN","layer_5_hook_mlp_out_gpt2_jumprelu_fisher_false_project_TheStackJava - losses/mse_loss__MAX","layer_0_hook_mlp_out_gpt2_jumprelu_fisher_false_project_TheStackJava - losses/mse_loss","layer_0_hook_mlp_out_gpt2_jumprelu_fisher_false_project_TheStackJava - losses/mse_loss__MIN","layer_0_hook_mlp_out_gpt2_jumprelu_fisher_false_project_TheStackJava - losses/mse_loss__MAX","layer_10_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TheStackJava - losses/mse_loss","layer_10_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TheStackJava - losses/mse_loss__MIN","layer_10_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TheStackJava - losses/mse_loss__MAX","layer_5_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TheStackJava - losses/mse_loss","layer_5_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TheStackJava - losses/mse_loss__MIN","layer_5_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TheStackJava - losses/mse_loss__MAX","layer_0_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TheStackJava - losses/mse_loss","layer_0_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TheStackJava - losses/mse_loss__MIN","layer_0_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TheStackJava - losses/mse_loss__MAX"
"15869","0.17948104441165924","0.17948104441165924","0.17948104441165924","0.49097326397895813","0.49097326397895813","0.49097326397895813","0.30306121706962585","0.30306121706962585","0.30306121706962585","0.2659158706665039","0.2659158706665039","0.2659158706665039","1.0047271251678467","1.0047271251678467","1.0047271251678467","0.45734676718711853","0.45734676718711853","0.45734676718711853"
"15899","0.15117661654949188","0.15117661654949188","0.15117661654949188","0.8040295839309692","0.8040295839309692","0.8040295839309692","0.33771955966949463","0.33771955966949463","0.33771955966949463","0.33349609375","0.33349609375","0.33349609375","0.9998734593391418","0.9998734593391418","0.9998734593391418","0.3797056972980499","0.3797056972980499","0.3797056972980499"
"15929","0.21479685604572296","0.21479685604572296","0.21479685604572296","0.5921074748039246","0.5921074748039246","0.5921074748039246","0.4097113311290741","0.4097113311290741","0.4097113311290741","0.4098775386810303","0.4098775386810303","0.4098775386810303","0.9154446125030518","0.9154446125030518","0.9154446125030518","0.5745890736579895","0.5745890736579895","0.5745890736579895"
"15959","0.15617026388645172","0.15617026388645172","0.15617026388645172","0.6341395974159241","0.6341395974159241","0.6341395974159241","0.2739504873752594","0.2739504873752594","0.2739504873752594","0.24167078733444214","0.24167078733444214","0.24167078733444214","0.8990902304649353","0.8990902304649353","0.8990902304649353","0.4076603949069977","0.4076603949069977","0.4076603949069977"
"15989","0.21575798094272614","0.21575798094272614","0.21575798094272614","0.40896621346473694","0.40896621346473694","0.40896621346473694","0.6646372675895691","0.6646372675895691","0.6646372675895691","0.2534174919128418","0.2534174919128418","0.2534174919128418","0.8658997416496277","0.8658997416496277","0.8658997416496277","0.6034208536148071","0.6034208536148071","0.6034208536148071"
"16019","0.1602453589439392","0.1602453589439392","0.1602453589439392","1.1088123321533203","1.1088123321533203","1.1088123321533203","0.2872212827205658","0.2872212827205658","0.2872212827205658","0.2626367211341858","0.2626367211341858","0.2626367211341858","1.4055712223052979","1.4055712223052979","1.4055712223052979","0.5362468361854553","0.5362468361854553","0.5362468361854553"
"16049","0.25301530957221985","0.25301530957221985","0.25301530957221985","0.49098989367485046","0.49098989367485046","0.49098989367485046","0.32672208547592163","0.32672208547592163","0.32672208547592163","0.5032882690429688","0.5032882690429688","0.5032882690429688","0.9699960350990295","0.9699960350990295","0.9699960350990295","0.36447927355766296","0.36447927355766296","0.36447927355766296"
"16079","0.1821577101945877","0.1821577101945877","0.1821577101945877","0.4721204340457916","0.4721204340457916","0.4721204340457916","0.3430465757846832","0.3430465757846832","0.3430465757846832","0.3344773054122925","0.3344773054122925","0.3344773054122925","0.8681586980819702","0.8681586980819702","0.8681586980819702","0.3771505653858185","0.3771505653858185","0.3771505653858185"
"16109","0.22841012477874756","0.22841012477874756","0.22841012477874756","0.4713931977748871","0.4713931977748871","0.4713931977748871","0.2436225414276123","0.2436225414276123","0.2436225414276123","0.27311453223228455","0.27311453223228455","0.27311453223228455","0.8243078589439392","0.8243078589439392","0.8243078589439392","0.37953582406044006","0.37953582406044006","0.37953582406044006"
"16139","0.16079826653003693","0.16079826653003693","0.16079826653003693","0.3844057321548462","0.3844057321548462","0.3844057321548462","0.1926400363445282","0.1926400363445282","0.1926400363445282","0.3584889769554138","0.3584889769554138","0.3584889769554138","1.0378942489624023","1.0378942489624023","1.0378942489624023","0.357805460691452","0.357805460691452","0.357805460691452"
"16169","0.21427012979984283","0.21427012979984283","0.21427012979984283","0.3891129493713379","0.3891129493713379","0.3891129493713379","0.3569943904876709","0.3569943904876709","0.3569943904876709","0.31012237071990967","0.31012237071990967","0.31012237071990967","0.898332417011261","0.898332417011261","0.898332417011261","0.40876340866088867","0.40876340866088867","0.40876340866088867"
"16199","0.11971565335988998","0.11971565335988998","0.11971565335988998","0.8814705610275269","0.8814705610275269","0.8814705610275269","0.3166874647140503","0.3166874647140503","0.3166874647140503","0.2929351329803467","0.2929351329803467","0.2929351329803467","1.5552161931991577","1.5552161931991577","1.5552161931991577","0.4953778088092804","0.4953778088092804","0.4953778088092804"
"16229","0.17407843470573425","0.17407843470573425","0.17407843470573425","0.425686240196228","0.425686240196228","0.425686240196228","0.3266257643699646","0.3266257643699646","0.3266257643699646","0.28755372762680054","0.28755372762680054","0.28755372762680054","0.9216232299804688","0.9216232299804688","0.9216232299804688","0.35182708501815796","0.35182708501815796","0.35182708501815796"
"16259","0.22640681266784668","0.22640681266784668","0.22640681266784668","1.0620005130767822","1.0620005130767822","1.0620005130767822","0.253376305103302","0.253376305103302","0.253376305103302","0.28456440567970276","0.28456440567970276","0.28456440567970276","1.5802260637283325","1.5802260637283325","1.5802260637283325","0.4521360397338867","0.4521360397338867","0.4521360397338867"
"16289","0.14390896260738373","0.14390896260738373","0.14390896260738373","0.3494061231613159","0.3494061231613159","0.3494061231613159","0.26347842812538147","0.26347842812538147","0.26347842812538147","0.2865977883338928","0.2865977883338928","0.2865977883338928","0.745681643486023","0.745681643486023","0.745681643486023","0.34794411063194275","0.34794411063194275","0.34794411063194275"
"16319","0.24022769927978516","0.24022769927978516","0.24022769927978516","0.7133623957633972","0.7133623957633972","0.7133623957633972","0.24567729234695435","0.24567729234695435","0.24567729234695435","0.30694907903671265","0.30694907903671265","0.30694907903671265","0.9152560234069824","0.9152560234069824","0.9152560234069824","0.32782337069511414","0.32782337069511414","0.32782337069511414"
"16349","0.19703620672225952","0.19703620672225952","0.19703620672225952","0.584727942943573","0.584727942943573","0.584727942943573","0.28205886483192444","0.28205886483192444","0.28205886483192444","0.2255772203207016","0.2255772203207016","0.2255772203207016","0.9316826462745667","0.9316826462745667","0.9316826462745667","0.3680531680583954","0.3680531680583954","0.3680531680583954"
"16379","0.21612565219402313","0.21612565219402313","0.21612565219402313","0.6532130837440491","0.6532130837440491","0.6532130837440491","0.249367818236351","0.249367818236351","0.249367818236351","0.23446284234523773","0.23446284234523773","0.23446284234523773","1.1223560571670532","1.1223560571670532","1.1223560571670532","0.3824792504310608","0.3824792504310608","0.3824792504310608"
"16409","0.2716701626777649","0.2716701626777649","0.2716701626777649","0.6946648955345154","0.6946648955345154","0.6946648955345154","0.2377391755580902","0.2377391755580902","0.2377391755580902","0.4002058207988739","0.4002058207988739","0.4002058207988739","0.9650624394416809","0.9650624394416809","0.9650624394416809","0.2846010625362396","0.2846010625362396","0.2846010625362396"
"16439","0.23759154975414276","0.23759154975414276","0.23759154975414276","0.706134021282196","0.706134021282196","0.706134021282196","0.3568314015865326","0.3568314015865326","0.3568314015865326","0.34703266620635986","0.34703266620635986","0.34703266620635986","0.9782687425613403","0.9782687425613403","0.9782687425613403","0.3862729072570801","0.3862729072570801","0.3862729072570801"
"16469","0.18549185991287231","0.18549185991287231","0.18549185991287231","0.5445992946624756","0.5445992946624756","0.5445992946624756","0.2702769339084625","0.2702769339084625","0.2702769339084625","0.2550179362297058","0.2550179362297058","0.2550179362297058","1.009076476097107","1.009076476097107","1.009076476097107","0.4094300866127014","0.4094300866127014","0.4094300866127014"
"16499","0.23107406497001648","0.23107406497001648","0.23107406497001648","0.37048864364624023","0.37048864364624023","0.37048864364624023","0.28002092242240906","0.28002092242240906","0.28002092242240906","0.23430685698986053","0.23430685698986053","0.23430685698986053","0.607413113117218","0.607413113117218","0.607413113117218","0.41900599002838135","0.41900599002838135","0.41900599002838135"
"16529","0.1989249438047409","0.1989249438047409","0.1989249438047409","0.4095773994922638","0.4095773994922638","0.4095773994922638","0.252846896648407","0.252846896648407","0.252846896648407","0.27998876571655273","0.27998876571655273","0.27998876571655273","0.7989125847816467","0.7989125847816467","0.7989125847816467","0.2926963269710541","0.2926963269710541","0.2926963269710541"
"16559","0.2479052096605301","0.2479052096605301","0.2479052096605301","0.2837419807910919","0.2837419807910919","0.2837419807910919","0.30751532316207886","0.30751532316207886","0.30751532316207886","0.2313421219587326","0.2313421219587326","0.2313421219587326","0.7295598983764648","0.7295598983764648","0.7295598983764648","0.386159747838974","0.386159747838974","0.386159747838974"
"16589","0.22185605764389038","0.22185605764389038","0.22185605764389038","0.600968062877655","0.600968062877655","0.600968062877655","0.40869390964508057","0.40869390964508057","0.40869390964508057","0.28081250190734863","0.28081250190734863","0.28081250190734863","0.9792649745941162","0.9792649745941162","0.9792649745941162","0.4214528501033783","0.4214528501033783","0.4214528501033783"
"16619","0.11234620213508606","0.11234620213508606","0.11234620213508606","0.623015820980072","0.623015820980072","0.623015820980072","0.22107386589050293","0.22107386589050293","0.22107386589050293","0.19458375871181488","0.19458375871181488","0.19458375871181488","1.0646194219589233","1.0646194219589233","1.0646194219589233","0.347615122795105","0.347615122795105","0.347615122795105"
"16649","0.1228061392903328","0.1228061392903328","0.1228061392903328","0.7934969663619995","0.7934969663619995","0.7934969663619995","0.2372557371854782","0.2372557371854782","0.2372557371854782","0.29012417793273926","0.29012417793273926","0.29012417793273926","1.1885470151901245","1.1885470151901245","1.1885470151901245","0.35735782980918884","0.35735782980918884","0.35735782980918884"
"16679","0.18599547445774078","0.18599547445774078","0.18599547445774078","0.9176452159881592","0.9176452159881592","0.9176452159881592","0.29755884408950806","0.29755884408950806","0.29755884408950806","0.2998805344104767","0.2998805344104767","0.2998805344104767","1.3587558269500732","1.3587558269500732","1.3587558269500732","0.2792711853981018","0.2792711853981018","0.2792711853981018"
"16709","0.20273086428642273","0.20273086428642273","0.20273086428642273","0.5853397846221924","0.5853397846221924","0.5853397846221924","0.34998756647109985","0.34998756647109985","0.34998756647109985","0.26127853989601135","0.26127853989601135","0.26127853989601135","0.7022988796234131","0.7022988796234131","0.7022988796234131","0.3060864508152008","0.3060864508152008","0.3060864508152008"
"16739","0.18365168571472168","0.18365168571472168","0.18365168571472168","0.40231847763061523","0.40231847763061523","0.40231847763061523","0.23229272663593292","0.23229272663593292","0.23229272663593292","0.21540294587612152","0.21540294587612152","0.21540294587612152","0.7205239534378052","0.7205239534378052","0.7205239534378052","0.24881644546985626","0.24881644546985626","0.24881644546985626"
"16769","0.1701813042163849","0.1701813042163849","0.1701813042163849","0.5379087924957275","0.5379087924957275","0.5379087924957275","0.34665900468826294","0.34665900468826294","0.34665900468826294","0.2517112195491791","0.2517112195491791","0.2517112195491791","0.6983555555343628","0.6983555555343628","0.6983555555343628","0.40555089712142944","0.40555089712142944","0.40555089712142944"
"16799","0.17211474478244781","0.17211474478244781","0.17211474478244781","0.36363527178764343","0.36363527178764343","0.36363527178764343","0.2684882581233978","0.2684882581233978","0.2684882581233978","0.3025802969932556","0.3025802969932556","0.3025802969932556","0.7325695753097534","0.7325695753097534","0.7325695753097534","0.338592529296875","0.338592529296875","0.338592529296875"
"16829","0.31500041484832764","0.31500041484832764","0.31500041484832764","1.6235888004302979","1.6235888004302979","1.6235888004302979","0.40830838680267334","0.40830838680267334","0.40830838680267334","0.839335024356842","0.839335024356842","0.839335024356842","1.2163538932800293","1.2163538932800293","1.2163538932800293","0.4086426794528961","0.4086426794528961","0.4086426794528961"
"16859","0.20193783938884735","0.20193783938884735","0.20193783938884735","0.9622823596000671","0.9622823596000671","0.9622823596000671","0.25740134716033936","0.25740134716033936","0.25740134716033936","0.3267194926738739","0.3267194926738739","0.3267194926738739","1.0022649765014648","1.0022649765014648","1.0022649765014648","0.49460485577583313","0.49460485577583313","0.49460485577583313"
"16889","0.11387968063354492","0.11387968063354492","0.11387968063354492","0.9219557642936707","0.9219557642936707","0.9219557642936707","0.986356794834137","0.986356794834137","0.986356794834137","0.28357917070388794","0.28357917070388794","0.28357917070388794","1.3682454824447632","1.3682454824447632","1.3682454824447632","0.4597458839416504","0.4597458839416504","0.4597458839416504"
"16919","0.29917362332344055","0.29917362332344055","0.29917362332344055","0.48357534408569336","0.48357534408569336","0.48357534408569336","0.3927887976169586","0.3927887976169586","0.3927887976169586","0.4832665026187897","0.4832665026187897","0.4832665026187897","1.0063045024871826","1.0063045024871826","1.0063045024871826","0.3600153923034668","0.3600153923034668","0.3600153923034668"
"16949","0.1580038070678711","0.1580038070678711","0.1580038070678711","0.6264846920967102","0.6264846920967102","0.6264846920967102","0.2548691928386688","0.2548691928386688","0.2548691928386688","0.3064485192298889","0.3064485192298889","0.3064485192298889","0.7671675682067871","0.7671675682067871","0.7671675682067871","0.3744174838066101","0.3744174838066101","0.3744174838066101"
"16979","0.25829043984413147","0.25829043984413147","0.25829043984413147","0.5810564160346985","0.5810564160346985","0.5810564160346985","0.22046397626399994","0.22046397626399994","0.22046397626399994","0.30586376786231995","0.30586376786231995","0.30586376786231995","0.8417231440544128","0.8417231440544128","0.8417231440544128","0.29403841495513916","0.29403841495513916","0.29403841495513916"
"17009","0.15739727020263672","0.15739727020263672","0.15739727020263672","0.6377955079078674","0.6377955079078674","0.6377955079078674","0.23073287308216095","0.23073287308216095","0.23073287308216095","0.254759818315506","0.254759818315506","0.254759818315506","0.7497065663337708","0.7497065663337708","0.7497065663337708","0.4521465301513672","0.4521465301513672","0.4521465301513672"
"17039","0.1947854608297348","0.1947854608297348","0.1947854608297348","0.6081691384315491","0.6081691384315491","0.6081691384315491","0.24898464977741241","0.24898464977741241","0.24898464977741241","0.3221700191497803","0.3221700191497803","0.3221700191497803","0.7571593523025513","0.7571593523025513","0.7571593523025513","0.24882464110851288","0.24882464110851288","0.24882464110851288"
"17069","0.16562233865261078","0.16562233865261078","0.16562233865261078","0.49957266449928284","0.49957266449928284","0.49957266449928284","0.287402480840683","0.287402480840683","0.287402480840683","0.25545424222946167","0.25545424222946167","0.25545424222946167","0.9696627855300903","0.9696627855300903","0.9696627855300903","0.3418976664543152","0.3418976664543152","0.3418976664543152"
"17099","0.25938889384269714","0.25938889384269714","0.25938889384269714","0.3867710530757904","0.3867710530757904","0.3867710530757904","0.23900283873081207","0.23900283873081207","0.23900283873081207","0.290268212556839","0.290268212556839","0.290268212556839","0.8351778984069824","0.8351778984069824","0.8351778984069824","0.3569745421409607","0.3569745421409607","0.3569745421409607"
"17129","0.2362048625946045","0.2362048625946045","0.2362048625946045","0.38712501525878906","0.38712501525878906","0.38712501525878906","0.22553256154060364","0.22553256154060364","0.22553256154060364","0.2711077034473419","0.2711077034473419","0.2711077034473419","0.9411585927009583","0.9411585927009583","0.9411585927009583","0.4477798342704773","0.4477798342704773","0.4477798342704773"
"17159","0.1714678704738617","0.1714678704738617","0.1714678704738617","0.6382502317428589","0.6382502317428589","0.6382502317428589","0.21101947128772736","0.21101947128772736","0.21101947128772736","0.2522455155849457","0.2522455155849457","0.2522455155849457","0.718933641910553","0.718933641910553","0.718933641910553","0.43613401055336","0.43613401055336","0.43613401055336"
"17189","0.20708110928535461","0.20708110928535461","0.20708110928535461","0.6812543869018555","0.6812543869018555","0.6812543869018555","0.3065641224384308","0.3065641224384308","0.3065641224384308","0.23625823855400085","0.23625823855400085","0.23625823855400085","1.2767529487609863","1.2767529487609863","1.2767529487609863","0.4155299961566925","0.4155299961566925","0.4155299961566925"
"17219","0.2786458134651184","0.2786458134651184","0.2786458134651184","0.5945149064064026","0.5945149064064026","0.5945149064064026","0.301427960395813","0.301427960395813","0.301427960395813","0.2726072669029236","0.2726072669029236","0.2726072669029236","0.76795893907547","0.76795893907547","0.76795893907547","0.40187910199165344","0.40187910199165344","0.40187910199165344"
"17249","0.13788560032844543","0.13788560032844543","0.13788560032844543","1.2216079235076904","1.2216079235076904","1.2216079235076904","0.2717732787132263","0.2717732787132263","0.2717732787132263","0.3381326198577881","0.3381326198577881","0.3381326198577881","0.8697233200073242","0.8697233200073242","0.8697233200073242","0.4824146032333374","0.4824146032333374","0.4824146032333374"
"17279","0.2281443178653717","0.2281443178653717","0.2281443178653717","0.6101411581039429","0.6101411581039429","0.6101411581039429","0.17830535769462585","0.17830535769462585","0.17830535769462585","0.2529503107070923","0.2529503107070923","0.2529503107070923","1.033915400505066","1.033915400505066","1.033915400505066","0.23345784842967987","0.23345784842967987","0.23345784842967987"
"17309","0.1815272867679596","0.1815272867679596","0.1815272867679596","0.32605788111686707","0.32605788111686707","0.32605788111686707","0.18784476816654205","0.18784476816654205","0.18784476816654205","0.31699398159980774","0.31699398159980774","0.31699398159980774","0.7206860780715942","0.7206860780715942","0.7206860780715942","0.32687243819236755","0.32687243819236755","0.32687243819236755"
"17339","0.15567150712013245","0.15567150712013245","0.15567150712013245","0.2885351777076721","0.2885351777076721","0.2885351777076721","0.30056262016296387","0.30056262016296387","0.30056262016296387","0.21105211973190308","0.21105211973190308","0.21105211973190308","0.7728297114372253","0.7728297114372253","0.7728297114372253","0.3895728290081024","0.3895728290081024","0.3895728290081024"
"17369","0.17691639065742493","0.17691639065742493","0.17691639065742493","0.5376579761505127","0.5376579761505127","0.5376579761505127","0.2363465130329132","0.2363465130329132","0.2363465130329132","0.22991593182086945","0.22991593182086945","0.22991593182086945","1.0625454187393188","1.0625454187393188","1.0625454187393188","0.2702745795249939","0.2702745795249939","0.2702745795249939"
"17399","0.24229414761066437","0.24229414761066437","0.24229414761066437","0.4587990939617157","0.4587990939617157","0.4587990939617157","0.36507734656333923","0.36507734656333923","0.36507734656333923","0.2662765085697174","0.2662765085697174","0.2662765085697174","0.7439419627189636","0.7439419627189636","0.7439419627189636","0.4355805218219757","0.4355805218219757","0.4355805218219757"
"17429","0.128581240773201","0.128581240773201","0.128581240773201","2.0049781799316406","2.0049781799316406","2.0049781799316406","0.29445236921310425","0.29445236921310425","0.29445236921310425","0.34547412395477295","0.34547412395477295","0.34547412395477295","1.6281801462173462","1.6281801462173462","1.6281801462173462","0.2840758264064789","0.2840758264064789","0.2840758264064789"
"17459","0.17630614340305328","0.17630614340305328","0.17630614340305328","0.5100675225257874","0.5100675225257874","0.5100675225257874","0.23529721796512604","0.23529721796512604","0.23529721796512604","0.3300763666629791","0.3300763666629791","0.3300763666629791","0.85053950548172","0.85053950548172","0.85053950548172","0.3276490569114685","0.3276490569114685","0.3276490569114685"
"17489","0.18190166354179382","0.18190166354179382","0.18190166354179382","0.5696626305580139","0.5696626305580139","0.5696626305580139","0.34038257598876953","0.34038257598876953","0.34038257598876953","0.29802802205085754","0.29802802205085754","0.29802802205085754","1.022432804107666","1.022432804107666","1.022432804107666","0.5146675109863281","0.5146675109863281","0.5146675109863281"
"17519","0.22804290056228638","0.22804290056228638","0.22804290056228638","0.7636839151382446","0.7636839151382446","0.7636839151382446","0.1828172206878662","0.1828172206878662","0.1828172206878662","0.38579750061035156","0.38579750061035156","0.38579750061035156","1.5269235372543335","1.5269235372543335","1.5269235372543335","0.7824679613113403","0.7824679613113403","0.7824679613113403"
"17549","0.17265696823596954","0.17265696823596954","0.17265696823596954","0.3989062011241913","0.3989062011241913","0.3989062011241913","0.2680938243865967","0.2680938243865967","0.2680938243865967","0.35965999960899353","0.35965999960899353","0.35965999960899353","0.8861968517303467","0.8861968517303467","0.8861968517303467","0.4219683110713959","0.4219683110713959","0.4219683110713959"
"17579","0.36482372879981995","0.36482372879981995","0.36482372879981995","0.87237149477005","0.87237149477005","0.87237149477005","0.3849372863769531","0.3849372863769531","0.3849372863769531","0.3373081088066101","0.3373081088066101","0.3373081088066101","1.1154389381408691","1.1154389381408691","1.1154389381408691","0.4750964939594269","0.4750964939594269","0.4750964939594269"
"17609","0.25472068786621094","0.25472068786621094","0.25472068786621094","0.4317614734172821","0.4317614734172821","0.4317614734172821","0.21169836819171906","0.21169836819171906","0.21169836819171906","0.25996139645576477","0.25996139645576477","0.25996139645576477","0.8676174879074097","0.8676174879074097","0.8676174879074097","0.6252855658531189","0.6252855658531189","0.6252855658531189"
"17639","0.3089940845966339","0.3089940845966339","0.3089940845966339","0.4678351581096649","0.4678351581096649","0.4678351581096649","0.2409394085407257","0.2409394085407257","0.2409394085407257","0.27566593885421753","0.27566593885421753","0.27566593885421753","0.7072857618331909","0.7072857618331909","0.7072857618331909","0.3119579255580902","0.3119579255580902","0.3119579255580902"
"17669","0.2088128626346588","0.2088128626346588","0.2088128626346588","0.4475349187850952","0.4475349187850952","0.4475349187850952","0.403757780790329","0.403757780790329","0.403757780790329","0.2901361882686615","0.2901361882686615","0.2901361882686615","0.8758499622344971","0.8758499622344971","0.8758499622344971","0.5427428483963013","0.5427428483963013","0.5427428483963013"
"17699","0.128130242228508","0.128130242228508","0.128130242228508","0.7670350670814514","0.7670350670814514","0.7670350670814514","0.3045138120651245","0.3045138120651245","0.3045138120651245","0.22996047139167786","0.22996047139167786","0.22996047139167786","0.6912164092063904","0.6912164092063904","0.6912164092063904","0.31538647413253784","0.31538647413253784","0.31538647413253784"
"17729","0.2020752727985382","0.2020752727985382","0.2020752727985382","0.9584754705429077","0.9584754705429077","0.9584754705429077","0.30283862352371216","0.30283862352371216","0.30283862352371216","0.25120750069618225","0.25120750069618225","0.25120750069618225","1.3332237005233765","1.3332237005233765","1.3332237005233765","0.28668442368507385","0.28668442368507385","0.28668442368507385"
"17759","0.17104734480381012","0.17104734480381012","0.17104734480381012","0.6383283734321594","0.6383283734321594","0.6383283734321594","0.2438584268093109","0.2438584268093109","0.2438584268093109","0.2322567105293274","0.2322567105293274","0.2322567105293274","0.6916059851646423","0.6916059851646423","0.6916059851646423","0.27131161093711853","0.27131161093711853","0.27131161093711853"
"17789","0.15011398494243622","0.15011398494243622","0.15011398494243622","0.49580511450767517","0.49580511450767517","0.49580511450767517","0.22494247555732727","0.22494247555732727","0.22494247555732727","0.32126152515411377","0.32126152515411377","0.32126152515411377","0.8741836547851562","0.8741836547851562","0.8741836547851562","0.2667705714702606","0.2667705714702606","0.2667705714702606"
"17819","0.2502429187297821","0.2502429187297821","0.2502429187297821","0.7827058434486389","0.7827058434486389","0.7827058434486389","0.2695542573928833","0.2695542573928833","0.2695542573928833","0.4121132493019104","0.4121132493019104","0.4121132493019104","1.0455234050750732","1.0455234050750732","1.0455234050750732","0.37413641810417175","0.37413641810417175","0.37413641810417175"
"17849","0.1435704380273819","0.1435704380273819","0.1435704380273819","0.6192900538444519","0.6192900538444519","0.6192900538444519","0.23431487381458282","0.23431487381458282","0.23431487381458282","0.25273397564888","0.25273397564888","0.25273397564888","1.116317629814148","1.116317629814148","1.116317629814148","0.37275633215904236","0.37275633215904236","0.37275633215904236"
"17879","0.20051158964633942","0.20051158964633942","0.20051158964633942","1.0161453485488892","1.0161453485488892","1.0161453485488892","0.252082496881485","0.252082496881485","0.252082496881485","0.3384413719177246","0.3384413719177246","0.3384413719177246","0.9245554208755493","0.9245554208755493","0.9245554208755493","0.5459172129631042","0.5459172129631042","0.5459172129631042"
"17909","0.2716979384422302","0.2716979384422302","0.2716979384422302","0.6159508228302002","0.6159508228302002","0.6159508228302002","0.31260040402412415","0.31260040402412415","0.31260040402412415","0.25212666392326355","0.25212666392326355","0.25212666392326355","0.704602062702179","0.704602062702179","0.704602062702179","0.36363479495048523","0.36363479495048523","0.36363479495048523"
"17939","0.19581982493400574","0.19581982493400574","0.19581982493400574","1.5109859704971313","1.5109859704971313","1.5109859704971313","0.3706347644329071","0.3706347644329071","0.3706347644329071","0.3086088299751282","0.3086088299751282","0.3086088299751282","1.301423192024231","1.301423192024231","1.301423192024231","0.6025146842002869","0.6025146842002869","0.6025146842002869"
"17969","0.17082302272319794","0.17082302272319794","0.17082302272319794","0.509886622428894","0.509886622428894","0.509886622428894","0.19307690858840942","0.19307690858840942","0.19307690858840942","0.2115558534860611","0.2115558534860611","0.2115558534860611","0.7199705243110657","0.7199705243110657","0.7199705243110657","0.4382096827030182","0.4382096827030182","0.4382096827030182"
"17999","0.15200433135032654","0.15200433135032654","0.15200433135032654","0.5699419975280762","0.5699419975280762","0.5699419975280762","0.3770679831504822","0.3770679831504822","0.3770679831504822","0.29500070214271545","0.29500070214271545","0.29500070214271545","1.0268100500106812","1.0268100500106812","1.0268100500106812","0.7085866928100586","0.7085866928100586","0.7085866928100586"
"18029","0.16509827971458435","0.16509827971458435","0.16509827971458435","0.6377962231636047","0.6377962231636047","0.6377962231636047","0.3443731367588043","0.3443731367588043","0.3443731367588043","0.38295501470565796","0.38295501470565796","0.38295501470565796","1.1588729619979858","1.1588729619979858","1.1588729619979858","0.4850847125053406","0.4850847125053406","0.4850847125053406"
"18059","0.28778550028800964","0.28778550028800964","0.28778550028800964","0.6998574137687683","0.6998574137687683","0.6998574137687683","0.2657414972782135","0.2657414972782135","0.2657414972782135","0.2985851466655731","0.2985851466655731","0.2985851466655731","1.1790562868118286","1.1790562868118286","1.1790562868118286","0.4756898283958435","0.4756898283958435","0.4756898283958435"
"18089","0.329081654548645","0.329081654548645","0.329081654548645","0.417860209941864","0.417860209941864","0.417860209941864","0.2883622944355011","0.2883622944355011","0.2883622944355011","0.3365163207054138","0.3365163207054138","0.3365163207054138","0.980568528175354","0.980568528175354","0.980568528175354","0.812762975692749","0.812762975692749","0.812762975692749"
"18119","0.2347608357667923","0.2347608357667923","0.2347608357667923","0.5508245825767517","0.5508245825767517","0.5508245825767517","0.5149164199829102","0.5149164199829102","0.5149164199829102","0.27908140420913696","0.27908140420913696","0.27908140420913696","0.9580298662185669","0.9580298662185669","0.9580298662185669","0.4831238389015198","0.4831238389015198","0.4831238389015198"
"18149","0.298719197511673","0.298719197511673","0.298719197511673","0.46256503462791443","0.46256503462791443","0.46256503462791443","0.32050466537475586","0.32050466537475586","0.32050466537475586","0.3509008586406708","0.3509008586406708","0.3509008586406708","0.8629293441772461","0.8629293441772461","0.8629293441772461","0.39561423659324646","0.39561423659324646","0.39561423659324646"
"18179","0.3130004107952118","0.3130004107952118","0.3130004107952118","0.5656284689903259","0.5656284689903259","0.5656284689903259","0.26838019490242004","0.26838019490242004","0.26838019490242004","0.28271377086639404","0.28271377086639404","0.28271377086639404","0.8163369297981262","0.8163369297981262","0.8163369297981262","0.365069717168808","0.365069717168808","0.365069717168808"
"18209","0.13997189700603485","0.13997189700603485","0.13997189700603485","0.9801263213157654","0.9801263213157654","0.9801263213157654","0.19046221673488617","0.19046221673488617","0.19046221673488617","0.27898889780044556","0.27898889780044556","0.27898889780044556","1.0755102634429932","1.0755102634429932","1.0755102634429932","0.3415699005126953","0.3415699005126953","0.3415699005126953"
