"Step","layer_10_hook_mlp_out_gpt2_gated_fisher_false_project_TheStackPython - losses/mse_loss","layer_10_hook_mlp_out_gpt2_gated_fisher_false_project_TheStackPython - losses/mse_loss__MIN","layer_10_hook_mlp_out_gpt2_gated_fisher_false_project_TheStackPython - losses/mse_loss__MAX","layer_5_hook_mlp_out_gpt2_gated_fisher_false_project_TheStackPython - losses/mse_loss","layer_5_hook_mlp_out_gpt2_gated_fisher_false_project_TheStackPython - losses/mse_loss__MIN","layer_5_hook_mlp_out_gpt2_gated_fisher_false_project_TheStackPython - losses/mse_loss__MAX","layer_0_hook_mlp_out_gpt2_gated_fisher_false_project_TheStackPython - losses/mse_loss","layer_0_hook_mlp_out_gpt2_gated_fisher_false_project_TheStackPython - losses/mse_loss__MIN","layer_0_hook_mlp_out_gpt2_gated_fisher_false_project_TheStackPython - losses/mse_loss__MAX","layer_10_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackPython - losses/mse_loss","layer_10_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackPython - losses/mse_loss__MIN","layer_10_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackPython - losses/mse_loss__MAX","layer_5_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackPython - losses/mse_loss","layer_5_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackPython - losses/mse_loss__MIN","layer_5_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackPython - losses/mse_loss__MAX","layer_0_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackPython - losses/mse_loss","layer_0_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackPython - losses/mse_loss__MIN","layer_0_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackPython - losses/mse_loss__MAX"
"16079","66.4375991821289","66.4375991821289","66.4375991821289","112.63191223144531","112.63191223144531","112.63191223144531","31.588788986206055","31.588788986206055","31.588788986206055","66.21753692626953","66.21753692626953","66.21753692626953","112.47836303710938","112.47836303710938","112.47836303710938","31.066679000854492","31.066679000854492","31.066679000854492"
"16109","66.08425903320312","66.08425903320312","66.08425903320312","123.87793731689453","123.87793731689453","123.87793731689453","34.56622314453125","34.56622314453125","34.56622314453125","66.08419799804688","66.08419799804688","66.08419799804688","122.75157928466797","122.75157928466797","122.75157928466797","34.43955993652344","34.43955993652344","34.43955993652344"
"16139","62.59964370727539","62.59964370727539","62.59964370727539","117.23861694335938","117.23861694335938","117.23861694335938","29.008251190185547","29.008251190185547","29.008251190185547","62.532371520996094","62.532371520996094","62.532371520996094","116.01022338867188","116.01022338867188","116.01022338867188","29.16549301147461","29.16549301147461","29.16549301147461"
"16169","60.91516876220703","60.91516876220703","60.91516876220703","107.51673889160156","107.51673889160156","107.51673889160156","29.055477142333984","29.055477142333984","29.055477142333984","60.951419830322266","60.951419830322266","60.951419830322266","107.65438842773438","107.65438842773438","107.65438842773438","29.229055404663086","29.229055404663086","29.229055404663086"
"16199","61.30644226074219","61.30644226074219","61.30644226074219","115.43755340576172","115.43755340576172","115.43755340576172","30.803861618041992","30.803861618041992","30.803861618041992","60.91291046142578","60.91291046142578","60.91291046142578","114.06565856933594","114.06565856933594","114.06565856933594","30.762147903442383","30.762147903442383","30.762147903442383"
"16229","62.11936950683594","62.11936950683594","62.11936950683594","111.18368530273438","111.18368530273438","111.18368530273438","27.368566513061523","27.368566513061523","27.368566513061523","61.91111373901367","61.91111373901367","61.91111373901367","110.32191467285156","110.32191467285156","110.32191467285156","27.04839324951172","27.04839324951172","27.04839324951172"
"16259","60.07960891723633","60.07960891723633","60.07960891723633","115.68963623046875","115.68963623046875","115.68963623046875","33.38190841674805","33.38190841674805","33.38190841674805","60.03333282470703","60.03333282470703","60.03333282470703","116.44369506835938","116.44369506835938","116.44369506835938","33.7585334777832","33.7585334777832","33.7585334777832"
"16289","57.122314453125","57.122314453125","57.122314453125","102.66228485107422","102.66228485107422","102.66228485107422","25.697214126586914","25.697214126586914","25.697214126586914","57.03759765625","57.03759765625","57.03759765625","102.99093627929688","102.99093627929688","102.99093627929688","25.882001876831055","25.882001876831055","25.882001876831055"
"16319","64.1553955078125","64.1553955078125","64.1553955078125","108.54947662353516","108.54947662353516","108.54947662353516","29.445898056030273","29.445898056030273","29.445898056030273","63.71794128417969","63.71794128417969","63.71794128417969","108.40013122558594","108.40013122558594","108.40013122558594","29.71902847290039","29.71902847290039","29.71902847290039"
"16349","61.74030303955078","61.74030303955078","61.74030303955078","117.6874771118164","117.6874771118164","117.6874771118164","33.61189270019531","33.61189270019531","33.61189270019531","61.8486213684082","61.8486213684082","61.8486213684082","118.33368682861328","118.33368682861328","118.33368682861328","33.42022705078125","33.42022705078125","33.42022705078125"
"16379","53.49855041503906","53.49855041503906","53.49855041503906","102.62493133544922","102.62493133544922","102.62493133544922","28.918426513671875","28.918426513671875","28.918426513671875","53.49775314331055","53.49775314331055","53.49775314331055","102.64404296875","102.64404296875","102.64404296875","28.783342361450195","28.783342361450195","28.783342361450195"
"16409","67.98103332519531","67.98103332519531","67.98103332519531","123.48052215576172","123.48052215576172","123.48052215576172","36.49473190307617","36.49473190307617","36.49473190307617","68.25747680664062","68.25747680664062","68.25747680664062","123.5032958984375","123.5032958984375","123.5032958984375","36.61106872558594","36.61106872558594","36.61106872558594"
"16439","63.03616714477539","63.03616714477539","63.03616714477539","117.57485961914062","117.57485961914062","117.57485961914062","32.81547164916992","32.81547164916992","32.81547164916992","63.446414947509766","63.446414947509766","63.446414947509766","117.40744018554688","117.40744018554688","117.40744018554688","32.82251739501953","32.82251739501953","32.82251739501953"
"16469","60.0998649597168","60.0998649597168","60.0998649597168","106.478515625","106.478515625","106.478515625","25.739336013793945","25.739336013793945","25.739336013793945","59.88387680053711","59.88387680053711","59.88387680053711","106.75589752197266","106.75589752197266","106.75589752197266","25.599760055541992","25.599760055541992","25.599760055541992"
"16499","65.10851287841797","65.10851287841797","65.10851287841797","123.15206909179688","123.15206909179688","123.15206909179688","33.43458938598633","33.43458938598633","33.43458938598633","64.92156982421875","64.92156982421875","64.92156982421875","121.60639190673828","121.60639190673828","121.60639190673828","33.07853317260742","33.07853317260742","33.07853317260742"
"16529","61.0361442565918","61.0361442565918","61.0361442565918","112.48228454589844","112.48228454589844","112.48228454589844","26.47941780090332","26.47941780090332","26.47941780090332","61.00518035888672","61.00518035888672","61.00518035888672","111.44198608398438","111.44198608398438","111.44198608398438","26.643251419067383","26.643251419067383","26.643251419067383"
"16559","58.23977279663086","58.23977279663086","58.23977279663086","107.51776885986328","107.51776885986328","107.51776885986328","27.1093692779541","27.1093692779541","27.1093692779541","58.079158782958984","58.079158782958984","58.079158782958984","107.53658294677734","107.53658294677734","107.53658294677734","27.411170959472656","27.411170959472656","27.411170959472656"
"16589","63.479915618896484","63.479915618896484","63.479915618896484","113.05863189697266","113.05863189697266","113.05863189697266","29.111068725585938","29.111068725585938","29.111068725585938","63.16128158569336","63.16128158569336","63.16128158569336","111.77438354492188","111.77438354492188","111.77438354492188","29.044490814208984","29.044490814208984","29.044490814208984"
"16619","59.68662643432617","59.68662643432617","59.68662643432617","107.3992919921875","107.3992919921875","107.3992919921875","25.46147918701172","25.46147918701172","25.46147918701172","59.67478942871094","59.67478942871094","59.67478942871094","107.16860961914062","107.16860961914062","107.16860961914062","25.51569938659668","25.51569938659668","25.51569938659668"
"16649","70.74281311035156","70.74281311035156","70.74281311035156","125.1822738647461","125.1822738647461","125.1822738647461","34.92441177368164","34.92441177368164","34.92441177368164","70.33430480957031","70.33430480957031","70.33430480957031","125.0643310546875","125.0643310546875","125.0643310546875","35.19655990600586","35.19655990600586","35.19655990600586"
"16679","71.60485076904297","71.60485076904297","71.60485076904297","120.01372528076172","120.01372528076172","120.01372528076172","31.958724975585938","31.958724975585938","31.958724975585938","71.18610382080078","71.18610382080078","71.18610382080078","120.72018432617188","120.72018432617188","120.72018432617188","31.99382781982422","31.99382781982422","31.99382781982422"
"16709","64.67797088623047","64.67797088623047","64.67797088623047","128.42552185058594","128.42552185058594","128.42552185058594","32.88321304321289","32.88321304321289","32.88321304321289","64.94912719726562","64.94912719726562","64.94912719726562","127.81526947021484","127.81526947021484","127.81526947021484","33.00542068481445","33.00542068481445","33.00542068481445"
"16739","66.27925109863281","66.27925109863281","66.27925109863281","120.47598266601562","120.47598266601562","120.47598266601562","29.07720947265625","29.07720947265625","29.07720947265625","66.47969818115234","66.47969818115234","66.47969818115234","120.04085540771484","120.04085540771484","120.04085540771484","29.021148681640625","29.021148681640625","29.021148681640625"
"16769","65.62834930419922","65.62834930419922","65.62834930419922","127.04419708251953","127.04419708251953","127.04419708251953","36.01652908325195","36.01652908325195","36.01652908325195","65.74247741699219","65.74247741699219","65.74247741699219","126.93621063232422","126.93621063232422","126.93621063232422","36.16980743408203","36.16980743408203","36.16980743408203"
"16799","59.62175750732422","59.62175750732422","59.62175750732422","123.75721740722656","123.75721740722656","123.75721740722656","33.268157958984375","33.268157958984375","33.268157958984375","60.06962585449219","60.06962585449219","60.06962585449219","124.04166412353516","124.04166412353516","124.04166412353516","33.559078216552734","33.559078216552734","33.559078216552734"
"16829","66.15138244628906","66.15138244628906","66.15138244628906","121.10655975341797","121.10655975341797","121.10655975341797","24.05790901184082","24.05790901184082","24.05790901184082","66.51564025878906","66.51564025878906","66.51564025878906","120.51339721679688","120.51339721679688","120.51339721679688","23.919036865234375","23.919036865234375","23.919036865234375"
"16859","57.247127532958984","57.247127532958984","57.247127532958984","109.92171478271484","109.92171478271484","109.92171478271484","28.60930633544922","28.60930633544922","28.60930633544922","57.10684585571289","57.10684585571289","57.10684585571289","110.18632507324219","110.18632507324219","110.18632507324219","28.71714210510254","28.71714210510254","28.71714210510254"
"16889","69.65745544433594","69.65745544433594","69.65745544433594","122.0213623046875","122.0213623046875","122.0213623046875","32.04685592651367","32.04685592651367","32.04685592651367","69.69683074951172","69.69683074951172","69.69683074951172","122.59867095947266","122.59867095947266","122.59867095947266","32.436973571777344","32.436973571777344","32.436973571777344"
"16919","62.959842681884766","62.959842681884766","62.959842681884766","120.20236206054688","120.20236206054688","120.20236206054688","39.40483856201172","39.40483856201172","39.40483856201172","62.9555549621582","62.9555549621582","62.9555549621582","120.68297576904297","120.68297576904297","120.68297576904297","39.33735656738281","39.33735656738281","39.33735656738281"
"16949","67.13203430175781","67.13203430175781","67.13203430175781","126.22650146484375","126.22650146484375","126.22650146484375","30.18337059020996","30.18337059020996","30.18337059020996","67.55846405029297","67.55846405029297","67.55846405029297","124.79976654052734","124.79976654052734","124.79976654052734","30.04161262512207","30.04161262512207","30.04161262512207"
"16979","67.00066375732422","67.00066375732422","67.00066375732422","124.88082122802734","124.88082122802734","124.88082122802734","36.29199981689453","36.29199981689453","36.29199981689453","66.53865051269531","66.53865051269531","66.53865051269531","124.40747833251953","124.40747833251953","124.40747833251953","36.54465103149414","36.54465103149414","36.54465103149414"
"17009","60.787132263183594","60.787132263183594","60.787132263183594","115.45140075683594","115.45140075683594","115.45140075683594","30.642568588256836","30.642568588256836","30.642568588256836","61.17303466796875","61.17303466796875","61.17303466796875","114.85652923583984","114.85652923583984","114.85652923583984","31.01806640625","31.01806640625","31.01806640625"
"17039","65.92899322509766","65.92899322509766","65.92899322509766","118.69654846191406","118.69654846191406","118.69654846191406","33.2384033203125","33.2384033203125","33.2384033203125","65.86750030517578","65.86750030517578","65.86750030517578","118.98967742919922","118.98967742919922","118.98967742919922","33.27313995361328","33.27313995361328","33.27313995361328"
"17069","58.2662239074707","58.2662239074707","58.2662239074707","118.4286880493164","118.4286880493164","118.4286880493164","30.53895378112793","30.53895378112793","30.53895378112793","58.18687438964844","58.18687438964844","58.18687438964844","117.53889465332031","117.53889465332031","117.53889465332031","30.969717025756836","30.969717025756836","30.969717025756836"
"17099","60.426639556884766","60.426639556884766","60.426639556884766","111.25419616699219","111.25419616699219","111.25419616699219","29.365264892578125","29.365264892578125","29.365264892578125","60.52433395385742","60.52433395385742","60.52433395385742","110.0639419555664","110.0639419555664","110.0639419555664","29.082592010498047","29.082592010498047","29.082592010498047"
"17129","59.62209701538086","59.62209701538086","59.62209701538086","108.50289154052734","108.50289154052734","108.50289154052734","27.432323455810547","27.432323455810547","27.432323455810547","59.64170837402344","59.64170837402344","59.64170837402344","109.01695251464844","109.01695251464844","109.01695251464844","27.49882698059082","27.49882698059082","27.49882698059082"
"17159","67.93759155273438","67.93759155273438","67.93759155273438","134.48216247558594","134.48216247558594","134.48216247558594","34.79419708251953","34.79419708251953","34.79419708251953","67.54129028320312","67.54129028320312","67.54129028320312","135.2860565185547","135.2860565185547","135.2860565185547","35.34959030151367","35.34959030151367","35.34959030151367"
"17189","64.0014419555664","64.0014419555664","64.0014419555664","128.4928741455078","128.4928741455078","128.4928741455078","35.983333587646484","35.983333587646484","35.983333587646484","63.75457763671875","63.75457763671875","63.75457763671875","127.66861724853516","127.66861724853516","127.66861724853516","36.26581954956055","36.26581954956055","36.26581954956055"
"17219","62.186737060546875","62.186737060546875","62.186737060546875","115.74807739257812","115.74807739257812","115.74807739257812","32.835453033447266","32.835453033447266","32.835453033447266","62.21502685546875","62.21502685546875","62.21502685546875","115.37757873535156","115.37757873535156","115.37757873535156","32.67131805419922","32.67131805419922","32.67131805419922"
"17249","59.36767578125","59.36767578125","59.36767578125","103.3354263305664","103.3354263305664","103.3354263305664","28.971332550048828","28.971332550048828","28.971332550048828","59.04635238647461","59.04635238647461","59.04635238647461","103.69967651367188","103.69967651367188","103.69967651367188","28.97454071044922","28.97454071044922","28.97454071044922"
"17279","65.63650512695312","65.63650512695312","65.63650512695312","116.78568267822266","116.78568267822266","116.78568267822266","32.71429443359375","32.71429443359375","32.71429443359375","65.41349792480469","65.41349792480469","65.41349792480469","116.2163314819336","116.2163314819336","116.2163314819336","32.35788345336914","32.35788345336914","32.35788345336914"
"17309","62.62999725341797","62.62999725341797","62.62999725341797","111.81201171875","111.81201171875","111.81201171875","29.060970306396484","29.060970306396484","29.060970306396484","62.539676666259766","62.539676666259766","62.539676666259766","111.81800842285156","111.81800842285156","111.81800842285156","29.235097885131836","29.235097885131836","29.235097885131836"
"17339","60.10247039794922","60.10247039794922","60.10247039794922","104.60687255859375","104.60687255859375","104.60687255859375","27.240478515625","27.240478515625","27.240478515625","60.17049789428711","60.17049789428711","60.17049789428711","104.23204803466797","104.23204803466797","104.23204803466797","27.19996452331543","27.19996452331543","27.19996452331543"
"17369","63.19511413574219","63.19511413574219","63.19511413574219","119.97677612304688","119.97677612304688","119.97677612304688","35.03982162475586","35.03982162475586","35.03982162475586","63.414920806884766","63.414920806884766","63.414920806884766","119.78459930419922","119.78459930419922","119.78459930419922","35.31415939331055","35.31415939331055","35.31415939331055"
"17399","65.04570770263672","65.04570770263672","65.04570770263672","118.54750061035156","118.54750061035156","118.54750061035156","27.374189376831055","27.374189376831055","27.374189376831055","64.98016357421875","64.98016357421875","64.98016357421875","118.94173431396484","118.94173431396484","118.94173431396484","27.59667205810547","27.59667205810547","27.59667205810547"
"17429","63.703529357910156","63.703529357910156","63.703529357910156","116.70429229736328","116.70429229736328","116.70429229736328","34.830379486083984","34.830379486083984","34.830379486083984","63.54230499267578","63.54230499267578","63.54230499267578","115.77224731445312","115.77224731445312","115.77224731445312","34.73896789550781","34.73896789550781","34.73896789550781"
"17459","62.750789642333984","62.750789642333984","62.750789642333984","113.0731201171875","113.0731201171875","113.0731201171875","31.581762313842773","31.581762313842773","31.581762313842773","62.336883544921875","62.336883544921875","62.336883544921875","113.8949203491211","113.8949203491211","113.8949203491211","31.98151969909668","31.98151969909668","31.98151969909668"
"17489","60.261287689208984","60.261287689208984","60.261287689208984","111.08042907714844","111.08042907714844","111.08042907714844","23.99806022644043","23.99806022644043","23.99806022644043","60.02279281616211","60.02279281616211","60.02279281616211","110.93936157226562","110.93936157226562","110.93936157226562","23.876657485961914","23.876657485961914","23.876657485961914"
"17519","59.857200622558594","59.857200622558594","59.857200622558594","109.37236022949219","109.37236022949219","109.37236022949219","28.273393630981445","28.273393630981445","28.273393630981445","59.69689178466797","59.69689178466797","59.69689178466797","109.54450988769531","109.54450988769531","109.54450988769531","28.466915130615234","28.466915130615234","28.466915130615234"
"17549","56.67299270629883","56.67299270629883","56.67299270629883","108.94105529785156","108.94105529785156","108.94105529785156","33.34059143066406","33.34059143066406","33.34059143066406","56.64794921875","56.64794921875","56.64794921875","108.96698760986328","108.96698760986328","108.96698760986328","33.93255615234375","33.93255615234375","33.93255615234375"
"17579","64.97777557373047","64.97777557373047","64.97777557373047","121.20183563232422","121.20183563232422","121.20183563232422","30.098134994506836","30.098134994506836","30.098134994506836","64.74898529052734","64.74898529052734","64.74898529052734","121.7903060913086","121.7903060913086","121.7903060913086","30.453460693359375","30.453460693359375","30.453460693359375"
"17609","67.9991455078125","67.9991455078125","67.9991455078125","129.00018310546875","129.00018310546875","129.00018310546875","38.29295349121094","38.29295349121094","38.29295349121094","67.61144256591797","67.61144256591797","67.61144256591797","129.31663513183594","129.31663513183594","129.31663513183594","38.71986389160156","38.71986389160156","38.71986389160156"
"17639","58.900634765625","58.900634765625","58.900634765625","112.606689453125","112.606689453125","112.606689453125","32.28983688354492","32.28983688354492","32.28983688354492","58.76017379760742","58.76017379760742","58.76017379760742","113.17601013183594","113.17601013183594","113.17601013183594","32.29065704345703","32.29065704345703","32.29065704345703"
"17669","61.13404083251953","61.13404083251953","61.13404083251953","123.68199920654297","123.68199920654297","123.68199920654297","38.146873474121094","38.146873474121094","38.146873474121094","61.14277648925781","61.14277648925781","61.14277648925781","124.63017272949219","124.63017272949219","124.63017272949219","38.592918395996094","38.592918395996094","38.592918395996094"
"17699","60.02083969116211","60.02083969116211","60.02083969116211","116.7184829711914","116.7184829711914","116.7184829711914","29.44016456604004","29.44016456604004","29.44016456604004","59.8635139465332","59.8635139465332","59.8635139465332","116.8430404663086","116.8430404663086","116.8430404663086","29.053905487060547","29.053905487060547","29.053905487060547"
"17729","57.49341583251953","57.49341583251953","57.49341583251953","104.86479949951172","104.86479949951172","104.86479949951172","28.957059860229492","28.957059860229492","28.957059860229492","57.42625045776367","57.42625045776367","57.42625045776367","103.86322021484375","103.86322021484375","103.86322021484375","29.022212982177734","29.022212982177734","29.022212982177734"
"17759","59.956787109375","59.956787109375","59.956787109375","115.7572021484375","115.7572021484375","115.7572021484375","32.816951751708984","32.816951751708984","32.816951751708984","59.9267463684082","59.9267463684082","59.9267463684082","114.45106506347656","114.45106506347656","114.45106506347656","32.90721130371094","32.90721130371094","32.90721130371094"
"17789","63.30553436279297","63.30553436279297","63.30553436279297","110.50843811035156","110.50843811035156","110.50843811035156","31.701040267944336","31.701040267944336","31.701040267944336","63.68342971801758","63.68342971801758","63.68342971801758","112.02164459228516","112.02164459228516","112.02164459228516","31.768835067749023","31.768835067749023","31.768835067749023"
"17819","58.75879669189453","58.75879669189453","58.75879669189453","109.17739868164062","109.17739868164062","109.17739868164062","23.332719802856445","23.332719802856445","23.332719802856445","59.15215301513672","59.15215301513672","59.15215301513672","108.40869140625","108.40869140625","108.40869140625","23.598480224609375","23.598480224609375","23.598480224609375"
"17849","61.48553466796875","61.48553466796875","61.48553466796875","114.95696258544922","114.95696258544922","114.95696258544922","31.019027709960938","31.019027709960938","31.019027709960938","61.29599380493164","61.29599380493164","61.29599380493164","113.4249496459961","113.4249496459961","113.4249496459961","31.085275650024414","31.085275650024414","31.085275650024414"
"17879","65.45287322998047","65.45287322998047","65.45287322998047","117.27144622802734","117.27144622802734","117.27144622802734","27.72610855102539","27.72610855102539","27.72610855102539","65.3756103515625","65.3756103515625","65.3756103515625","118.51260375976562","118.51260375976562","118.51260375976562","27.850751876831055","27.850751876831055","27.850751876831055"
"17909","66.79315948486328","66.79315948486328","66.79315948486328","121.41222381591797","121.41222381591797","121.41222381591797","33.77899932861328","33.77899932861328","33.77899932861328","67.07759094238281","67.07759094238281","67.07759094238281","121.87724304199219","121.87724304199219","121.87724304199219","33.89630126953125","33.89630126953125","33.89630126953125"
"17939","58.7420768737793","58.7420768737793","58.7420768737793","113.45519256591797","113.45519256591797","113.45519256591797","30.137714385986328","30.137714385986328","30.137714385986328","58.589202880859375","58.589202880859375","58.589202880859375","113.03233337402344","113.03233337402344","113.03233337402344","29.820585250854492","29.820585250854492","29.820585250854492"
"17969","68.0416030883789","68.0416030883789","68.0416030883789","112.6252212524414","112.6252212524414","112.6252212524414","32.174888610839844","32.174888610839844","32.174888610839844","67.64906311035156","67.64906311035156","67.64906311035156","112.78138732910156","112.78138732910156","112.78138732910156","31.939998626708984","31.939998626708984","31.939998626708984"
"17999","67.52040100097656","67.52040100097656","67.52040100097656","123.48954010009766","123.48954010009766","123.48954010009766","24.171159744262695","24.171159744262695","24.171159744262695","67.29070281982422","67.29070281982422","67.29070281982422","122.93905639648438","122.93905639648438","122.93905639648438","24.358781814575195","24.358781814575195","24.358781814575195"
"18029","69.3321762084961","69.3321762084961","69.3321762084961","126.64341735839844","126.64341735839844","126.64341735839844","40.08570098876953","40.08570098876953","40.08570098876953","69.70758819580078","69.70758819580078","69.70758819580078","126.4452896118164","126.4452896118164","126.4452896118164","40.07889175415039","40.07889175415039","40.07889175415039"
"18059","60.66847610473633","60.66847610473633","60.66847610473633","112.65489959716797","112.65489959716797","112.65489959716797","29.32815933227539","29.32815933227539","29.32815933227539","60.68830108642578","60.68830108642578","60.68830108642578","112.05205535888672","112.05205535888672","112.05205535888672","29.733339309692383","29.733339309692383","29.733339309692383"
"18089","65.12801361083984","65.12801361083984","65.12801361083984","113.25306701660156","113.25306701660156","113.25306701660156","25.72495460510254","25.72495460510254","25.72495460510254","65.2831802368164","65.2831802368164","65.2831802368164","112.72217559814453","112.72217559814453","112.72217559814453","26.158573150634766","26.158573150634766","26.158573150634766"
"18119","60.0672721862793","60.0672721862793","60.0672721862793","109.7904052734375","109.7904052734375","109.7904052734375","24.968124389648438","24.968124389648438","24.968124389648438","60.42887496948242","60.42887496948242","60.42887496948242","109.29976654052734","109.29976654052734","109.29976654052734","25.23776626586914","25.23776626586914","25.23776626586914"
"18149","62.16748046875","62.16748046875","62.16748046875","112.00160217285156","112.00160217285156","112.00160217285156","36.90175247192383","36.90175247192383","36.90175247192383","61.95526123046875","61.95526123046875","61.95526123046875","113.42681121826172","113.42681121826172","113.42681121826172","36.87970733642578","36.87970733642578","36.87970733642578"
"18179","64.78013610839844","64.78013610839844","64.78013610839844","134.7891387939453","134.7891387939453","134.7891387939453","34.10940170288086","34.10940170288086","34.10940170288086","64.8278579711914","64.8278579711914","64.8278579711914","133.33226013183594","133.33226013183594","133.33226013183594","33.798702239990234","33.798702239990234","33.798702239990234"
"18209","64.2917709350586","64.2917709350586","64.2917709350586","123.45296478271484","123.45296478271484","123.45296478271484","34.36867141723633","34.36867141723633","34.36867141723633","64.33435821533203","64.33435821533203","64.33435821533203","123.25782775878906","123.25782775878906","123.25782775878906","34.1282958984375","34.1282958984375","34.1282958984375"
"18239","54.412353515625","54.412353515625","54.412353515625","104.45455169677734","104.45455169677734","104.45455169677734","24.860429763793945","24.860429763793945","24.860429763793945","54.162269592285156","54.162269592285156","54.162269592285156","104.49178314208984","104.49178314208984","104.49178314208984","25.063373565673828","25.063373565673828","25.063373565673828"
"18269","63.64548873901367","63.64548873901367","63.64548873901367","118.17491912841797","118.17491912841797","118.17491912841797","39.2706413269043","39.2706413269043","39.2706413269043","63.72454833984375","63.72454833984375","63.72454833984375","118.47007751464844","118.47007751464844","118.47007751464844","38.83928680419922","38.83928680419922","38.83928680419922"
"18299","66.41751098632812","66.41751098632812","66.41751098632812","130.061279296875","130.061279296875","130.061279296875","31.44722557067871","31.44722557067871","31.44722557067871","66.41291046142578","66.41291046142578","66.41291046142578","129.21400451660156","129.21400451660156","129.21400451660156","30.98625946044922","30.98625946044922","30.98625946044922"
"18329","69.22714233398438","69.22714233398438","69.22714233398438","120.58443450927734","120.58443450927734","120.58443450927734","34.43214416503906","34.43214416503906","34.43214416503906","68.97394561767578","68.97394561767578","68.97394561767578","120.1014404296875","120.1014404296875","120.1014404296875","34.18360137939453","34.18360137939453","34.18360137939453"
"18359","66.57366180419922","66.57366180419922","66.57366180419922","121.89762115478516","121.89762115478516","121.89762115478516","37.7487678527832","37.7487678527832","37.7487678527832","66.40020751953125","66.40020751953125","66.40020751953125","122.6977310180664","122.6977310180664","122.6977310180664","37.749637603759766","37.749637603759766","37.749637603759766"
"18389","60.47687530517578","60.47687530517578","60.47687530517578","120.64311218261719","120.64311218261719","120.64311218261719","28.872264862060547","28.872264862060547","28.872264862060547","60.31620788574219","60.31620788574219","60.31620788574219","121.60443115234375","121.60443115234375","121.60443115234375","28.549957275390625","28.549957275390625","28.549957275390625"
"18419","56.86956787109375","56.86956787109375","56.86956787109375","105.53872680664062","105.53872680664062","105.53872680664062","31.514991760253906","31.514991760253906","31.514991760253906","57.02397155761719","57.02397155761719","57.02397155761719","105.44107818603516","105.44107818603516","105.44107818603516","31.658203125","31.658203125","31.658203125"
"18449","60.67557144165039","60.67557144165039","60.67557144165039","105.73563385009766","105.73563385009766","105.73563385009766","24.79777717590332","24.79777717590332","24.79777717590332","60.96411895751953","60.96411895751953","60.96411895751953","105.47968292236328","105.47968292236328","105.47968292236328","24.683942794799805","24.683942794799805","24.683942794799805"
"18479","56.92140197753906","56.92140197753906","56.92140197753906","104.06441497802734","104.06441497802734","104.06441497802734","30.454618453979492","30.454618453979492","30.454618453979492","56.99641418457031","56.99641418457031","56.99641418457031","104.2375259399414","104.2375259399414","104.2375259399414","30.61796760559082","30.61796760559082","30.61796760559082"
"18509","53.12586212158203","53.12586212158203","53.12586212158203","105.24073791503906","105.24073791503906","105.24073791503906","25.707460403442383","25.707460403442383","25.707460403442383","53.19624710083008","53.19624710083008","53.19624710083008","106.580810546875","106.580810546875","106.580810546875","26.089208602905273","26.089208602905273","26.089208602905273"
"18539","69.19353485107422","69.19353485107422","69.19353485107422","126.50373840332031","126.50373840332031","126.50373840332031","37.93805694580078","37.93805694580078","37.93805694580078","68.80691528320312","68.80691528320312","68.80691528320312","126.46817779541016","126.46817779541016","126.46817779541016","38.26665115356445","38.26665115356445","38.26665115356445"
"18569","64.32866668701172","64.32866668701172","64.32866668701172","126.07573699951172","126.07573699951172","126.07573699951172","38.779720306396484","38.779720306396484","38.779720306396484","64.32917785644531","64.32917785644531","64.32917785644531","126.2635498046875","126.2635498046875","126.2635498046875","38.676177978515625","38.676177978515625","38.676177978515625"
"18599","58.113075256347656","58.113075256347656","58.113075256347656","106.78802490234375","106.78802490234375","106.78802490234375","27.691974639892578","27.691974639892578","27.691974639892578","57.92122268676758","57.92122268676758","57.92122268676758","107.08653259277344","107.08653259277344","107.08653259277344","27.82984161376953","27.82984161376953","27.82984161376953"
"18629","55.49795913696289","55.49795913696289","55.49795913696289","101.60212707519531","101.60212707519531","101.60212707519531","24.32300567626953","24.32300567626953","24.32300567626953","55.73961639404297","55.73961639404297","55.73961639404297","101.8399429321289","101.8399429321289","101.8399429321289","24.470888137817383","24.470888137817383","24.470888137817383"
"18659","56.371795654296875","56.371795654296875","56.371795654296875","105.68157958984375","105.68157958984375","105.68157958984375","28.456422805786133","28.456422805786133","28.456422805786133","56.12708282470703","56.12708282470703","56.12708282470703","106.03187561035156","106.03187561035156","106.03187561035156","28.16451644897461","28.16451644897461","28.16451644897461"
"18689","57.89583969116211","57.89583969116211","57.89583969116211","114.48432159423828","114.48432159423828","114.48432159423828","26.29452133178711","26.29452133178711","26.29452133178711","58.08036804199219","58.08036804199219","58.08036804199219","114.08895874023438","114.08895874023438","114.08895874023438","26.312767028808594","26.312767028808594","26.312767028808594"
